obstacle,vertX,vertY
261,673.3473,324.68246
261,681.00073,326.40436
260,662.2588,321.4973
260,660.114,328.8899
260,665.35144,329.4594
260,667.39777,322.72128
260,662.2588,321.4973
259,692.39526,330.08603
259,681.00073,326.40436
259,679.6356,331.71426
259,691.2983,334.12125
259,692.39526,330.08603
258,655.67255,320.28445
258,653.8729,327.6663
258,660.114,328.8899
258,662.2588,321.4973
258,655.67255,320.28445
257,645.5831,325.99142
257,653.8729,327.6663
257,655.67255,320.28445
257,647.8206,317.41586
257,645.5831,325.99142
256,636.56665,314.85318
256,647.8206,317.41586
256,645.5831,325.99142
256,645.0168,328.35114
256,633.7672,325.79053
256,636.56665,314.85318
255,593.67725,324.02554
255,588.73694,322.54575
255,584.5895,319.69092
255,580.6868,323.2645
255,586.3222,328.7576
255,591.3831,330.2949
255,593.67725,324.02554
254,591.5321,301.96362
254,592.80115,304.4975
254,591.932,308.64133
254,595.51917,309.4757
254,596.97253,311.92215
254,595.7406,315.36694
254,593.8467,317.2688
254,589.603,316.12128
254,587.7031,313.46188
254,588.5711,310.19403
254,584.63556,309.19354
254,583.2548,306.60635
254,584.0792,303.14255
254,586.1785,301.33865
254,591.5321,301.96362
253,631.66284,332.50098
253,647.60486,336.07254
253,642.3536,355.48322
253,626.252,350.9589
253,631.66284,332.50098
252,689.34875,260.0816
252,693.8722,265.04437
252,689.0807,269.59653
252,684.4456,264.5806
252,689.34875,260.0816
251,790.89496,323.59448
251,802.66174,323.77194
251,802.381,335.9106
251,789.76013,335.50116
251,790.89496,323.59448
250,768.2816,321.57465
250,790.89496,323.59448
250,789.76013,335.50116
250,767.21497,333.33844
250,768.2816,321.57465
249,798.6706,304.5113
249,813.26465,303.23212
249,814.55493,314.1916
249,799.8884,315.6115
249,798.6706,304.5113
248,761.09204,308.5026
248,769.8095,309.85544
248,768.3871,317.76782
248,759.8987,315.64758
248,761.09204,308.5026
247,753.3895,306.75723
247,749.137,329.62485
247,754.6926,330.17078
247,758.7999,308.28592
247,753.3895,306.75723
246,751.6894,312.60858
246,749.6232,325.82425
246,747.8102,324.95947
246,747.7667,324.0621
246,744.70197,323.47693
246,745.40594,319.25427
246,748.5734,319.88852
246,749.9746,311.79065
246,751.6894,312.60858
245,742.2912,309.17786
245,741.2488,314.4663
245,746.24615,314.74603
245,746.8799,310.31454
245,742.2912,309.17786
244,718.8916,317.12695
244,717.7692,327.11105
244,720.7771,327.4937
244,723.074,325.6089
244,723.83875,317.55817
244,718.8916,317.12695
243,731.67896,307.79785
243,726.0863,308.11084
243,724.74976,317.99268
243,723.83875,317.55817
243,718.8916,317.12695
243,720.1925,307.2281
243,720.1759,306.3436
243,720.4737,300.5246
243,725.3396,298.28717
243,724.17444,294.9263
243,730.7328,294.8986
243,735.00134,301.84366
243,731.72437,302.20917
243,731.67896,307.79785
242,735.6837,317.4222
242,734.90564,324.7653
242,739.1727,325.74872
242,740.4299,317.75748
242,735.6837,317.4222
241,726.8412,316.00974
241,725.7269,324.0691
241,734.90564,324.7653
241,735.6837,317.4222
241,726.8412,316.00974
240,793.319,339.30252
240,792.35266,352.16608
240,805.8162,354.55548
240,806.7347,340.79242
240,793.319,339.30252
239,784.1448,338.60843
239,793.319,339.30252
239,792.35266,352.16608
239,782.8926,351.33572
239,784.1448,338.60843
238,782.8926,351.33572
238,784.1448,338.60843
238,779.6353,338.38605
238,779.52545,349.72968
238,782.8926,351.33572
237,771.07733,337.9859
237,751.2441,336.24014
237,749.7188,337.26584
237,750.3806,339.51007
237,763.9028,345.95984
237,773.5166,348.6168
237,773.49396,343.17096
237,773.2656,339.02963
237,771.07733,337.9859
236,712.90344,336.18616
236,699.93134,332.6286
236,698.87463,335.98172
236,709.1918,347.565
236,712.90344,336.18616
235,710.39905,344.45908
235,720.5277,347.18637
235,718.2568,354.69397
235,709.1918,347.565
235,710.39905,344.45908
234,712.90344,336.18616
234,721.5919,337.17456
234,722.12305,339.53177
234,720.5277,347.18637
234,710.39905,344.45908
234,712.90344,336.18616
233,721.71484,352.66162
233,720.45264,356.618
233,729.7991,363.88123
233,731.9873,356.68472
233,721.71484,352.66162
232,723.7511,346.79526
232,734.5004,349.11725
232,731.9873,356.68472
232,721.71484,352.66162
232,723.7511,346.79526
231,726.0264,339.28967
231,723.7511,346.79526
231,734.5004,349.11725
231,736.4798,342.34717
231,726.0264,339.28967
230,748.1102,351.0504
230,744.4986,366.33408
230,735.2119,363.6578
230,738.93164,350.35422
230,739.0491,349.53357
230,740.3655,348.23297
230,741.7154,348.00024
230,748.1102,351.0504
229,760.5902,353.84726
229,750.6647,352.26883
229,748.6647,363.5874
229,758.52203,365.30875
229,760.5902,353.84726
228,625.6906,291.43195
228,624.18384,296.4989
228,605.3491,291.3723
228,606.4427,287.16022
228,625.6906,291.43195
227,688.12726,302.45312
227,713.2365,308.4687
227,711.6035,313.65073
227,718.60034,315.0596
227,717.7727,318.34653
227,710.4586,316.7865
227,708.95636,321.85553
227,685.0497,314.13446
227,688.12726,302.45312
226,935.5891,273.0398
226,955.4486,279.7071
226,957.3888,240.48355
226,953.6778,238.7135
226,951.0296,237.45038
226,948.4294,237.08673
226,943.1399,232.81055
226,941.2791,238.58522
226,935.5891,273.0398
225,821.97516,313.87375
225,844.7294,306.6687
225,839.8554,292.94794
225,838.4356,290.16687
225,835.31055,289.90356
225,819.5918,294.67874
225,817.6891,296.57635
225,817.38055,299.2343
225,821.97516,313.87375
224,891.2157,342.16614
224,894.468,351.08087
224,896.5535,352.07562
224,911.7044,351.93875
224,912.92596,350.76816
224,911.49634,338.51492
224,909.33496,337.484
224,891.2157,342.16614
223,643.7177,357.18582
223,667.8102,361.13843
223,670.3057,343.21854
223,668.57104,340.63788
223,666.46326,339.63248
223,649.26605,336.8649
223,643.7177,357.18582
222,613.80994,340.99194
222,624.36725,343.22238
222,626.5281,331.98044
222,615.6346,330.46628
222,613.80994,340.99194
221,886.3877,327.59067
221,890.3051,338.9266
221,910.4711,332.2402
221,908.0297,320.55637
221,886.3877,327.59067
220,888.363,318.01346
220,890.9868,325.75186
220,908.00305,320.5436
220,906.1217,312.2827
220,888.363,318.01346
219,597.41565,338.0813
219,608.6083,340.43945
219,610.65283,329.84335
219,599.0515,328.3422
219,597.41565,338.0813
218,956.62225,394.4022
218,954.60767,406.59048
218,964.05975,407.24182
218,965.8019,395.62485
218,956.62225,394.4022
217,961.53937,278.57977
217,978.21,276.8885
217,979.4384,274.66928
217,979.9894,254.0687
217,979.59235,251.07411
217,977.5649,250.10707
217,972.6546,249.51816
217,967.46545,247.04306
217,964.229,244.62277
217,963.07367,243.19511
217,961.6332,244.26122
217,961.24915,244.07803
217,961.0054,247.11757
217,960.9936,251.67038
217,960.6311,257.10782
217,961.55554,257.54874
217,961.53937,278.57977
216,929.31085,275.48016
216,930.35004,276.85242
216,930.6,278.37427
216,930.6345,279.26733
216,929.8058,280.6253
216,913.3446,285.22168
216,911.6911,285.3096
216,909.189,284.99283
216,907.37714,283.25195
216,905.3898,275.46637
216,905.41895,273.7271
216,906.509,271.4419
216,907.8702,270.16257
216,910.1502,269.49683
216,913.1077,270.0309
216,915.68445,271.25992
216,929.31085,275.48016
215,908.1219,291.3214
215,925.58826,285.10056
215,930.7063,284.7366
215,932.6456,284.78503
215,935.02466,286.79636
215,936.00354,289.19177
215,934.1127,301.61447
215,934.7473,305.94965
215,933.7848,307.24377
215,930.5861,306.5947
215,925.7405,307.08853
215,912.9106,307.80667
215,911.3253,307.0505
215,910.44226,305.75275
215,908.1219,291.3214
214,850.232,219.87856
214,864.1984,211.11176
214,871.82904,207.38783
214,878.74255,205.77643
214,874.60596,189.60213
214,865.0349,192.75122
214,855.5564,196.82097
214,848.20917,201.73203
214,841.6735,207.20552
214,850.232,219.87856
213,732.27966,158.7091
213,739.63055,159.41019
213,739.985,155.89745
213,743.6436,156.76588
213,744.4615,144.70801
213,739.9966,144.50696
213,739.8691,146.19939
213,733.23834,144.96523
213,732.27966,158.7091
212,808.1477,103.55304
212,807.8778,101.67108
212,809.84064,101.55533
212,809.75867,96.95781
212,807.67633,96.84125
212,807.4767,95.86937
212,799.24023,95.62262
212,799.24695,104.2166
212,808.1477,103.55304
211,835.68225,373.70993
211,834.1617,381.5754
211,839.7173,382.12152
211,838.99567,384.9331
211,850.01074,387.03122
211,852.11676,376.6397
211,835.68225,373.70993
210,498.06415,235.46631
210,500.43225,235.71918
210,501.773,228.6445
210,504.0639,229.7372
210,505.9182,222.90747
210,499.57425,223.03738
210,498.06415,235.46631
209,470.25476,232.72127
209,476.40887,232.85144
209,476.74405,230.90752
209,480.83145,231.98044
209,482.59186,217.56703
209,472.34583,216.36172
209,470.25476,232.72127
208,413.59042,204.8172
208,428.62595,207.95634
208,430.40442,200.38908
208,418.22284,196.5073
208,415.12195,198.71011
208,413.59042,204.8172
207,1079.877,-1.5962524
207,1082.8712,9.123962
207,1086.2821,8.822357
207,1083.7604,-2.8998413
207,1079.877,-1.5962524
206,576.4855,115.78192
206,584.3033,114.95245
206,583.669,107.81232
206,576.1874,107.92546
206,576.4855,115.78192
205,873.07764,80.52351
205,873.14954,85.291534
205,882.2726,84.90929
205,881.9281,80.71254
205,873.07764,80.52351
204,487.0379,233.01227
204,488.58734,218.67346
204,482.98035,217.75233
204,481.01773,232.94595
204,487.0379,233.01227
203,877.5106,101.39749
203,884.68585,97.45636
203,881.327,91.82184
203,874.02454,96.05295
203,877.5106,101.39749
202,786.57526,58.02353
202,785.4278,64.31381
202,796.6907,66.88083
202,797.77,60.733337
202,786.57526,58.02353
201,765.4273,27.07306
201,773.7514,31.043457
201,775.90015,26.458038
201,767.57605,22.48767
201,765.4273,27.07306
200,749.52484,-5.2325745
200,757.9306,-2.099884
200,761.44653,-10.94223
200,753.37695,-14.791199
200,749.52484,-5.2325745
199,682.52966,165.48581
199,688.73737,165.64156
199,688.8034,156.20561
199,682.5868,156.04556
199,682.52966,165.48581
198,775.3125,62.294266
198,774.6506,69.69275
198,778.87427,69.77881
198,779.53625,62.38031
198,775.3125,62.294266
197,746.73615,8.865723
197,754.69525,11.7854
197,757.99567,3.716858
197,749.9773,0.94421387
197,746.73615,8.865723
196,582.6505,158.87152
196,592.63086,159.59943
196,594.704,144.63387
196,584.85547,143.61813
196,582.6505,158.87152
195,1047.5662,-97.831696
195,1049.8872,-88.30911
195,1054.1056,-90.154144
195,1051.5076,-99.107574
195,1047.5662,-97.831696
194,911.423,112.13786
194,918.81476,107.94934
194,915.1143,102.50252
194,907.85876,106.405426
194,911.423,112.13786
193,715.2479,162.85803
193,721.0705,163.0054
193,722.1026,151.04979
193,716.2254,151.05164
193,715.2479,162.85803
192,712.4863,141.9046
192,712.2943,150.05316
192,722.09814,151.04767
192,722.75366,141.89282
192,712.4863,141.9046
191,563.3384,109.51108
191,564.16394,122.35277
191,574.27954,121.56735
191,573.37695,108.8642
191,563.3384,109.51108
190,1033.4014,33.391266
190,1038.4377,33.86499
190,1039.5787,25.81839
190,1034.6016,25.19757
190,1033.4014,33.391266
189,785.8989,80.668304
189,792.7096,81.11163
189,792.7849,76.41388
189,785.9744,75.97055
189,785.8989,80.668304
188,903.9832,98.94649
188,911.6755,94.02472
188,908.27875,88.72276
188,900.9226,92.928314
188,903.9832,98.94649
187,759.5355,51.963837
187,770.5439,54.409424
187,772.48303,47.620117
187,761.81976,44.462585
187,759.5355,51.963837
186,1052.7296,-78.36255
186,1054.9761,-70.45346
186,1059.2881,-71.55246
186,1056.9054,-79.175934
186,1052.7296,-78.36255
185,488.3005,234.49107
185,496.76788,235.72461
185,499.08157,216.84137
185,490.61414,215.60782
185,488.3005,234.49107
184,1022.88635,39.77188
184,1023.0563,54.93071
184,1042.5326,53.70105
184,1042.0222,39.25641
184,1022.88635,39.77188
183,977.7274,394.82605
183,975.8593,404.45447
183,1006.66614,410.55768
183,1008.5343,400.92935
183,977.7274,394.82605
182,1052.6904,29.267212
182,1057.0294,28.180908
182,1054.9021,22.607819
182,1050.6995,23.408447
182,1052.6904,29.267212
181,758.22327,13.46817
181,765.7747,17.070068
181,769.6524,8.4002075
181,762.10974,4.8025513
181,758.22327,13.46817
180,763.60205,0.6052551
180,771.6448,4.4414673
180,775.8899,-4.929718
180,767.8471,-8.76593
180,763.60205,0.6052551
179,751.5283,41.307007
179,749.6529,47.25006
179,759.998,50.431213
179,761.87335,44.48813
179,751.5283,41.307007
178,701.85693,-5.177002
178,719.08813,1.2886047
178,722.0211,-6.078583
178,705.05334,-13.119843
178,701.85693,-5.177002
177,801.33093,389.75995
177,836.6505,396.96375
177,839.69055,382.10873
177,804.03925,375.6233
177,801.33093,389.75995
176,728.3893,161.76257
176,729.5237,145.12198
176,722.3011,144.65749
176,721.23047,161.15315
176,728.3893,161.76257
175,549.39124,83.7484
175,549.73157,85.138
175,551.30835,90.62384
175,554.0673,90.01126
175,553.06055,87.77782
175,556.68494,86.35066
175,555.23395,82.85347
175,549.39124,83.7484
174,563.50183,48.05066
174,561.40594,41.090027
174,555.7875,43.319153
174,556.77405,46.59491
174,557.69714,47.911804
174,559.8833,47.201385
174,560.2739,49.14087
174,563.50183,48.05066
173,532.81055,79.872284
173,534.0807,74.69241
173,533.58655,70.775024
173,508.0534,69.992294
173,507.63205,73.47308
173,530.8729,83.68175
173,531.6133,82.106445
173,532.81055,79.872284
172,541.82275,88.90459
172,547.3895,90.50789
172,549.73157,85.138
172,547.407,85.08118
172,544.16486,83.534775
172,542.1646,88.01573
172,541.82275,88.90459
171,556.3811,29.225891
171,556.6255,30.219025
171,558.4233,36.862183
171,558.8898,38.136627
171,569.2915,35.38379
171,566.7147,26.615753
171,556.3811,29.225891
170,548.4379,32.099426
170,549.8349,38.37607
170,550.2994,38.597595
170,558.4233,36.862183
170,556.6255,30.219025
170,548.4379,32.099426
169,542.38245,78.65216
169,540.9004,81.97771
169,544.16486,83.534775
169,545.65137,80.211334
169,542.38245,78.65216
168,564.7914,39.899628
168,567.02795,46.57672
168,572.9479,44.84198
168,570.7113,38.164856
168,564.7914,39.899628
167,545.65137,80.211334
167,544.16486,83.534775
167,547.407,85.08118
167,548.8845,81.75348
167,545.65137,80.211334
166,540.5061,33.926422
166,542.1699,40.505676
166,543.4126,40.2218
166,545.7873,49.068665
166,544.7411,49.44629
166,545.70087,52.70923
166,550.3022,51.222168
166,552.27954,50.93811
166,551.7217,47.86682
166,551.57556,46.920532
166,551.4103,46.841736
166,549.0847,38.01822
166,549.8349,38.37607
166,548.4379,32.099426
166,548.1164,31.946045
166,540.5061,33.926422
165,532.26044,35.779114
165,534.01025,42.22409
165,535.637,42.123444
165,538.11444,51.019287
165,536.97894,51.35428
165,537.9342,54.61505
165,544.77966,53.146484
165,544.0757,49.128906
165,542.9658,49.65149
165,540.5598,40.789642
165,542.1699,40.505676
165,540.5061,33.926422
165,532.26044,35.779114
164,523.8383,38.59955
164,526.0237,44.200348
164,527.86926,44.20398
164,530.436,53.142517
164,529.0816,53.373108
164,529.6371,57.49518
164,537.0532,55.071472
164,536.01306,51.770264
164,534.6621,52.177734
164,532.0897,43.411865
164,534.01025,42.22409
164,532.26044,35.779114
164,523.8383,38.59955
163,526.0237,44.200348
163,523.8383,38.59955
163,516.98505,39.88916
163,518.775,46.35324
163,519.5565,46.726013
163,522.21704,55.70926
163,521.095,56.05063
163,522.05023,59.3114
163,529.15924,57.267273
163,528.1236,53.96811
163,526.796,54.211548
163,524.2069,45.26236
163,526.0237,44.200348
162,534.0807,74.69241
162,532.81055,79.872284
162,531.6133,82.106445
162,532.666,83.48515
162,542.1646,88.01573
162,544.16486,83.534775
162,540.9004,81.97771
162,542.38245,78.65216
162,545.65137,80.211334
162,547.38116,77.354706
162,545.6752,69.70331
162,534.0807,74.69241
161,546.1582,64.323395
161,563.66235,58.471252
