country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
fr,6/2/14,8,42.56444444,1.526944444,3,42.54444444,1.516944444,2,1
fr,6/2/14,8,42.56444444,1.526944444,3,42.56444444,1.526944444,3,3
fr,6/2/14,8,42.56805556,1.600277778,4,42.56805556,1.600277778,4,5
fr,6/2/14,8,42.62111111,1.538333333,3,42.62111111,1.538333333,3,1
fr,6/2/14,8,42.51138889,1.530555556,0,42.51138889,1.530555556,0,3
fr,6/2/14,8,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
fr,6/2/14,8,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
fr,6/2/14,8,42.5075,1.522777778,0,42.5075,1.522777778,0,1
fr,6/2/14,8,42.5075,1.522777778,0,42.50611111,1.520833333,0,1
fr,6/2/14,8,42.5075,1.522777778,0,42.5075,1.522777778,0,1
fr,6/2/14,8,42.53277778,1.7,6,42.54388889,1.730555556,6,1
fr,6/2/14,8,42.53277778,1.7,6,42.57777778,1.6625,5,1
fr,6/2/14,8,42.53277778,1.7,6,42.55333333,1.589166667,4,1
fr,6/2/14,8,42.53277778,1.7,6,42.53277778,1.7,6,10
fr,6/2/14,8,42.53277778,1.7,6,42.51694444,1.554166667,4,1
fr,6/2/14,8,42.51694444,1.554166667,4,42.51694444,1.554166667,4,3
fr,6/2/14,8,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,6/2/14,8,42.51083333,1.540277778,0,42.51083333,1.540277778,0,7
fr,6/2/14,8,42.49666667,1.498055556,0,42.49666667,1.498055556,0,3
fr,6/2/14,8,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,6/2/14,8,42.50777778,1.5325,0,42.50777778,1.5325,0,2
fr,6/2/14,8,42.50722222,1.538055556,0,42.50722222,1.538055556,0,12
fr,6/2/14,8,42.49666667,1.5125,0,42.49666667,1.5125,0,2
fr,6/2/14,8,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
fr,6/2/14,8,42.51083333,1.540277778,0,42.51083333,1.540277778,0,4
fr,6/2/14,8,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,6/2/14,8,42.43194444,1.469166667,1,42.43194444,1.469166667,1,5
fr,6/2/14,8,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,6/2/14,8,42.46027778,1.491111111,1,42.46027778,1.491111111,1,2
fr,6/2/14,8,42.50083333,1.531111111,0,42.51083333,1.540277778,0,1
fr,6/2/14,8,42.50083333,1.531111111,0,42.50083333,1.531111111,0,1
fr,6/2/14,8,42.48472222,1.493611111,1,42.48472222,1.493611111,1,3
fr,6/2/14,8,42.445,1.488055556,1,42.445,1.488055556,1,1
fr,6/2/14,8,42.55722222,1.497777778,2,42.55722222,1.497777778,2,3
fr,6/2/14,8,42.55722222,1.497777778,2,42.55722222,1.497777778,2,6
fr,6/2/14,8,42.55722222,1.497777778,2,42.58083333,1.4775,2,1
fr,6/2/14,8,42.58083333,1.4775,2,42.55722222,1.497777778,2,1
fr,6/2/14,8,42.58083333,1.4775,2,42.58083333,1.4775,2,6
fr,6/2/14,8,42.5525,1.514444444,2,42.5525,1.514444444,2,1
fr,6/2/14,8,42.54583333,1.540277778,2,42.54583333,1.540277778,2,4
fr,6/2/14,8,42.59777778,1.5275,3,42.51138889,1.530555556,0,1
fr,6/2/14,8,42.525,1.536111111,2,42.53194444,1.562777778,4,1
fr,6/2/14,8,42.525,1.536111111,2,42.525,1.536111111,2,1
fr,6/2/14,8,42.55722222,1.493611111,2,42.50833333,1.523611111,0,1
