obstacle,vertX,vertY
289,651.234,19.848907
289,663.3431,15.217056
289,661.80945,11.609772
289,649.75366,16.130066
288,640.34955,16.985275
288,640.0326,20.531494
288,646.5786,20.641113
288,646.62604,17.651001
288,640.34955,16.985275
287,631.75,13.568222
287,630.0263,17.128159
287,636.1622,20.05481
287,637.87537,16.489883
287,631.75,13.568222
286,617.4551,14.281677
286,620.484,5.8666077
286,628.5568,9.03241
286,626.10266,16.763046
286,617.4551,14.281677
285,606.76764,3.1585693
285,613.1542,10.586945
285,618.95966,5.139511
285,612.314,-1.7277222
285,606.76764,3.1585693
284,434.88544,-0.08364868
284,422.56995,2.94339
284,424.35452,8.861389
284,427.60532,20.134827
284,437.7091,17.696136
284,435.11542,9.748901
284,437.74234,8.810791
284,434.88544,-0.08364868
283,486.6004,35.67537
283,482.9415,39.27089
283,482.52518,41.94812
283,486.21298,45.213455
283,490.50772,41.236526
283,486.6004,35.67537
282,465.41348,3.3852081
282,464.39307,3.7201538
282,463.95352,3.510498
282,462.80487,3.6473541
282,462.63495,2.8815918
282,461.0424,3.491394
282,460.70844,2.6473846
282,458.4129,3.7435608
282,460.9971,11.001556
282,467.16055,8.6006775
282,465.41348,3.3852081
281,482.2873,47.860077
281,480.7131,47.793945
281,477.7785,54.610687
281,478.242,59.213898
281,477.45322,62.672028
281,479.1736,64.99896
281,482.1516,67.104126
281,484.1714,68.06749
281,485.5702,68.73468
281,487.20544,68.0083
281,494.44366,63.38121
281,494.7013,60.35443
281,482.2873,47.860077
280,497.97034,34.38846
280,493.4142,36.049637
280,495.88947,42.29709
280,498.43262,41.31906
280,497.88245,40.37195
280,499.5491,39.660583
280,497.97034,34.38846
279,405.27972,15.511475
279,398.87732,16.97676
279,394.8105,18.734375
279,391.14563,20.546783
279,387.55576,22.668915
279,383.80093,25.944778
279,390.43683,33.76593
279,392.81097,31.885635
279,394.44366,31.021103
279,396.34152,29.73526
279,398.10153,29.205307
279,399.64957,28.437378
279,407.84518,25.636322
279,405.27972,15.511475
278,410.31473,12.846176
278,413.61346,24.827179
278,427.60532,20.134827
278,424.35452,8.861389
278,410.31473,12.846176
277,476.14072,23.976273
277,474.83612,23.354004
277,473.68848,22.80661
277,471.0869,23.072052
277,450.3805,28.806946
277,453.506,37.829514
277,478.6983,42.313843
277,480.40082,40.934845
277,481.21497,36.804123
277,484.11774,33.80652
277,476.14072,23.976273
276,500.6277,41.681366
276,493.66394,48.76738
276,497.28098,52.6837
276,502.92944,47.161392
276,500.6277,41.681366
275,499.9342,50.936493
275,496.40085,54.59189
275,501.61456,59.9545
275,505.41055,55.739624
275,499.9342,50.936493
274,470.83344,12.54364
274,461.38815,15.433258
274,461.21912,13.983246
274,448.8957,17.691132
274,447.43033,19.183289
274,449.65076,26.952515
274,472.8769,19.543732
274,470.83344,12.54364
273,437.7091,17.696136
273,435.11542,9.748901
273,437.74234,8.810791
273,446.31024,6.8720703
273,445.8786,5.981491
273,451.4066,1.7710876
273,454.06653,1.6704407
273,456.29486,1.2269287
273,456.43158,2.798523
273,458.1576,2.1154175
273,458.4129,3.7435608
273,460.9971,11.001556
273,437.7091,17.696136
272,513.896,95.52878
272,517.3329,88.951584
272,515.3351,87.313934
272,511.78912,94.52382
272,496.94232,85.9359
272,491.89572,75.31229
272,491.79645,73.89551
272,491.6762,73.01651
272,492.49533,71.3531
272,494.6359,67.71808
272,496.12216,66.23593
272,499.6884,65.06117
272,502.48825,76.8042
272,501.25153,77.583694
272,502.7652,80.49675
272,504.1554,79.790436
272,505.4033,81.07039
272,507.65347,79.95259
272,506.96118,78.25296
272,508.33038,78.0844
272,507.9818,76.274796
272,509.32574,76.23114
272,507.2337,67.01677
272,507.5574,65.66484
272,509.42206,65.184814
272,509.8606,66.078705
272,516.3877,64.809845
272,516.277,64.07234
272,517.3839,62.272293
272,518.79504,62.123688
272,522.6026,78.18176
272,521.96844,79.38562
272,519.83844,81.930115
272,522.21045,83.06152
272,521.161,85.71063
272,523.7074,86.92523
272,527.86194,88.90683
272,523.0144,99.87799
272,513.896,95.52878
271,513.3016,47.04178
271,509.23813,49.348785
271,513.7738,58.3593
271,517.894,55.942368
271,513.3016,47.04178
270,537.9534,56.60904
270,520.052,59.847504
270,518.79504,62.123688
270,522.6026,78.18176
270,521.96844,79.38562
270,523.7074,86.92523
270,527.86194,88.90683
270,523.0144,99.87799
270,525.76917,101.87665
270,530.7357,102.73923
270,531.0097,101.5005
270,536.77704,101.375595
270,539.6239,98.899124
270,541.24713,81.73404
270,543.18506,81.28894
270,541.4618,72.93518
270,542.64435,73.49924
270,537.9534,56.60904
269,507.0216,15.151733
269,509.74353,14.6698
269,512.2135,13.656815
269,511.9505,17.5027
269,522.906,18.072174
269,522.52765,16.522293
269,521.5756,13.877121
269,520.28076,11.753174
269,519.5475,10.444794
269,517.9289,9.672791
269,514.2592,7.922455
269,512.7802,7.2169952
269,508.55243,5.2004395
269,504.47464,3.2554321
269,499.52972,3.3617706
269,495.38892,3.5777893
269,495.47705,-4.5966797
269,498.7798,-4.52771
269,502.94315,-3.9112701
269,507.8216,-2.4060364
269,511.33173,-1.4165039
269,514.1851,-0.055511475
269,518.126,2.5089111
269,521.5828,4.1577454
269,525.75574,5.463379
269,530.42676,6.048065
269,536.53937,6.08786
269,536.95233,9.845306
269,537.0968,12.379211
269,537.523,14.636597
269,539.1041,14.706024
269,544.14215,16.424347
269,552.52545,19.738266
269,558.43365,23.241028
269,563.3851,26.972153
269,558.9734,31.714935
269,553.41833,28.243713
269,554.7872,31.909302
269,542.4299,34.91635
269,539.5906,23.839294
269,533.3045,23.032013
269,528.41626,23.576202
269,527.5698,27.828491
269,525.90497,27.719116
269,525.81335,28.360092
269,518.08905,27.551605
269,506.13943,26.50795
269,506.5464,22.04602
269,504.61813,22.084885
269,504.97784,18.422089
269,506.98807,18.696228
269,507.0216,15.151733
268,874.69934,23.182465
268,873.55237,31.673553
268,892.43335,33.83226
268,892.989,25.880768
268,874.69934,23.182465
267,1286.0906,331.5612
267,1279.4597,326.20734
267,1272.5061,334.94156
267,1267.4746,330.07666
267,1263.6532,334.96405
267,1272.9021,342.38824
267,1274.1406,340.78796
267,1275.1619,341.95978
267,1276.4073,340.36282
267,1277.8855,341.7525
267,1286.0906,331.5612
266,127.6947,140.14943
266,116.22754,145.08746
266,120.09442,153.642
266,124.73865,151.33817
266,122.66785,147.47464
266,129.81348,144.17276
266,127.6947,140.14943
265,147.71252,130.52571
265,142.19965,132.96297
265,141.49683,131.80612
265,130.4588,136.94879
265,135.7077,147.66884
265,130.83667,149.86465
265,134.09753,157.44537
265,150.35986,149.59074
265,149.93524,148.70355
265,154.80359,146.36969
265,153.00397,143.32018
265,163.1333,138.56564
265,162.46283,136.73956
265,171.14166,132.7996
265,178.99326,149.00626
265,186.87927,145.3729
265,179.48471,129.9319
265,197.34747,121.33436
265,193.50757,113.47739
265,172.91492,123.237816
265,172.60468,121.44654
265,159.49689,127.93001
265,158.6416,126.015686
265,175.03296,118.22269
265,173.168,114.45737
265,159.32062,121.13581
265,160.2013,122.92527
265,158.20667,123.48028
265,157.48993,122.31673
265,146.47449,127.744095
265,147.71252,130.52571
264,218.06943,132.03986
264,225.35132,119.08017
264,229.6969,105.67853
264,226.08093,99.43468
264,213.39145,100.77704
264,196.53381,106.01959
264,202.01245,120.68366
264,211.375,132.68115
264,218.06943,132.03986
263,201.87152,133.21507
263,193.89215,151.73058
263,206.99509,157.2956
263,215.02762,138.66852
263,201.87152,133.21507
262,525.98645,253.57462
262,524.7449,258.32312
262,519.7408,257.30563
262,521.3391,252.04256
262,525.98645,253.57462
261,531.9646,254.91968
261,530.8984,259.06714
261,524.7449,258.32312
261,525.98645,253.57462
261,531.9646,254.91968
260,517.3249,251.08649
260,515.6498,256.8607
260,519.7408,257.30563
260,521.3391,252.04256
260,517.3249,251.08649
259,540.8651,257.7956
259,531.9646,254.91968
259,530.8984,259.06714
259,540.0083,260.94733
259,540.8651,257.7956
258,512.1803,250.1391
258,510.77472,255.90485
258,515.6498,256.8607
258,517.3249,251.08649
258,512.1803,250.1391
257,504.2994,254.5965
257,510.77472,255.90485
257,512.1803,250.1391
257,506.04706,247.89828
257,504.2994,254.5965
256,497.25632,245.89642
256,506.04706,247.89828
256,504.2994,254.5965
256,503.85706,256.43967
256,495.06982,254.43951
256,497.25632,245.89642
255,463.75494,253.06024
255,459.89594,251.90428
255,456.65634,249.67438
255,453.60797,252.46552
255,458.0099,256.7562
255,461.963,257.9571
255,463.75494,253.06024
254,462.07895,235.82787
254,463.0703,237.807
254,462.39148,241.04376
254,465.19348,241.6955
254,466.32874,243.60641
254,465.36652,246.29712
254,463.88727,247.7826
254,460.57242,246.88625
254,459.08835,244.8089
254,459.76624,242.2565
254,456.69214,241.47491
254,455.61356,239.4541
254,456.25745,236.74855
254,457.89722,235.33958
254,462.07895,235.82787
253,493.4262,259.6809
253,505.87878,262.47083
253,501.77725,277.63214
253,489.19995,274.09805
253,493.4262,259.6809
252,538.4844,203.11584
252,542.0177,206.9923
252,538.275,210.54782
252,534.6545,206.62985
252,538.4844,203.11584
251,617.80457,252.72665
251,626.9957,252.86543
251,626.7766,262.34683
251,616.91833,262.0268
251,617.80457,252.72665
250,600.14087,251.14859
250,617.80457,252.72665
250,616.91833,262.0268
250,599.30786,260.33716
250,600.14087,251.14859
249,623.8779,237.82108
249,635.2774,236.82216
249,636.2855,245.38254
249,624.8293,246.49138
249,623.8779,237.82108
248,594.5248,240.93803
248,601.33417,241.99484
248,600.22327,248.17516
248,593.5928,246.51892
248,594.5248,240.93803
247,588.50824,239.57465
247,585.18695,257.43616
247,589.5265,257.86273
247,592.7343,240.76878
247,588.50824,239.57465
246,587.18036,244.14511
246,585.56665,254.4676
246,584.1504,253.7921
246,584.11646,253.09122
246,581.72253,252.63408
246,582.27234,249.33585
246,584.74646,249.83127
246,585.8408,243.50621
246,587.18036,244.14511
245,579.8392,241.46516
245,579.025,245.59586
245,582.9286,245.81451
245,583.42346,242.35318
245,579.8392,241.46516
244,561.5616,247.6738
244,560.685,255.47226
244,563.0345,255.77115
244,564.8286,254.29892
244,565.4259,248.01062
244,561.5616,247.6738
243,571.5498,240.38712
243,567.1814,240.63148
243,566.13745,248.35004
243,565.4259,248.01062
243,561.5616,247.6738
243,562.5776,239.94193
243,562.5645,239.25104
243,562.79706,234.70593
243,566.5979,232.95831
243,565.68774,230.33315
243,570.81055,230.31168
243,574.1449,235.73642
243,571.5852,236.02188
243,571.5498,240.38712
242,574.6781,247.90463
242,574.0705,253.64026
242,577.40356,254.40845
242,578.3855,248.16658
242,574.6781,247.90463
241,567.7711,246.80121
241,566.90094,253.09633
241,574.0705,253.64026
241,574.6781,247.90463
241,567.7711,246.80121
240,619.69824,264.996
240,618.9436,275.04364
240,629.4602,276.91016
240,630.1774,266.15997
240,619.69824,264.996
239,612.53217,264.45374
239,619.69824,264.996
239,618.9436,275.04364
239,611.55426,274.3949
239,612.53217,264.45374
238,611.55426,274.3949
238,612.53217,264.45374
238,609.00964,264.27994
238,608.9241,273.14035
238,611.55426,274.3949
237,602.325,263.9673
237,586.8329,262.6034
237,585.6415,263.40448
237,586.15845,265.1575
237,596.72095,270.19553
237,604.23047,272.27097
237,604.2127,268.01733
237,604.0342,264.78256
237,602.325,263.9673
236,556.8844,262.56064
236,546.7516,259.7817
236,545.92633,262.4007
236,553.98535,271.44843
236,556.8844,262.56064
235,554.9284,269.02246
235,562.83997,271.15286
235,561.06635,277.0169
235,553.98535,271.44843
235,554.9284,269.02246
234,556.8844,262.56064
234,563.67114,263.33276
234,564.08606,265.174
234,562.83997,271.15286
234,554.9284,269.02246
234,556.8844,262.56064
233,563.76746,275.42953
233,562.7816,278.5198
233,570.0823,284.1931
233,571.7914,278.5721
233,563.76746,275.42953
232,565.3578,270.84744
232,573.75433,272.66135
232,571.7914,278.5721
232,563.76746,275.42953
232,565.3578,270.84744
231,567.135,264.98492
231,565.3578,270.84744
231,573.75433,272.66135
231,575.3003,267.37323
231,567.135,264.98492
230,584.38525,274.17148
230,581.56433,286.1093
230,574.3103,284.01874
230,577.2157,273.62756
230,577.3073,272.98654
230,578.33563,271.9707
230,579.3901,271.7889
230,584.38525,274.17148
229,594.13354,276.3562
229,586.3806,275.12323
229,584.8185,283.96402
229,592.5182,285.30862
229,594.13354,276.3562
228,488.7605,227.6022
228,487.58356,231.56
228,472.87146,227.55533
228,473.72565,224.26535
228,488.7605,227.6022
227,537.5308,236.21173
227,557.1442,240.91081
227,555.86865,244.95844
227,561.3341,246.05894
227,560.68756,248.62634
227,554.9745,247.40771
227,553.801,251.36702
227,535.12714,245.33582
227,537.5308,236.21173
226,730.82654,213.24121
226,746.3391,218.44926
226,747.854,187.81223
226,744.9552,186.42957
226,742.8867,185.44296
226,740.8555,185.15886
226,736.7239,181.81871
226,735.2704,186.32922
226,730.82654,213.24121
225,642.0816,245.13435
225,659.8551,239.50696
225,656.0478,228.78973
225,654.9388,226.61742
225,652.49774,226.41171
225,640.21967,230.14131
225,638.73334,231.62343
225,638.49243,233.69963
225,642.0816,245.13435
224,696.1669,267.23428
224,698.7074,274.19763
224,700.3364,274.97464
224,712.171,274.8679
224,713.12524,273.95367
224,712.0083,264.38275
224,710.31995,263.57745
224,696.1669,267.23428
223,502.84277,278.96207
223,521.6618,282.04984
223,523.61084,268.05286
223,522.25586,266.03708
223,520.6094,265.25174
223,507.1764,263.08975
223,502.84277,278.96207
222,479.4811,266.3128
222,487.72766,268.0551
222,489.41534,259.27414
222,480.9062,258.0913
222,479.4811,266.3128
221,692.3954,255.84949
221,695.4555,264.7039
221,711.2073,259.4816
221,709.30023,250.35545
221,692.3954,255.84949
220,693.9381,248.36884
220,695.9878,254.41333
220,709.2793,250.34547
220,707.8096,243.89293
220,693.9381,248.36884
219,466.6753,264.039
219,475.418,265.8811
219,477.0149,257.60468
219,467.95288,256.432
219,466.6753,264.039
218,747.2576,308.03638
218,745.68414,317.55646
218,753.06744,318.06537
218,754.4281,308.99152
218,747.2576,308.03638
217,751.0966,217.56885
217,764.11835,216.24811
217,765.0778,214.51468
217,765.5079,198.42377
217,765.1977,196.08475
217,763.61395,195.32935
217,759.77844,194.86934
217,755.7251,192.93597
217,753.1971,191.04546
217,752.29456,189.93025
217,751.1694,190.763
217,750.8694,190.61993
217,750.67896,192.99405
217,750.6699,196.55019
217,750.38684,200.7973
217,751.1089,201.14172
217,751.0966,217.56885
216,725.92236,215.14725
216,726.73413,216.21918
216,726.92944,217.40784
216,726.9564,218.10538
216,726.30914,219.1661
216,713.4512,222.75598
216,712.15955,222.82465
216,710.20514,222.57715
216,708.7898,221.21738
216,707.2373,215.13615
216,707.26013,213.77762
216,708.1116,211.99265
216,709.1747,210.99341
216,710.95575,210.47345
216,713.26587,210.89066
216,715.27856,211.85066
216,725.92236,215.14725
215,709.37164,227.52032
215,723.0148,222.66162
215,727.0126,222.37738
215,728.5274,222.4152
215,730.38574,223.98631
215,731.1503,225.85733
215,729.6736,235.56055
215,730.16956,238.94672
215,729.4176,239.95752
215,726.91907,239.45049
215,723.1341,239.8362
215,713.1124,240.39685
215,711.87415,239.80621
215,711.1844,238.79251
215,709.37164,227.52032
214,664.152,171.71623
214,675.06116,164.86879
214,681.0215,161.9602
214,686.42175,160.70161
214,683.1903,148.06802
214,675.7143,150.52756
214,668.3105,153.70627
214,662.57153,157.54213
214,657.4665,161.81732
214,664.152,171.71623
213,572.0166,123.93556
213,577.75854,124.483284
213,578.03534,121.73952
213,580.8932,122.41794
213,581.5318,112.99968
213,578.04425,112.84256
213,577.94464,114.16446
213,572.76526,113.20039
213,572.0166,123.93556
212,631.27747,80.85498
212,631.0666,79.38498
212,632.59973,79.29462
212,632.53564,75.70355
212,630.9091,75.61247
212,630.7532,74.85333
212,624.3196,74.66049
212,624.3249,81.37317
212,631.27747,80.85498
211,652.78937,291.87198
211,651.6017,298.01556
211,655.9413,298.4422
211,655.3776,300.63834
211,663.98175,302.2773
211,665.62665,294.16064
211,652.78937,291.87198
210,389.0688,183.88608
210,390.91852,184.08362
210,391.9657,178.55765
210,393.75516,179.41118
210,395.20346,174.07663
210,390.24808,174.178
210,389.0688,183.88608
209,367.34637,181.74144
209,372.15347,181.84326
209,372.41522,180.32489
209,375.60797,181.16302
209,376.98288,169.90486
209,368.97955,168.96326
209,367.34637,181.74144
208,323.08466,159.94507
208,334.82913,162.39725
208,336.2182,156.48663
208,326.70294,153.45435
208,324.28088,155.17487
208,323.08466,159.94507
207,843.52747,-1.2716827
207,845.8664,7.1018677
207,848.53076,6.866333
207,846.5608,-2.2897797
207,843.52747,-1.2716827
206,450.3229,90.40317
206,456.4295,89.75537
206,455.9339,84.17828
206,450.08984,84.26659
206,450.3229,90.40317
205,681.99475,62.86792
205,682.051,66.59215
205,689.1771,66.29372
205,688.908,63.0157
205,681.99475,62.86792
204,380.456,181.96902
204,381.66602,170.76923
204,377.28635,170.0496
204,375.75354,181.91719
204,380.456,181.96902
203,685.4578,79.17244
203,691.0624,76.09413
203,688.43866,71.69304
203,682.7346,74.9978
203,685.4578,79.17244
202,614.42615,45.29207
202,613.5299,50.205307
202,622.3276,52.210526
202,623.1706,47.408844
202,614.42615,45.29207
201,597.90674,21.116669
201,604.4089,24.218033
201,606.08716,20.636444
201,599.585,17.535065
201,597.90674,21.116669
200,585.48456,-4.117157
200,592.0504,-1.6701202
200,594.79663,-8.576721
200,588.4933,-11.583252
200,585.48456,-4.117157
199,533.1563,129.22797
199,538.0053,129.34978
199,538.0567,121.97945
199,533.2008,121.85434
199,533.1563,129.22797
198,605.6287,48.627716
198,605.1118,54.406555
198,608.411,54.473877
198,608.9279,48.694992
198,605.6287,48.627716
197,583.30646,6.894806
197,589.52356,9.175507
197,592.1014,2.8732605
197,585.8381,0.70747375
197,583.30646,6.894806
196,455.13922,124.06004
196,462.935,124.62877
196,464.55408,112.93938
196,456.86127,112.145874
196,455.13922,124.06004
195,818.2874,-76.44058
195,820.1006,-69.00256
195,823.3956,-70.443634
195,821.36615,-77.4371
195,818.2874,-76.44058
194,711.9474,87.56213
194,717.7211,84.290665
194,714.83057,80.03615
194,709.1632,83.08452
194,711.9474,87.56213
193,558.7131,127.175995
193,563.26105,127.29117
193,564.06714,117.952805
193,559.4763,117.95415
193,558.7131,127.175995
192,556.55554,110.80945
192,556.4057,117.174225
192,564.0636,117.951126
192,564.57556,110.80043
192,556.55554,110.80945
191,440.0534,85.50487
191,440.6985,95.535416
191,448.59995,94.92209
191,447.89465,84.99974
191,440.0534,85.50487
190,807.2251,26.05597
190,811.15924,26.426086
190,812.0504,20.141022
190,808.1625,19.655975
190,807.2251,26.05597
189,613.89825,62.979614
189,619.2181,63.32599
189,619.277,59.656662
189,613.95703,59.310272
189,613.89825,62.979614
188,706.13586,77.25842
188,712.14435,73.41417
188,709.49097,69.2728
188,703.7451,72.5576
188,706.13586,77.25842
187,593.3049,40.558456
187,601.90375,42.468872
187,603.41833,37.165863
187,595.08905,34.69934
187,593.3049,40.558456
186,822.321,-61.233368
186,824.07587,-55.055603
186,827.444,-55.914032
186,825.58276,-61.86862
186,822.321,-61.233368
185,381.4422,183.12418
185,388.0562,184.08786
185,389.86316,169.33838
185,383.24915,168.3747
185,381.4422,183.12418
184,799.01184,31.039642
184,799.14484,42.880005
184,814.3581,41.91989
184,813.9591,30.637299
184,799.01184,31.039642
183,763.7432,308.3678
183,762.2842,315.8883
183,786.3479,320.656
183,787.80695,313.1354
183,763.7432,308.3678
182,822.2922,22.835022
182,825.6813,21.986588
182,824.0196,17.633514
182,820.7368,18.25879
182,822.2922,22.835022
181,592.2793,10.489929
181,598.1779,13.303436
181,601.20667,6.5315857
181,595.31506,3.721405
181,592.2793,10.489929
180,596.48047,0.44291687
180,602.7629,3.4394684
180,606.0786,-3.880188
180,599.7963,-6.876709
180,596.48047,0.44291687
179,587.05023,32.23442
179,585.5854,36.876434
179,593.66614,39.36136
179,595.1309,34.71933
179,587.05023,32.23442
178,548.2505,-4.074524
178,561.7101,0.9759674
178,564.0009,-4.778412
178,550.7472,-10.278488
178,548.2505,-4.074524
177,625.9573,304.40793
177,653.546,310.03528
177,655.92035,298.43222
177,628.0726,293.36597
177,625.9573,304.40793
176,568.9779,126.320526
176,569.8638,113.32277
176,564.22205,112.95984
176,563.386,125.84439
176,568.9779,126.320526
175,429.15863,65.38168
175,429.4245,66.46713
175,430.6563,70.75206
175,432.81137,70.273605
175,432.0249,68.52907
175,434.85593,67.41446
175,433.72247,64.68274
175,429.15863,65.38168
174,440.1801,37.49881
174,438.5429,32.06192
174,434.15424,33.802963
174,434.92487,36.361633
174,435.646,37.39029
174,437.3537,36.835358
174,437.65872,38.35028
174,440.1801,37.49881
173,416.20718,62.35382
173,417.19925,58.30797
173,416.81326,55.248062
173,396.8689,54.63629
173,396.53983,57.355118
173,414.69373,65.32938
173,415.2721,64.09889
173,416.20718,62.35382
172,423.24698,69.40906
172,427.5952,70.66142
172,429.4245,66.46713
172,427.6087,66.42265
172,425.0763,65.21474
172,423.5139,68.71474
172,423.24698,69.40906
171,434.61768,22.794846
171,434.80862,23.570618
171,436.213,28.759552
171,436.57742,29.75499
171,444.7023,27.60495
171,442.68936,20.756348
171,434.61768,22.794846
170,428.4132,25.039246
170,429.50458,29.941864
170,429.8673,30.114899
170,436.213,28.759552
170,434.80862,23.570618
170,428.4132,25.039246
169,423.68396,61.401016
169,422.5264,63.99849
169,425.0763,65.21474
169,426.23737,62.618927
169,423.68396,61.401016
168,441.18726,31.132141
168,442.9344,36.347595
168,447.5585,34.992706
168,445.81137,29.777222
168,441.18726,31.132141
167,426.23737,62.618927
167,425.0763,65.21474
167,427.6087,66.42265
167,428.76285,63.823517
167,426.23737,62.618927
166,422.21756,26.466156
166,423.5173,31.605164
166,424.48798,31.383484
166,426.34305,38.2937
166,425.52585,38.58864
166,426.27554,41.1373
166,429.8697,39.97583
166,431.41425,39.753937
166,430.97842,37.355026
166,430.86426,36.615875
166,430.73523,36.55432
166,428.91852,29.662354
166,429.50458,29.941864
166,428.4132,25.039246
166,428.16205,24.919434
166,422.21756,26.466156
165,415.77682,27.913147
165,417.14374,32.947266
165,418.41437,32.868637
165,420.34973,39.817154
165,419.46274,40.078827
165,420.20892,42.625824
165,425.55606,41.47882
165,425.0061,38.34073
165,424.13916,38.74887
165,422.25967,31.82698
165,423.5173,31.605164
165,422.21756,26.466156
165,415.77682,27.913147
164,409.1982,30.116058
164,410.9053,34.490753
164,412.3469,34.493683
164,414.35196,41.475464
164,413.29407,41.65558
164,413.72803,44.875244
164,419.5208,42.982285
164,418.70834,40.403687
164,417.653,40.72197
164,415.6436,33.87503
164,417.14374,32.947266
164,415.77682,27.913147
164,409.1982,30.116058
163,410.9053,34.490753
163,409.1982,30.116058
163,403.84503,31.1232
163,405.24335,36.17227
163,405.8538,36.46344
163,407.9321,43.480194
163,407.0556,43.74681
163,407.80185,46.293823
163,413.3548,44.69722
163,412.54575,42.1203
163,411.5088,42.31041
163,409.48624,35.320297
163,410.9053,34.490753
162,417.19925,58.30797
162,416.20718,62.35382
162,415.2721,64.09889
162,416.09433,65.17578
162,423.5139,68.71474
162,425.0763,65.21474
162,422.5264,63.99849
162,423.68396,61.401016
162,426.23737,62.618927
162,427.58853,60.387604
162,426.25574,54.41118
162,417.19925,58.30797
161,426.63297,50.209
161,440.30566,45.638245
161,437.65872,38.35028
161,437.3537,36.835358
161,435.646,37.39029
161,434.92487,36.361633
161,430.97842,37.355026
