,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,7,sp,12/25/14,0,42.49666667,1.498055556,19,0,42.49666667,1.498055556
1,1,sp,12/25/14,0,42.49666667,1.5125,19,0,42.49666667,1.498055556
2,1,sp,12/25/14,0,42.50722222,1.538055556,19,0,42.49666667,1.498055556
3,20,sp,12/25/14,0,42.49666667,1.5125,19,0,42.49666667,1.5125
4,1,sp,12/25/14,0,42.50611111,1.520833333,19,0,42.49666667,1.5125
5,1,sp,12/25/14,0,42.50777778,1.5325,19,0,42.49666667,1.5125
6,4,sp,12/25/14,0,42.50833333,1.523611111,19,0,42.49666667,1.5125
7,1,sp,12/25/14,0,42.51138889,1.530555556,19,0,42.49666667,1.5125
8,6,sp,12/25/14,0,42.50083333,1.531111111,19,0,42.50083333,1.531111111
9,2,sp,12/25/14,0,42.50611111,1.520833333,19,0,42.50083333,1.531111111
10,2,sp,12/25/14,0,42.50722222,1.538055556,19,0,42.50083333,1.531111111
11,1,sp,12/25/14,0,42.51138889,1.530555556,19,0,42.50083333,1.531111111
12,2,sp,12/25/14,0,42.50416667,1.527222222,19,0,42.50416667,1.527222222
13,1,sp,12/25/14,0,42.50833333,1.523611111,19,0,42.50416667,1.527222222
14,1,sp,12/25/14,0,42.51138889,1.530555556,19,0,42.50416667,1.527222222
15,1,sp,12/25/14,0,42.50527778,1.517777778,19,0,42.50527778,1.517777778
16,1,sp,12/25/14,0,42.50833333,1.523611111,19,0,42.50527778,1.517777778
17,2,sp,12/25/14,0,42.49666667,1.5125,19,0,42.50611111,1.520833333
18,21,sp,12/25/14,0,42.50611111,1.520833333,19,0,42.50611111,1.520833333
19,2,sp,12/25/14,0,42.50722222,1.538055556,19,0,42.50611111,1.520833333
20,1,sp,12/25/14,0,42.5075,1.522777778,19,0,42.50611111,1.520833333
21,1,sp,12/25/14,0,42.50777778,1.5325,19,0,42.50611111,1.520833333
22,6,sp,12/25/14,0,42.50833333,1.523611111,19,0,42.50611111,1.520833333
23,1,sp,12/25/14,0,42.50944444,1.523055556,19,0,42.50611111,1.520833333
24,1,sp,12/25/14,0,42.51138889,1.530555556,19,0,42.50611111,1.520833333
25,1,sp,12/25/14,0,42.50083333,1.531111111,19,0,42.50722222,1.538055556
