,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,7,sp,12/25/14,0,42.49666667,1.498055556,16,0,42.49666667,1.498055556
1,1,sp,12/25/14,0,42.49666667,1.498055556,16,0,42.49666667,1.5125
2,29,sp,12/25/14,0,42.49666667,1.5125,16,0,42.49666667,1.5125
3,3,sp,12/25/14,0,42.50833333,1.523611111,16,0,42.49666667,1.5125
4,2,sp,12/25/14,0,42.51083333,1.540277778,16,0,42.49666667,1.5125
5,7,sp,12/25/14,0,42.50083333,1.531111111,16,0,42.50083333,1.531111111
6,1,sp,12/25/14,0,42.50611111,1.520833333,16,0,42.50083333,1.531111111
7,1,sp,12/25/14,0,42.50722222,1.538055556,16,0,42.50083333,1.531111111
8,1,sp,12/25/14,0,42.50833333,1.523611111,16,0,42.50083333,1.531111111
9,1,sp,12/25/14,0,42.50944444,1.523055556,16,0,42.50083333,1.531111111
10,1,sp,12/25/14,0,42.51138889,1.530555556,16,0,42.50083333,1.531111111
11,2,sp,12/25/14,0,42.50416667,1.527222222,16,0,42.50416667,1.527222222
12,1,sp,12/25/14,0,42.50722222,1.538055556,16,0,42.50416667,1.527222222
13,1,sp,12/25/14,0,42.50777778,1.5325,16,0,42.50416667,1.527222222
14,19,sp,12/25/14,0,42.50611111,1.520833333,16,0,42.50611111,1.520833333
15,1,sp,12/25/14,0,42.5075,1.522777778,16,0,42.50611111,1.520833333
16,1,sp,12/25/14,0,42.50777778,1.5325,16,0,42.50611111,1.520833333
17,2,sp,12/25/14,0,42.50833333,1.523611111,16,0,42.50611111,1.520833333
18,2,sp,12/25/14,0,42.50944444,1.523055556,16,0,42.50611111,1.520833333
19,2,sp,12/25/14,0,42.51083333,1.540277778,16,0,42.50611111,1.520833333
20,1,sp,12/25/14,0,42.51138889,1.530555556,16,0,42.50611111,1.520833333
21,1,sp,12/25/14,0,42.49666667,1.5125,16,0,42.50722222,1.5225
22,1,sp,12/25/14,0,42.49666667,1.5125,16,0,42.50722222,1.538055556
23,2,sp,12/25/14,0,42.50083333,1.531111111,16,0,42.50722222,1.538055556
24,2,sp,12/25/14,0,42.50611111,1.520833333,16,0,42.50722222,1.538055556
25,78,sp,12/25/14,0,42.50722222,1.538055556,16,0,42.50722222,1.538055556
26,1,sp,12/25/14,0,42.50833333,1.523611111,16,0,42.50722222,1.538055556
27,6,sp,12/25/14,0,42.51083333,1.540277778,16,0,42.50722222,1.538055556
28,5,sp,12/25/14,0,42.51138889,1.530555556,16,0,42.50722222,1.538055556
29,2,sp,12/25/14,0,42.50611111,1.520833333,16,0,42.5075,1.522777778
30,7,sp,12/25/14,0,42.5075,1.522777778,16,0,42.5075,1.522777778
31,2,sp,12/25/14,0,42.50833333,1.523611111,16,0,42.5075,1.522777778
32,2,sp,12/25/14,0,42.50944444,1.523055556,16,0,42.5075,1.522777778
33,5,sp,12/25/14,0,42.51138889,1.530555556,16,0,42.5075,1.522777778
34,1,sp,12/25/14,0,42.50416667,1.527222222,16,0,42.50777778,1.5325
35,1,sp,12/25/14,0,42.50722222,1.538055556,16,0,42.50777778,1.5325
36,132,sp,12/25/14,0,42.50777778,1.5325,16,0,42.50777778,1.5325
37,2,sp,12/25/14,0,42.50833333,1.523611111,16,0,42.50777778,1.5325
38,2,sp,12/25/14,0,42.51083333,1.540277778,16,0,42.50777778,1.5325
