,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,1,sp,12/25/14,0,42.49666667,1.5125,10,0,42.49666667,1.498055556
1,1,sp,12/25/14,0,42.50611111,1.520833333,10,0,42.49666667,1.498055556
2,45,sp,12/25/14,0,42.49666667,1.5125,10,0,42.49666667,1.5125
3,1,sp,12/25/14,0,42.5075,1.522777778,10,0,42.49666667,1.5125
4,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.49666667,1.5125
5,1,sp,12/25/14,0,42.50944444,1.523055556,10,0,42.49666667,1.5125
6,1,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.49666667,1.5125
7,4,sp,12/25/14,0,42.50083333,1.531111111,10,0,42.50083333,1.531111111
8,1,sp,12/25/14,0,42.50722222,1.538055556,10,0,42.50083333,1.531111111
9,1,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.50083333,1.531111111
10,7,sp,12/25/14,0,42.50416667,1.527222222,10,0,42.50416667,1.527222222
11,1,sp,12/25/14,0,42.50611111,1.520833333,10,0,42.50416667,1.527222222
12,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.50416667,1.527222222
13,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.50527778,1.517777778
14,2,sp,12/25/14,0,42.49666667,1.5125,10,0,42.50611111,1.520833333
15,1,sp,12/25/14,0,42.50416667,1.527222222,10,0,42.50611111,1.520833333
16,9,sp,12/25/14,0,42.50611111,1.520833333,10,0,42.50611111,1.520833333
17,1,sp,12/25/14,0,42.50777778,1.5325,10,0,42.50611111,1.520833333
18,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.50611111,1.520833333
19,1,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.50611111,1.520833333
20,2,sp,12/25/14,0,42.50083333,1.531111111,10,0,42.50722222,1.538055556
21,52,sp,12/25/14,0,42.50722222,1.538055556,10,0,42.50722222,1.538055556
22,1,sp,12/25/14,0,42.5075,1.522777778,10,0,42.50722222,1.538055556
23,2,sp,12/25/14,0,42.50777778,1.5325,10,0,42.50722222,1.538055556
24,9,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.50722222,1.538055556
25,1,sp,12/25/14,0,42.49666667,1.5125,10,0,42.5075,1.522777778
26,1,sp,12/25/14,0,42.50722222,1.538055556,10,0,42.5075,1.522777778
27,7,sp,12/25/14,0,42.5075,1.522777778,10,0,42.5075,1.522777778
28,1,sp,12/25/14,0,42.50777778,1.5325,10,0,42.5075,1.522777778
29,2,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.5075,1.522777778
30,1,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.5075,1.522777778
31,28,sp,12/25/14,0,42.50777778,1.5325,10,0,42.50777778,1.5325
32,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.50777778,1.5325
33,11,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.50777778,1.5325
34,1,sp,12/25/14,0,42.49666667,1.5125,10,0,42.50833333,1.523611111
35,2,sp,12/25/14,0,42.50611111,1.520833333,10,0,42.50833333,1.523611111
36,3,sp,12/25/14,0,42.5075,1.522777778,10,0,42.50833333,1.523611111
37,3,sp,12/25/14,0,42.50777778,1.5325,10,0,42.50833333,1.523611111
38,40,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.50833333,1.523611111
39,1,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.50833333,1.523611111
40,2,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.50833333,1.523611111
41,2,sp,12/25/14,0,42.5075,1.522777778,10,0,42.50944444,1.523055556
42,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.50944444,1.523055556
43,7,sp,12/25/14,0,42.50944444,1.523055556,10,0,42.50944444,1.523055556
44,1,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.50944444,1.523055556
45,1,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.50944444,1.523055556
46,6,sp,12/25/14,0,42.50722222,1.538055556,10,0,42.51083333,1.540277778
47,1,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.51083333,1.540277778
48,47,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.51083333,1.540277778
49,1,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.51083333,1.540277778
50,1,sp,12/25/14,0,42.50611111,1.520833333,10,0,42.51138889,1.530555556
51,1,sp,12/25/14,0,42.50722222,1.538055556,10,0,42.51138889,1.530555556
52,1,sp,12/25/14,0,42.5075,1.522777778,10,0,42.51138889,1.530555556
53,5,sp,12/25/14,0,42.50777778,1.5325,10,0,42.51138889,1.530555556
54,3,sp,12/25/14,0,42.50833333,1.523611111,10,0,42.51138889,1.530555556
55,1,sp,12/25/14,0,42.51083333,1.540277778,10,0,42.51138889,1.530555556
56,57,sp,12/25/14,0,42.51138889,1.530555556,10,0,42.51138889,1.530555556
57,1,fr,12/25/14,0,42.49666667,1.498055556,10,0,42.49666667,1.498055556
58,27,fr,12/25/14,0,42.49666667,1.5125,10,0,42.49666667,1.5125
59,1,fr,12/25/14,0,42.50083333,1.531111111,10,0,42.49666667,1.5125
60,1,fr,12/25/14,0,42.50527778,1.517777778,10,0,42.49666667,1.5125
61,1,fr,12/25/14,0,42.50611111,1.520833333,10,0,42.49666667,1.5125
62,1,fr,12/25/14,0,42.50777778,1.5325,10,0,42.49666667,1.5125
63,1,fr,12/25/14,0,42.51083333,1.540277778,10,0,42.49666667,1.5125
64,1,fr,12/25/14,0,42.49666667,1.5125,10,0,42.50083333,1.531111111
65,1,fr,12/25/14,0,42.50083333,1.531111111,10,0,42.50083333,1.531111111
66,12,fr,12/25/14,0,42.50416667,1.527222222,10,0,42.50416667,1.527222222
67,2,fr,12/25/14,0,42.50833333,1.523611111,10,0,42.50416667,1.527222222
68,5,fr,12/25/14,0,42.51138889,1.530555556,10,0,42.50416667,1.527222222
69,9,fr,12/25/14,0,42.50611111,1.520833333,10,0,42.50611111,1.520833333
70,2,fr,12/25/14,0,42.50833333,1.523611111,10,0,42.50611111,1.520833333
71,1,fr,12/25/14,0,42.51083333,1.540277778,10,0,42.50611111,1.520833333
72,2,fr,12/25/14,0,42.51138889,1.530555556,10,0,42.50611111,1.520833333
73,1,fr,12/25/14,0,42.50722222,1.5225,10,0,42.50722222,1.5225
74,1,fr,12/25/14,0,42.50833333,1.523611111,10,0,42.50722222,1.5225
75,28,fr,12/25/14,0,42.50722222,1.538055556,10,0,42.50722222,1.538055556
76,6,fr,12/25/14,0,42.51083333,1.540277778,10,0,42.50722222,1.538055556
77,3,fr,12/25/14,0,42.51138889,1.530555556,10,0,42.50722222,1.538055556
78,1,fr,12/25/14,0,42.50416667,1.527222222,10,0,42.5075,1.522777778
79,1,fr,12/25/14,0,42.50611111,1.520833333,10,0,42.5075,1.522777778
80,10,fr,12/25/14,0,42.5075,1.522777778,10,0,42.5075,1.522777778
81,3,fr,12/25/14,0,42.50833333,1.523611111,10,0,42.5075,1.522777778
82,2,fr,12/25/14,0,42.50944444,1.523055556,10,0,42.5075,1.522777778
83,1,fr,12/25/14,0,42.51138889,1.530555556,10,0,42.5075,1.522777778
