,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,7,sp,12/25/14,0,42.49666667,1.5125,3,0,42.49666667,1.5125
1,2,sp,12/25/14,0,42.50416667,1.527222222,3,0,42.50416667,1.527222222
2,2,sp,12/25/14,0,42.50611111,1.520833333,3,0,42.50611111,1.520833333
3,6,sp,12/25/14,0,42.50722222,1.538055556,3,0,42.50722222,1.538055556
4,1,sp,12/25/14,0,42.50777778,1.5325,3,0,42.50722222,1.538055556
5,1,sp,12/25/14,0,42.50722222,1.538055556,3,0,42.50777778,1.5325
6,2,sp,12/25/14,0,42.50777778,1.5325,3,0,42.50777778,1.5325
7,1,sp,12/25/14,0,42.51083333,1.540277778,3,0,42.50777778,1.5325
8,1,sp,12/25/14,0,42.49666667,1.5125,3,0,42.50833333,1.523611111
9,1,sp,12/25/14,0,42.50611111,1.520833333,3,0,42.50833333,1.523611111
10,2,sp,12/25/14,0,42.50833333,1.523611111,3,0,42.50833333,1.523611111
11,1,sp,12/25/14,0,42.50722222,1.538055556,3,0,42.51083333,1.540277778
12,4,sp,12/25/14,0,42.51083333,1.540277778,3,0,42.51083333,1.540277778
13,2,sp,12/25/14,0,42.51138889,1.530555556,3,0,42.51138889,1.530555556
14,5,fr,12/25/14,0,42.49666667,1.5125,3,0,42.49666667,1.5125
15,9,fr,12/25/14,0,42.50083333,1.531111111,3,0,42.50083333,1.531111111
16,1,fr,12/25/14,0,42.51083333,1.540277778,3,0,42.50083333,1.531111111
17,1,fr,12/25/14,0,42.50416667,1.527222222,3,0,42.50416667,1.527222222
18,1,fr,12/25/14,0,42.49666667,1.5125,3,0,42.50611111,1.520833333
19,6,fr,12/25/14,0,42.50611111,1.520833333,3,0,42.50611111,1.520833333
20,1,fr,12/25/14,0,42.49666667,1.5125,3,0,42.50722222,1.538055556
21,6,fr,12/25/14,0,42.50722222,1.538055556,3,0,42.50722222,1.538055556
22,3,fr,12/25/14,0,42.51083333,1.540277778,3,0,42.50722222,1.538055556
23,1,fr,12/25/14,0,42.51138889,1.530555556,3,0,42.50722222,1.538055556
24,1,fr,12/25/14,0,42.5075,1.522777778,3,0,42.5075,1.522777778
25,6,fr,12/25/14,0,42.50777778,1.5325,3,0,42.50777778,1.5325
26,1,fr,12/25/14,0,42.51138889,1.530555556,3,0,42.50777778,1.5325
27,1,fr,12/25/14,0,42.50611111,1.520833333,3,0,42.50833333,1.523611111
28,1,fr,12/25/14,0,42.5075,1.522777778,3,0,42.50833333,1.523611111
29,2,fr,12/25/14,0,42.50833333,1.523611111,3,0,42.50833333,1.523611111
30,1,fr,12/25/14,0,42.50944444,1.523055556,3,0,42.50944444,1.523055556
31,6,fr,12/25/14,0,42.51083333,1.540277778,3,0,42.51083333,1.540277778
32,1,fr,12/25/14,0,42.49666667,1.5125,3,0,42.51138889,1.530555556
33,1,fr,12/25/14,0,42.50722222,1.538055556,3,0,42.51138889,1.530555556
34,1,fr,12/25/14,0,42.50777778,1.5325,3,0,42.51138889,1.530555556
35,5,fr,12/25/14,0,42.51138889,1.530555556,3,0,42.51138889,1.530555556
36,33,sp,12/25/14,0,0.0,0.0,3,0,0.0,0.0
37,0,sp,12/25/14,1,0.0,0.0,3,0,0.0,0.0
38,0,sp,12/25/14,2,0.0,0.0,3,0,0.0,0.0
39,0,sp,12/25/14,3,0.0,0.0,3,0,0.0,0.0
40,2,sp,12/25/14,4,0.0,0.0,3,0,0.0,0.0
41,0,sp,12/25/14,5,0.0,0.0,3,0,0.0,0.0
42,0,sp,12/25/14,6,0.0,0.0,3,0,0.0,0.0
43,0,sp,12/25/14,0,0.0,0.0,3,1,0.0,0.0
44,22,sp,12/25/14,1,0.0,0.0,3,1,0.0,0.0
45,0,sp,12/25/14,2,0.0,0.0,3,1,0.0,0.0
46,0,sp,12/25/14,3,0.0,0.0,3,1,0.0,0.0
47,0,sp,12/25/14,4,0.0,0.0,3,1,0.0,0.0
48,0,sp,12/25/14,5,0.0,0.0,3,1,0.0,0.0
49,0,sp,12/25/14,6,0.0,0.0,3,1,0.0,0.0
50,0,sp,12/25/14,0,0.0,0.0,3,2,0.0,0.0
51,0,sp,12/25/14,1,0.0,0.0,3,2,0.0,0.0
52,16,sp,12/25/14,2,0.0,0.0,3,2,0.0,0.0
53,0,sp,12/25/14,3,0.0,0.0,3,2,0.0,0.0
54,1,sp,12/25/14,4,0.0,0.0,3,2,0.0,0.0
55,0,sp,12/25/14,5,0.0,0.0,3,2,0.0,0.0
56,0,sp,12/25/14,6,0.0,0.0,3,2,0.0,0.0
57,0,sp,12/25/14,0,0.0,0.0,3,3,0.0,0.0
58,0,sp,12/25/14,1,0.0,0.0,3,3,0.0,0.0
59,0,sp,12/25/14,2,0.0,0.0,3,3,0.0,0.0
60,0,sp,12/25/14,3,0.0,0.0,3,3,0.0,0.0
61,0,sp,12/25/14,4,0.0,0.0,3,3,0.0,0.0
62,0,sp,12/25/14,5,0.0,0.0,3,3,0.0,0.0
63,0,sp,12/25/14,6,0.0,0.0,3,3,0.0,0.0
64,1,sp,12/25/14,0,0.0,0.0,3,4,0.0,0.0
65,0,sp,12/25/14,1,0.0,0.0,3,4,0.0,0.0
66,0,sp,12/25/14,2,0.0,0.0,3,4,0.0,0.0
67,0,sp,12/25/14,3,0.0,0.0,3,4,0.0,0.0
68,16,sp,12/25/14,4,0.0,0.0,3,4,0.0,0.0
69,1,sp,12/25/14,5,0.0,0.0,3,4,0.0,0.0
70,0,sp,12/25/14,6,0.0,0.0,3,4,0.0,0.0
71,0,sp,12/25/14,0,0.0,0.0,3,5,0.0,0.0
72,0,sp,12/25/14,1,0.0,0.0,3,5,0.0,0.0
73,0,sp,12/25/14,2,0.0,0.0,3,5,0.0,0.0
74,0,sp,12/25/14,3,0.0,0.0,3,5,0.0,0.0
