,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,11,sp,12/25/14,0,42.49666667,1.498055556,21,0,42.49666667,1.498055556
1,1,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.49666667,1.498055556
2,38,sp,12/25/14,0,42.49666667,1.5125,21,0,42.49666667,1.5125
3,2,sp,12/25/14,0,42.50722222,1.538055556,21,0,42.49666667,1.5125
4,1,sp,12/25/14,0,42.50083333,1.531111111,21,0,42.50083333,1.531111111
5,7,sp,12/25/14,0,42.50416667,1.527222222,21,0,42.50416667,1.527222222
6,1,sp,12/25/14,0,42.5075,1.522777778,21,0,42.50416667,1.527222222
7,1,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.50416667,1.527222222
8,1,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.50416667,1.527222222
9,2,sp,12/25/14,0,42.50527778,1.517777778,21,0,42.50527778,1.517777778
10,1,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.50527778,1.517777778
11,1,sp,12/25/14,0,42.51083333,1.540277778,21,0,42.50527778,1.517777778
12,6,sp,12/25/14,0,42.50611111,1.520833333,21,0,42.50611111,1.520833333
13,1,sp,12/25/14,0,42.50722222,1.538055556,21,0,42.50611111,1.520833333
14,1,sp,12/25/14,0,42.5075,1.522777778,21,0,42.50611111,1.520833333
15,2,sp,12/25/14,0,42.50083333,1.531111111,21,0,42.50722222,1.538055556
16,55,sp,12/25/14,0,42.50722222,1.538055556,21,0,42.50722222,1.538055556
17,1,sp,12/25/14,0,42.50777778,1.5325,21,0,42.50722222,1.538055556
18,9,sp,12/25/14,0,42.51083333,1.540277778,21,0,42.50722222,1.538055556
19,2,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.50722222,1.538055556
20,1,sp,12/25/14,0,42.49666667,1.5125,21,0,42.5075,1.522777778
21,8,sp,12/25/14,0,42.5075,1.522777778,21,0,42.5075,1.522777778
22,3,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.5075,1.522777778
23,1,sp,12/25/14,0,42.49666667,1.5125,21,0,42.50777778,1.5325
24,40,sp,12/25/14,0,42.50777778,1.5325,21,0,42.50777778,1.5325
25,1,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.50777778,1.5325
26,6,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.50777778,1.5325
27,1,sp,12/25/14,0,42.50416667,1.527222222,21,0,42.50833333,1.523611111
28,6,sp,12/25/14,0,42.5075,1.522777778,21,0,42.50833333,1.523611111
29,2,sp,12/25/14,0,42.50777778,1.5325,21,0,42.50833333,1.523611111
30,29,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.50833333,1.523611111
31,2,sp,12/25/14,0,42.50944444,1.523055556,21,0,42.50833333,1.523611111
32,3,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.50833333,1.523611111
33,1,sp,12/25/14,0,42.5075,1.522777778,21,0,42.50944444,1.523055556
34,2,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.50944444,1.523055556
35,17,sp,12/25/14,0,42.50944444,1.523055556,21,0,42.50944444,1.523055556
36,1,sp,12/25/14,0,42.50083333,1.531111111,21,0,42.51083333,1.540277778
37,1,sp,12/25/14,0,42.50416667,1.527222222,21,0,42.51083333,1.540277778
38,7,sp,12/25/14,0,42.50722222,1.538055556,21,0,42.51083333,1.540277778
39,32,sp,12/25/14,0,42.51083333,1.540277778,21,0,42.51083333,1.540277778
40,2,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.51083333,1.540277778
41,2,sp,12/25/14,0,42.50416667,1.527222222,21,0,42.51138889,1.530555556
42,4,sp,12/25/14,0,42.50722222,1.538055556,21,0,42.51138889,1.530555556
43,2,sp,12/25/14,0,42.5075,1.522777778,21,0,42.51138889,1.530555556
44,12,sp,12/25/14,0,42.50777778,1.5325,21,0,42.51138889,1.530555556
45,3,sp,12/25/14,0,42.50833333,1.523611111,21,0,42.51138889,1.530555556
46,1,sp,12/25/14,0,42.50944444,1.523055556,21,0,42.51138889,1.530555556
47,2,sp,12/25/14,0,42.51083333,1.540277778,21,0,42.51138889,1.530555556
48,80,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.51138889,1.530555556
49,1,sp,12/25/14,0,42.51138889,1.530555556,21,0,42.51527778,1.527222222
50,3,fr,12/25/14,0,42.49666667,1.498055556,21,0,42.49666667,1.498055556
51,1,fr,12/25/14,0,42.50083333,1.531111111,21,0,42.49666667,1.498055556
52,7,fr,12/25/14,0,42.49666667,1.5125,21,0,42.49666667,1.5125
53,1,fr,12/25/14,0,42.50416667,1.527222222,21,0,42.49666667,1.5125
54,1,fr,12/25/14,0,42.50611111,1.520833333,21,0,42.49666667,1.5125
55,1,fr,12/25/14,0,42.50833333,1.523611111,21,0,42.49666667,1.5125
56,1,fr,12/25/14,0,42.49666667,1.5125,21,0,42.50083333,1.531111111
57,6,fr,12/25/14,0,42.50083333,1.531111111,21,0,42.50083333,1.531111111
58,3,fr,12/25/14,0,42.50611111,1.520833333,21,0,42.50083333,1.531111111
59,1,fr,12/25/14,0,42.50722222,1.5225,21,0,42.50083333,1.531111111
60,6,fr,12/25/14,0,42.50416667,1.527222222,21,0,42.50416667,1.527222222
61,2,fr,12/25/14,0,42.50611111,1.520833333,21,0,42.50416667,1.527222222
62,1,fr,12/25/14,0,42.49666667,1.5125,21,0,42.50527778,1.517777778
63,3,fr,12/25/14,0,42.50527778,1.517777778,21,0,42.50527778,1.517777778
64,1,fr,12/25/14,0,42.50083333,1.531111111,21,0,42.50611111,1.520833333
65,1,fr,12/25/14,0,42.50416667,1.527222222,21,0,42.50611111,1.520833333
66,21,fr,12/25/14,0,42.50611111,1.520833333,21,0,42.50611111,1.520833333
67,1,fr,12/25/14,0,42.50833333,1.523611111,21,0,42.50611111,1.520833333
68,1,fr,12/25/14,0,42.50944444,1.523055556,21,0,42.50611111,1.520833333
69,1,fr,12/25/14,0,42.51138889,1.530555556,21,0,42.50611111,1.520833333
