,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,2,sp,12/25/14,0,42.49666667,1.5125,2,0,42.49666667,1.5125
1,1,sp,12/25/14,0,42.50416667,1.527222222,2,0,42.50416667,1.527222222
2,1,sp,12/25/14,0,42.50777778,1.5325,2,0,42.50416667,1.527222222
3,5,sp,12/25/14,0,42.50611111,1.520833333,2,0,42.50611111,1.520833333
4,1,sp,12/25/14,0,42.50833333,1.523611111,2,0,42.50722222,1.5225
5,5,sp,12/25/14,0,42.50722222,1.538055556,2,0,42.50722222,1.538055556
6,1,sp,12/25/14,0,42.50777778,1.5325,2,0,42.50722222,1.538055556
7,1,sp,12/25/14,0,42.51083333,1.540277778,2,0,42.50722222,1.538055556
8,2,sp,12/25/14,0,42.51138889,1.530555556,2,0,42.50722222,1.538055556
9,2,sp,12/25/14,0,42.5075,1.522777778,2,0,42.5075,1.522777778
10,1,sp,12/25/14,0,42.50833333,1.523611111,2,0,42.5075,1.522777778
11,1,sp,12/25/14,0,42.50722222,1.538055556,2,0,42.50777778,1.5325
12,15,sp,12/25/14,0,42.50777778,1.5325,2,0,42.50777778,1.5325
13,1,sp,12/25/14,0,42.51138889,1.530555556,2,0,42.50777778,1.5325
14,1,sp,12/25/14,0,42.50527778,1.517777778,2,0,42.50833333,1.523611111
15,5,sp,12/25/14,0,42.50833333,1.523611111,2,0,42.50833333,1.523611111
16,1,sp,12/25/14,0,42.50833333,1.523611111,2,0,42.50944444,1.523055556
17,1,sp,12/25/14,0,42.50722222,1.538055556,2,0,42.51083333,1.540277778
18,28,sp,12/25/14,0,42.51083333,1.540277778,2,0,42.51083333,1.540277778
19,1,sp,12/25/14,0,42.50722222,1.538055556,2,0,42.51138889,1.530555556
20,1,sp,12/25/14,0,42.50777778,1.5325,2,0,42.51138889,1.530555556
21,6,sp,12/25/14,0,42.51138889,1.530555556,2,0,42.51138889,1.530555556
22,1,fr,12/25/14,0,42.50611111,1.520833333,2,0,42.50527778,1.517777778
23,5,fr,12/25/14,0,42.50611111,1.520833333,2,0,42.50611111,1.520833333
24,2,fr,12/25/14,0,42.50944444,1.523055556,2,0,42.50611111,1.520833333
25,4,fr,12/25/14,0,42.50722222,1.538055556,2,0,42.50722222,1.538055556
26,3,fr,12/25/14,0,42.51083333,1.540277778,2,0,42.50722222,1.538055556
27,1,fr,12/25/14,0,42.51138889,1.530555556,2,0,42.50722222,1.538055556
28,1,fr,12/25/14,0,42.50722222,1.538055556,2,0,42.50777778,1.5325
29,14,fr,12/25/14,0,42.50777778,1.5325,2,0,42.50777778,1.5325
30,3,fr,12/25/14,0,42.50833333,1.523611111,2,0,42.50833333,1.523611111
31,2,fr,12/25/14,0,42.51083333,1.540277778,2,0,42.51083333,1.540277778
32,1,fr,12/25/14,0,42.51138889,1.530555556,2,0,42.51083333,1.540277778
33,1,fr,12/25/14,0,42.50611111,1.520833333,2,0,42.51138889,1.530555556
34,3,fr,12/25/14,0,42.50722222,1.538055556,2,0,42.51138889,1.530555556
35,2,fr,12/25/14,0,42.50777778,1.5325,2,0,42.51138889,1.530555556
36,1,fr,12/25/14,0,42.51083333,1.540277778,2,0,42.51138889,1.530555556
37,9,fr,12/25/14,0,42.51138889,1.530555556,2,0,42.51138889,1.530555556
38,83,sp,12/25/14,0,0.0,0.0,2,0,0.0,0.0
39,0,sp,12/25/14,1,0.0,0.0,2,0,0.0,0.0
40,1,sp,12/25/14,2,0.0,0.0,2,0,0.0,0.0
41,0,sp,12/25/14,3,0.0,0.0,2,0,0.0,0.0
42,1,sp,12/25/14,4,0.0,0.0,2,0,0.0,0.0
43,0,sp,12/25/14,5,0.0,0.0,2,0,0.0,0.0
44,0,sp,12/25/14,6,0.0,0.0,2,0,0.0,0.0
45,5,sp,12/25/14,0,0.0,0.0,2,1,0.0,0.0
46,38,sp,12/25/14,1,0.0,0.0,2,1,0.0,0.0
47,2,sp,12/25/14,2,0.0,0.0,2,1,0.0,0.0
48,0,sp,12/25/14,3,0.0,0.0,2,1,0.0,0.0
49,0,sp,12/25/14,4,0.0,0.0,2,1,0.0,0.0
50,0,sp,12/25/14,5,0.0,0.0,2,1,0.0,0.0
51,0,sp,12/25/14,6,0.0,0.0,2,1,0.0,0.0
52,1,sp,12/25/14,0,0.0,0.0,2,2,0.0,0.0
