,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
118,2,fr,12/25/14,0,42.50722222,1.538055556,15,0,42.51138889,1.530555556
119,1,fr,12/25/14,0,42.5075,1.522777778,15,0,42.51138889,1.530555556
120,3,fr,12/25/14,0,42.50777778,1.5325,15,0,42.51138889,1.530555556
121,2,fr,12/25/14,0,42.50833333,1.523611111,15,0,42.51138889,1.530555556
122,2,fr,12/25/14,0,42.51083333,1.540277778,15,0,42.51138889,1.530555556
123,27,fr,12/25/14,0,42.51138889,1.530555556,15,0,42.51138889,1.530555556
124,1,fr,12/25/14,0,42.51527778,1.527222222,15,0,42.51527778,1.527222222
125,1,fr,12/25/14,0,42.50722222,1.538055556,15,0,42.51722222,1.567777778
126,1,fr,12/25/14,0,42.51722222,1.567777778,15,0,42.51722222,1.567777778
127,442,sp,12/25/14,0,0.0,0.0,15,0,0.0,0.0
128,5,sp,12/25/14,1,0.0,0.0,15,0,0.0,0.0
129,8,sp,12/25/14,2,0.0,0.0,15,0,0.0,0.0
130,1,sp,12/25/14,3,0.0,0.0,15,0,0.0,0.0
131,7,sp,12/25/14,4,0.0,0.0,15,0,0.0,0.0
132,4,sp,12/25/14,5,0.0,0.0,15,0,0.0,0.0
133,0,sp,12/25/14,6,0.0,0.0,15,0,0.0,0.0
134,80,sp,12/25/14,0,0.0,0.0,15,1,0.0,0.0
135,504,sp,12/25/14,1,0.0,0.0,15,1,0.0,0.0
136,19,sp,12/25/14,2,0.0,0.0,15,1,0.0,0.0
137,2,sp,12/25/14,3,0.0,0.0,15,1,0.0,0.0
138,17,sp,12/25/14,4,0.0,0.0,15,1,0.0,0.0
139,17,sp,12/25/14,5,0.0,0.0,15,1,0.0,0.0
140,10,sp,12/25/14,6,0.0,0.0,15,1,0.0,0.0
141,28,sp,12/25/14,0,0.0,0.0,15,2,0.0,0.0
142,1,sp,12/25/14,1,0.0,0.0,15,2,0.0,0.0
143,145,sp,12/25/14,2,0.0,0.0,15,2,0.0,0.0
144,0,sp,12/25/14,3,0.0,0.0,15,2,0.0,0.0
145,2,sp,12/25/14,4,0.0,0.0,15,2,0.0,0.0
146,1,sp,12/25/14,5,0.0,0.0,15,2,0.0,0.0
147,0,sp,12/25/14,6,0.0,0.0,15,2,0.0,0.0
148,3,sp,12/25/14,0,0.0,0.0,15,3,0.0,0.0
149,0,sp,12/25/14,1,0.0,0.0,15,3,0.0,0.0
150,9,sp,12/25/14,2,0.0,0.0,15,3,0.0,0.0
151,21,sp,12/25/14,3,0.0,0.0,15,3,0.0,0.0
152,0,sp,12/25/14,4,0.0,0.0,15,3,0.0,0.0
153,0,sp,12/25/14,5,0.0,0.0,15,3,0.0,0.0
154,0,sp,12/25/14,6,0.0,0.0,15,3,0.0,0.0
155,5,sp,12/25/14,0,0.0,0.0,15,4,0.0,0.0
156,2,sp,12/25/14,1,0.0,0.0,15,4,0.0,0.0
157,7,sp,12/25/14,2,0.0,0.0,15,4,0.0,0.0
158,1,sp,12/25/14,3,0.0,0.0,15,4,0.0,0.0
159,106,sp,12/25/14,4,0.0,0.0,15,4,0.0,0.0
160,3,sp,12/25/14,5,0.0,0.0,15,4,0.0,0.0
161,0,sp,12/25/14,6,0.0,0.0,15,4,0.0,0.0
162,5,sp,12/25/14,0,0.0,0.0,15,5,0.0,0.0
163,0,sp,12/25/14,1,0.0,0.0,15,5,0.0,0.0
164,0,sp,12/25/14,2,0.0,0.0,15,5,0.0,0.0
165,0,sp,12/25/14,3,0.0,0.0,15,5,0.0,0.0
166,9,sp,12/25/14,4,0.0,0.0,15,5,0.0,0.0
167,180,sp,12/25/14,5,0.0,0.0,15,5,0.0,0.0
168,9,sp,12/25/14,6,0.0,0.0,15,5,0.0,0.0
169,13,sp,12/25/14,0,0.0,0.0,15,6,0.0,0.0
170,2,sp,12/25/14,1,0.0,0.0,15,6,0.0,0.0
171,4,sp,12/25/14,2,0.0,0.0,15,6,0.0,0.0
172,0,sp,12/25/14,3,0.0,0.0,15,6,0.0,0.0
173,6,sp,12/25/14,4,0.0,0.0,15,6,0.0,0.0
174,17,sp,12/25/14,5,0.0,0.0,15,6,0.0,0.0
175,238,sp,12/25/14,6,0.0,0.0,15,6,0.0,0.0
176,279,fr,12/25/14,0,0.0,0.0,15,0,0.0,0.0
177,0,fr,12/25/14,1,0.0,0.0,15,0,0.0,0.0
178,6,fr,12/25/14,2,0.0,0.0,15,0,0.0,0.0
179,0,fr,12/25/14,3,0.0,0.0,15,0,0.0,0.0
180,11,fr,12/25/14,4,0.0,0.0,15,0,0.0,0.0
181,4,fr,12/25/14,5,0.0,0.0,15,0,0.0,0.0
182,0,fr,12/25/14,6,0.0,0.0,15,0,0.0,0.0
183,7,fr,12/25/14,0,0.0,0.0,15,1,0.0,0.0
184,46,fr,12/25/14,1,0.0,0.0,15,1,0.0,0.0
185,3,fr,12/25/14,2,0.0,0.0,15,1,0.0,0.0
186,0,fr,12/25/14,3,0.0,0.0,15,1,0.0,0.0
187,3,fr,12/25/14,4,0.0,0.0,15,1,0.0,0.0
188,0,fr,12/25/14,5,0.0,0.0,15,1,0.0,0.0
189,0,fr,12/25/14,6,0.0,0.0,15,1,0.0,0.0
190,7,fr,12/25/14,0,0.0,0.0,15,2,0.0,0.0
191,1,fr,12/25/14,1,0.0,0.0,15,2,0.0,0.0
192,135,fr,12/25/14,2,0.0,0.0,15,2,0.0,0.0
193,3,fr,12/25/14,3,0.0,0.0,15,2,0.0,0.0
194,3,fr,12/25/14,4,0.0,0.0,15,2,0.0,0.0
195,2,fr,12/25/14,5,0.0,0.0,15,2,0.0,0.0
196,0,fr,12/25/14,6,0.0,0.0,15,2,0.0,0.0
197,1,fr,12/25/14,0,0.0,0.0,15,3,0.0,0.0
198,0,fr,12/25/14,1,0.0,0.0,15,3,0.0,0.0
199,5,fr,12/25/14,2,0.0,0.0,15,3,0.0,0.0
200,52,fr,12/25/14,3,0.0,0.0,15,3,0.0,0.0
201,1,fr,12/25/14,4,0.0,0.0,15,3,0.0,0.0
202,0,fr,12/25/14,5,0.0,0.0,15,3,0.0,0.0
203,0,fr,12/25/14,6,0.0,0.0,15,3,0.0,0.0
204,19,fr,12/25/14,0,0.0,0.0,15,4,0.0,0.0
205,3,fr,12/25/14,1,0.0,0.0,15,4,0.0,0.0
206,6,fr,12/25/14,2,0.0,0.0,15,4,0.0,0.0
207,0,fr,12/25/14,3,0.0,0.0,15,4,0.0,0.0
208,179,fr,12/25/14,4,0.0,0.0,15,4,0.0,0.0
209,4,fr,12/25/14,5,0.0,0.0,15,4,0.0,0.0
210,3,fr,12/25/14,6,0.0,0.0,15,4,0.0,0.0
211,4,fr,12/25/14,0,0.0,0.0,15,5,0.0,0.0
212,0,fr,12/25/14,1,0.0,0.0,15,5,0.0,0.0
213,2,fr,12/25/14,2,0.0,0.0,15,5,0.0,0.0
214,0,fr,12/25/14,3,0.0,0.0,15,5,0.0,0.0
215,13,fr,12/25/14,4,0.0,0.0,15,5,0.0,0.0
216,465,fr,12/25/14,5,0.0,0.0,15,5,0.0,0.0
217,42,fr,12/25/14,6,0.0,0.0,15,5,0.0,0.0
218,13,fr,12/25/14,0,0.0,0.0,15,6,0.0,0.0
219,1,fr,12/25/14,1,0.0,0.0,15,6,0.0,0.0
220,4,fr,12/25/14,2,0.0,0.0,15,6,0.0,0.0
221,2,fr,12/25/14,3,0.0,0.0,15,6,0.0,0.0
