country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
fr,8/15/14,0,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
fr,8/15/14,0,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
fr,8/15/14,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,16
fr,8/15/14,0,42.51138889,1.530555556,0,42.50611111,1.520833333,0,1
fr,8/15/14,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,3
fr,8/15/14,0,42.50083333,1.531111111,0,42.51138889,1.530555556,0,1
fr,8/15/14,0,42.50083333,1.531111111,0,42.50083333,1.531111111,0,2
fr,8/15/14,0,42.50083333,1.531111111,0,42.50833333,1.523611111,0,1
fr,8/15/14,0,42.50083333,1.531111111,0,42.51138889,1.530555556,0,1
fr,8/15/14,0,42.50083333,1.531111111,0,42.50083333,1.531111111,0,10
fr,8/15/14,0,42.47416667,1.505555556,1,42.46027778,1.491111111,1,1
fr,8/15/14,0,42.47416667,1.505555556,1,42.47416667,1.505555556,1,2
fr,8/15/14,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,10
fr,8/15/14,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
fr,8/15/14,0,42.58083333,1.4775,2,42.58083333,1.4775,2,1
fr,8/15/14,0,42.58083333,1.4775,2,42.58083333,1.4775,2,6
fr,8/15/14,0,42.58083333,1.4775,2,42.58083333,1.4775,2,6
fr,8/15/14,0,42.58083333,1.4775,2,42.58083333,1.4775,2,40
fr,8/15/14,0,42.58083333,1.4775,2,42.55722222,1.497777778,2,1
fr,8/15/14,0,42.5525,1.514444444,2,42.5525,1.514444444,2,1
fr,8/15/14,0,42.5525,1.514444444,2,42.54444444,1.516944444,2,1
fr,8/15/14,0,42.59777778,1.5275,3,42.62111111,1.538333333,3,1
fr,8/15/14,0,42.62111111,1.538333333,3,42.62111111,1.538333333,3,1
fr,8/15/14,0,42.54666667,1.733055556,6,42.54694444,1.698611111,6,1
fr,8/15/14,0,42.54666667,1.733055556,6,42.54666667,1.733055556,6,7
fr,8/15/14,0,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
fr,8/15/14,0,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
fr,8/15/14,0,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
fr,8/15/14,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
fr,8/15/14,0,42.57916667,1.639166667,5,42.57916667,1.639166667,5,2
fr,8/15/14,0,42.57916667,1.639166667,5,42.56416667,1.664444444,5,1
fr,8/15/14,0,42.57777778,1.6625,5,42.57777778,1.6625,5,9
fr,8/15/14,0,42.57777778,1.6625,5,42.54666667,1.563611111,4,1
fr,8/15/14,0,42.535,1.716388889,6,42.535,1.716388889,6,1
fr,8/15/14,0,42.535,1.716388889,6,42.535,1.716388889,6,3
fr,8/15/14,0,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
fr,8/15/14,0,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
fr,8/15/14,0,42.56416667,1.664444444,5,42.57916667,1.639166667,5,1
fr,8/15/14,0,42.56416667,1.664444444,5,42.57916667,1.639166667,5,1
fr,8/15/14,0,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
fr,8/15/14,0,42.54527778,1.730555556,6,42.54527778,1.730555556,6,12
fr,8/15/14,0,42.54388889,1.730555556,6,42.54388889,1.730555556,6,10
fr,8/15/14,0,42.54694444,1.698611111,6,42.54694444,1.698611111,6,1
fr,8/15/14,0,42.54666667,1.563611111,4,42.54666667,1.563611111,4,2
fr,8/15/14,0,42.54666667,1.563611111,4,42.51388889,1.495555556,7,1
fr,8/15/14,0,42.51388889,1.495555556,7,42.51388889,1.495555556,7,1
fr,8/15/14,0,42.435,1.5225,1,42.435,1.5225,1,1
fr,8/15/14,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
fr,8/15/14,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
fr,8/15/14,0,42.46027778,1.491111111,1,42.46027778,1.491111111,1,3
fr,8/15/14,0,42.49666667,1.5125,0,42.49666667,1.5125,0,2
fr,8/15/14,0,42.50777778,1.5325,0,42.50777778,1.5325,0,2
fr,8/15/14,0,42.50777778,1.5325,0,42.50777778,1.5325,0,4
fr,8/15/14,0,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
fr,8/15/14,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,8/15/14,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,8/15/14,0,42.50833333,1.523611111,0,42.50833333,1.523611111,0,6
fr,8/15/14,0,42.53444444,1.58,4,42.53444444,1.58,4,2
fr,8/15/14,0,42.56611111,1.5975,4,42.54666667,1.563611111,4,1
fr,8/15/14,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,9
