HOUR	EDGE_ID	AMOUNT
12	63	9
12	0	8
12	66	1
12	82	1
12	2	11
12	3	1
12	110	1
12	3	3
12	100	1
12	29	1
12	100	1
12	169	1
12	4	1
12	4	29
12	74	1
12	169	1
12	44	1
12	169	1
12	166	1
12	11	2
12	11	22
12	5	17
12	52	6
12	51	1
12	52	2
12	52	1
12	144	3
12	142	3
12	8	25
12	37	3
12	62	1
12	46	1
12	149	1
12	143	1
12	10	598
12	84	1
12	28	1
12	84	1
12	31	1
12	121	2
12	85	1
12	12	10
12	12	1
12	85	1
12	14	1
12	33	1
12	13	52
12	47	4
12	58	1
12	58	1
12	38	1
12	170	1
12	16	3
12	50	1
12	18	17
12	171	2
12	50	4
12	50	3
12	50	3
12	87	1
12	50	1
12	106	1
12	77	1
12	34	3
12	19	3
12	88	2
12	19	1
12	22	4
12	98	1
12	115	1
12	78	7
12	154	1
12	174	1
12	155	2
12	134	2
12	156	1
12	176	1
12	177	1
12	179	1
12	91	2
12	40	1
12	53	1
12	71	1
12	39	13
12	74	1
12	74	7
12	38	1
12	27	9
12	183	1
12	26	1
12	25	1
12	72	1
12	103	1
12	85	1
12	121	1
12	82	1
12	29	2
12	154	1
12	74	1
12	169	1
12	38	1
12	114	1
12	131	6
12	80	1
12	43	1
12	80	1
12	91	3
13	9	15
13	57	1
13	63	3
13	42	1
13	42	1
13	45	1
13	1	28
13	3	1
13	70	1
13	3	1
13	29	1
13	110	1
13	99	1
13	29	2
13	99	1
13	185	1
13	4	1
13	51	1
13	119	1
13	74	1
13	96	1
13	49	1
13	36	1
13	30	1
13	11	2
13	120	1
13	60	2
13	5	15
13	6	1
13	52	3
13	60	16
13	60	1
13	144	2
13	149	1
13	57	1
13	118	1
13	41	1
13	37	1
13	37	1
13	37	3
13	54	1
13	46	1
13	46	1
13	109	1
13	117	1
13	68	1
13	46	1
13	28	1
13	84	1
13	103	1
13	109	1
13	108	6
13	117	2
13	132	2
13	14	1
13	33	1
13	13	37
13	97	1
13	33	1
13	58	1
13	33	1
13	170	4
13	97	3
13	58	1
13	17	1
13	87	1
13	130	1
13	18	4
13	106	1
13	106	1
13	86	1
13	152	2
13	107	1
13	43	1
13	34	1
13	19	2
13	21	13
13	22	1
13	88	1
13	19	2
13	167	1
13	78	1
13	189	1
13	158	1
13	135	2
13	157	1
13	78	1
13	78	1
13	111	1
13	35	6
13	53	1
13	71	1
13	138	1
13	191	1
13	34	3
13	43	1
13	30	1
13	30	3
13	23	1
13	58	1
13	93	1
13	25	3
13	145	1
13	103	1
13	29	3
13	166	1
13	101	1
13	58	1
13	77	1
13	139	2
13	192	1
13	147	1
13	35	4
14	57	1
14	109	4
14	63	5
14	42	1
14	2	2
14	3	1
14	70	1
14	67	1
14	100	3
14	45	1
14	51	1
14	45	6
14	51	1
14	51	1
14	74	1
14	49	1
14	96	2
14	169	1
14	55	1
14	169	1
14	44	1
14	11	1
14	31	1
14	108	1
14	6	3
14	52	1
14	60	1
14	61	1
14	7	1
14	142	2
14	121	2
14	41	1
14	37	1
14	37	1
14	62	1
14	62	1
14	125	2
14	145	1
14	68	1
14	10	504
14	68	1
14	68	1
14	84	1
14	121	1
14	142	1
14	108	1
14	108	1
14	12	2
14	72	1
14	33	1
14	13	56
14	47	1
14	51	1
14	24	1
14	33	2
14	16	7
14	151	2
14	106	1
14	18	2
14	171	1
14	107	1
14	87	1
14	172	1
14	107	1
14	64	1
14	114	1
14	84	1
14	19	1
14	21	5
14	115	1
14	88	1
14	89	1
14	173	1
14	61	1
14	158	1
14	157	1
14	194	1
14	112	1
14	35	15
14	40	1
14	71	3
14	39	52
14	114	1
14	77	1
14	119	1
14	146	1
14	33	2
14	183	1
14	27	4
14	165	1
14	27	11
14	117	1
14	117	2
14	108	1
14	126	1
14	108	1
14	83	1
14	90	1
14	119	1
14	61	1
14	24	1
14	77	2
14	114	2
14	43	9
14	114	1
14	111	1
14	168	1
15	9	25
15	81	1
15	0	12
15	0	1
15	82	1
15	83	1
15	82	1
15	45	1
15	29	1
15	15	1
15	29	1
15	154	1
15	110	1
15	100	1
15	110	1
15	100	1
15	51	1
15	49	1
15	74	1
15	74	1
15	169	1
15	101	1
15	30	1
15	11	1
15	120	6
15	120	1
15	5	4
15	56	1
15	5	1
15	5	4
15	7	3
15	46	1
15	142	1
15	8	9
15	37	1
15	54	1
15	148	1
15	62	1
15	62	2
15	109	1
15	95	3
15	95	1
15	31	1
15	104	1
15	81	1
15	108	1
15	12	1
15	117	1
15	14	1
15	33	1
15	97	2
15	32	1
15	33	1
15	97	1
15	58	2
15	16	26
15	187	1
15	87	1
15	50	1
15	18	11
15	130	1
15	107	1
15	130	2
15	106	1
15	34	8
15	139	1
15	84	2
15	21	15
15	20	1
15	19	1
15	22	2
15	89	1
15	89	1
15	78	2
15	173	1
15	133	1
15	63	1
15	111	2
15	194	1
15	111	1
15	40	1
15	71	3
15	39	12
15	65	1
15	30	1
15	30	1
15	24	1
15	81	1
15	26	1
15	25	1
15	196	1
15	125	1
15	85	1
15	126	1
15	109	1
15	83	1
15	197	1
15	169	1
15	38	1
15	198	1
15	64	1
15	80	1
15	168	6
15	111	2
16	57	2
16	82	1
16	90	1
16	45	1
16	99	1
16	67	1
16	99	2
16	45	3
16	110	1
16	15	1
16	15	1
16	51	1
16	100	1
16	51	1
16	74	1
16	49	1
16	49	1
16	44	1
16	119	1
16	101	1
16	11	2
16	31	1
16	120	1
16	52	1
16	60	1
16	56	1
16	60	1
16	56	1
16	46	1
16	46	1
16	57	1
16	142	4
16	54	1
16	37	1
16	62	1
16	46	3
16	127	1
16	28	1
16	84	1
16	68	1
16	84	1
16	68	1
16	68	1
16	85	1
16	81	1
16	85	1
16	12	14
16	12	1
16	12	8
16	14	3
16	32	1
16	13	44
16	97	3
16	141	1
16	33	1
16	58	1
16	199	1
16	200	1
16	87	1
16	50	1
16	18	12
16	50	4
16	171	1
16	171	1
16	106	4
16	43	1
16	34	5
16	34	2
16	153	1
16	85	1
16	21	3
16	22	2
16	88	1
16	88	1
16	173	1
16	118	1
16	134	2
16	136	4
16	201	1
16	177	1
16	91	1
16	147	1
16	111	1
16	71	1
16	39	12
16	74	1
16	119	1
16	140	2
16	93	1
16	27	2
16	165	1
16	25	1
16	149	5
16	143	1
16	202	1
16	142	3
16	42	2
16	82	1
16	42	1
16	70	1
16	154	1
16	49	7
16	55	1
16	56	3
16	114	1
16	64	1
16	77	1
16	59	1
16	147	1
17	57	3
17	0	11
17	63	1
17	42	1
17	0	4
17	0	4
17	0	1
17	122	1
17	2	2
17	3	2
17	15	1
17	110	1
17	76	1
17	3	2
17	15	1
17	185	1
17	4	4
17	30	1
17	101	1
17	166	1
17	55	2
17	36	1
17	30	1
17	11	2
17	120	1
17	120	1
17	60	1
17	52	1
17	60	1
17	60	1
17	56	1
17	61	1
17	7	2
17	149	1
17	142	9
17	142	2
17	8	4
17	127	1
17	54	1
17	145	1
17	12	7
17	28	1
17	28	1
17	84	1
17	84	1
17	203	1
17	118	1
17	12	12
17	132	1
17	14	2
17	32	4
17	13	28
17	97	2
17	58	1
17	38	2
17	96	1
17	58	7
17	58	4
17	151	1
17	199	1
17	187	4
17	150	1
17	87	1
17	50	1
17	172	1
17	171	1
17	152	1
17	152	9
17	107	1
17	77	1
17	34	4
17	64	1
17	64	1
17	84	1
17	89	1
17	19	1
17	20	1
17	22	1
17	167	1
17	167	1
17	204	1
17	133	1
17	63	1
17	134	2
17	179	1
17	78	1
17	91	1
17	35	26
17	161	1
17	40	1
17	53	1
17	71	1
17	39	26
17	65	1
17	30	2
17	140	2
17	96	1
17	93	1
17	27	4
17	184	1
17	184	1
17	27	3
17	145	4
17	75	1
17	148	2
17	85	1
17	121	1
17	166	1
17	23	1
17	61	1
17	96	1
17	188	1
17	205	1
17	168	4
18	57	1
18	82	1
18	63	1
18	42	4
18	2	1
18	1	1
18	67	1
18	76	1
18	3	1
18	67	1
18	100	1
18	154	1
18	29	1
18	4	1
18	74	1
18	49	1
18	49	2
18	36	2
18	49	2
18	103	1
18	31	2
18	5	23
18	52	1
18	52	1
18	45	1
18	52	5
18	56	1
18	7	1
18	149	1
18	57	1
18	8	15
18	41	1
18	62	1
18	54	1
18	62	1
18	12	8
18	28	5
18	28	1
18	95	1
18	120	1
18	148	1
18	117	1
18	14	4
18	13	30
18	47	5
18	47	1
18	33	1
18	33	1
18	47	4
18	58	3
18	58	1
18	105	1
18	130	2
18	152	1
18	50	2
18	50	1
18	106	2
18	130	1
18	114	1
18	139	1
18	198	1
18	21	18
18	22	2
18	22	2
18	206	1
18	45	1
18	154	1
18	204	1
18	175	1
18	135	1
18	91	1
18	113	1
18	53	3
18	92	1
18	138	1
18	39	21
18	114	1
18	65	1
18	59	1
18	109	1
18	96	1
18	183	1
18	26	2
18	145	7
18	117	3
18	54	1
18	142	10
18	45	1
18	45	1
18	45	1
18	100	1
18	100	1
18	45	1
18	101	2
18	45	1
18	94	1
18	114	1
18	131	1
18	45	1
18	205	1
19	9	1
19	0	20
19	63	1
19	0	16
19	2	9
19	67	1
19	110	1
19	1	1
19	99	1
19	99	1
19	154	1
19	49	7
19	4	1
19	4	4
19	101	1
19	30	3
19	169	1
19	5	48
19	56	1
19	193	1
19	96	1
19	60	1
19	60	1
19	46	1
19	57	1
19	142	1
19	62	1
19	37	1
19	37	1
19	37	1
19	12	3
19	10	412
19	10	2
19	84	1
19	108	1
19	1	1
19	103	2
19	120	1
19	13	13
19	47	1
19	33	1
19	38	1
19	141	1
19	141	1
19	32	2
19	33	2
19	38	1
19	58	1
19	17	1
19	129	1
19	18	4
19	86	2
19	18	1
19	107	1
19	107	1
19	34	8
19	139	1
19	34	1
19	103	1
19	84	1
19	19	4
19	21	25
19	22	1
19	88	1
19	99	1
19	102	1
19	134	2
19	159	1
19	91	1
19	111	1
19	51	1
19	92	1
19	207	1
19	53	2
19	65	1
19	89	1
19	30	1
19	23	1
19	210	1
19	183	1
19	27	1
19	184	2
19	103	1
19	120	1
19	99	1
19	100	1
19	166	1
19	101	1
19	23	1
19	144	1
19	141	1
19	131	1
19	114	1
19	59	1
19	89	1
20	0	1
20	42	1
20	211	1
20	3	1
20	3	1
20	15	1
20	99	1
20	4	2
20	4	1
20	119	1
20	119	1
20	55	1
20	36	1
20	101	1
20	11	1
20	5	43
20	56	1
20	52	4
20	56	1
20	144	1
20	57	1
20	54	1
20	37	1
20	62	1
20	28	1
20	1	1
20	120	1
20	14	1
20	33	1
20	1	1
20	47	1
20	15	1
20	47	1
20	97	3
20	150	1
20	200	1
20	130	1
20	86	1
20	129	1
20	106	1
20	152	1
20	43	2
20	34	1
20	28	1
20	19	5
20	21	36
20	22	1
20	20	2
20	78	1
20	15	1
20	102	1
20	135	1
20	177	1
20	91	1
20	138	1
20	40	2
20	15	1
20	34	16
20	140	1
20	47	1
20	183	1
20	93	1
20	27	4
20	27	2
20	68	1
20	108	1
20	42	1
20	185	1
20	23	2
20	120	1
20	15	1
20	145	1
20	96	1
20	198	1
20	112	1
21	9	3
21	0	8
21	42	1
21	0	3
21	3	1
21	76	2
21	4	4
21	49	1
21	49	2
21	49	1
21	44	2
21	11	1
21	103	1
21	52	1
21	6	2
21	6	1
21	61	1
21	46	1
21	8	7
21	41	1
21	46	1
21	10	159
21	12	43
21	14	1
21	14	1
21	14	1
21	51	1
21	33	2
21	58	1
21	50	1
21	130	2
21	106	1
21	129	1
21	129	1
21	198	1
21	64	1
21	21	5
21	88	1
21	22	1
21	20	1
21	102	1
21	35	3
21	35	5
21	40	1
21	40	1
21	71	1
21	64	1
21	140	1
21	23	1
21	47	1
21	24	1
21	33	1
21	93	2
21	27	10
21	27	2
21	120	1
21	120	1
21	29	1
21	101	1
21	1	1
21	97	1
21	188	1
21	114	1
21	88	1
21	111	2
22	57	1
22	57	2
22	42	1
22	83	1
22	2	1
22	3	2
22	99	2
22	4	1
22	36	1
22	49	1
22	44	1
22	11	1
22	5	19
22	6	2
22	6	1
22	60	2
22	56	1
22	41	1
22	41	1
22	10	177
22	31	1
22	12	10
22	13	16
22	14	1
22	97	1
22	47	2
22	33	1
22	106	1
22	50	1
22	129	1
22	34	1
22	19	1
22	21	4
22	115	1
22	19	1
22	22	1
22	57	1
22	102	1
22	113	1
22	39	1
22	43	1
22	23	1
22	166	1
22	38	1
22	24	1
22	184	1
22	27	5
22	75	1
22	68	69
22	73	1
22	55	1
22	108	1
22	61	1
22	144	1
22	149	1
23	42	1
23	2	1
23	3	2
23	154	1
23	74	1
23	11	10
23	5	16
23	6	1
23	8	13
23	7	1
23	10	121
23	12	4
23	47	1
23	14	1
23	14	2
23	18	2
23	50	1
23	188	1
23	21	3
23	21	1
23	52	1
23	71	1
23	39	20
23	53	1
23	64	1
23	65	2
23	14	1
23	184	1
23	25	1
23	12	1
23	9	1
23	67	1
23	52	1
23	43	1
23	77	1
0	212	1
0	213	1
0	215	1
0	217	2
0	218	1
0	219	2
0	219	1
0	219	1
0	223	3
0	224	1
0	224	1
0	226	1
0	228	1
0	215	1
0	231	1
0	233	3
0	235	1
0	219	1
0	215	1
0	237	1
1	238	1
1	214	1
1	215	2
1	240	1
1	242	1
1	243	1
1	219	1
1	213	1
1	221	1
1	237	1
1	245	1
1	247	1
1	229	1
1	248	1
1	213	1
1	250	1
1	252	2
1	219	1
1	218	2
1	245	1
1	253	1
1	228	2
2	212	1
2	214	2
2	230	1
2	219	1
2	224	1
2	227	4
2	257	1
2	233	7
2	258	1
2	212	1
2	219	1
2	259	2
2	212	1
2	243	1
2	260	1
2	227	5
3	215	1
3	255	1
3	213	1
3	220	1
3	221	1
3	224	1
3	217	1
3	239	1
3	217	2
4	212	1
4	231	1
4	241	1
4	264	1
4	221	1
4	219	2
4	266	1
4	224	2
4	267	1
4	221	1
4	231	1
4	239	1
4	262	1
5	269	1
5	270	1
5	220	2
5	223	1
5	271	1
5	256	1
5	229	1
5	273	1
5	235	1
5	212	1
5	212	1
5	274	1
5	242	1
5	262	1
5	228	1
6	212	1
6	276	1
6	215	1
6	261	1
6	217	1
6	219	1
6	255	1
6	221	1
6	224	1
6	225	1
6	262	1
6	233	1
6	280	1
6	221	2
6	269	1
6	282	1
6	227	1
7	212	1
7	214	2
7	262	1
7	283	1
7	217	1
7	262	1
7	284	1
7	285	1
7	265	1
7	223	1
7	237	1
7	256	2
7	227	1
7	233	4
7	253	1
7	284	1
7	259	2
7	213	1
7	229	1
8	213	1
8	214	1
8	288	1
8	289	1
8	221	1
8	218	1
8	219	1
8	259	4
8	223	6
8	237	1
8	237	1
8	256	2
8	229	1
8	229	1
8	291	1
8	233	1
8	260	1
8	252	3
8	259	1
8	294	1
8	289	1
8	255	1
8	295	1
9	284	1
9	214	1
9	294	1
9	215	1
9	283	1
9	296	1
9	235	1
9	298	1
9	298	1
9	216	1
9	221	3
9	221	4
9	217	3
9	217	1
9	217	5
9	217	1
9	218	1
9	219	1
9	219	13
9	302	1
9	290	1
9	287	1
9	237	1
9	225	1
9	244	1
9	304	1
9	256	1
9	260	2
9	227	1
9	229	1
9	228	1
9	306	1
9	267	1
9	308	1
9	308	1
9	310	1
9	258	2
9	311	2
9	287	1
9	265	1
9	291	1
9	261	1
9	218	1
9	225	1
9	295	1
9	228	1
9	268	1
10	212	26
10	313	1
10	314	1
10	313	1
10	231	1
10	238	1
10	215	1
10	241	1
10	241	1
10	241	2
10	296	1
10	242	1
10	282	1
10	242	1
10	315	1
10	221	1
10	274	1
10	243	1
10	218	1
10	316	1
10	220	1
10	255	1
10	219	7
10	255	1
10	317	1
10	318	4
10	259	20
10	319	1
10	287	1
10	223	1
10	224	1
10	245	1
10	245	1
10	303	2
10	245	1
10	321	1
10	246	1
10	247	1
10	305	1
10	324	1
10	227	1
10	286	4
10	286	1
10	286	1
10	326	1
10	261	1
10	328	1
10	267	1
10	232	1
10	249	1
10	233	3
10	286	1
10	235	1
10	225	1
10	332	1
10	252	2
10	280	1
10	334	1
10	292	1
10	235	2
10	242	1
10	266	1
10	295	1
10	335	1
10	336	1
10	232	4
11	213	1
11	314	1
11	294	1
11	214	6
11	294	1
11	214	1
11	241	2
11	240	1
11	297	1
11	248	1
11	240	1
11	338	1
11	216	3
11	242	1
11	315	1
11	340	1
11	299	1
11	265	1
11	290	1
11	218	1
11	218	1
11	300	1
11	261	1
11	220	1
11	220	4
11	284	1
11	301	1
11	301	1
11	317	1
11	259	4
11	319	1
11	301	1
11	223	1
11	320	1
11	244	1
11	245	1
11	225	1
11	303	2
11	271	1
11	321	3
11	256	15
11	247	5
11	305	1
11	322	2
11	305	1
11	226	2
11	234	4
11	280	1
11	229	1
11	229	1
11	326	1
11	229	2
11	284	1
11	343	1
11	294	1
11	231	1
11	306	1
11	345	1
11	267	1
11	347	1
11	232	1
11	249	1
11	233	8
11	330	2
11	295	1
11	242	1
11	321	1
11	252	8
11	349	1
11	266	1
11	266	1
11	284	1
11	269	1
11	351	1
11	240	1
11	240	1
11	248	1
11	264	1
11	299	1
11	335	1
11	239	1
11	310	1
11	347	1
12	213	1
12	284	1
12	214	2
12	262	1
12	214	2
12	294	1
12	214	1
12	262	1
12	215	2
12	248	1
12	241	1
12	240	1
12	262	1
12	296	1
12	296	1
12	216	1
12	242	1
12	242	1
12	242	1
12	221	4
12	341	1
12	243	1
12	218	1
12	243	1
12	218	1
12	220	1
12	285	1
12	284	1
12	219	5
12	318	1
12	223	1
12	259	16
12	259	11
12	259	3
12	222	1
12	265	1
12	277	1
12	237	3
12	225	1
12	245	2
12	225	2
12	245	1
12	356	1
12	322	1
12	256	1
12	247	1
12	323	2
12	247	2
12	305	1
12	305	1
12	309	1
12	259	3
12	325	1
12	228	1
12	229	1
12	326	1
12	358	1
12	276	1
12	218	1
12	294	1
12	360	1
12	307	1
12	362	1
12	257	1
12	249	2
12	364	1
12	249	1
12	260	1
12	331	1
12	366	1
12	349	1
12	367	1
12	285	1
12	285	1
12	302	1
12	280	2
12	292	1
12	283	1
12	315	1
12	264	1
12	370	1
12	332	1
12	260	1
12	260	1
12	326	1
12	371	1
13	212	12
13	213	1
13	213	1
13	214	3
13	214	5
13	214	1
13	215	2
13	215	3
13	262	1
13	297	1
13	270	1
13	297	1
13	283	1
13	216	1
13	235	1
13	283	1
13	235	1
13	289	1
13	274	1
13	300	1
13	218	1
13	218	1
13	218	2
13	300	1
13	255	1
13	313	1
13	301	2
13	285	1
13	255	1
13	222	1
13	313	1
13	259	11
13	259	1
13	255	1
13	223	1
13	237	1
13	225	1
13	303	1
13	225	1
13	303	2
13	373	1
13	323	1
13	247	3
13	247	1
13	283	1
13	234	4
13	295	1
13	260	1
13	334	1
13	358	1
13	229	2
13	375	1
13	228	1
13	229	3
13	358	1
13	360	1
13	267	2
13	267	2
13	249	1
13	233	11
13	308	1
13	260	1
13	264	1
13	276	1
13	285	1
13	223	5
13	319	1
13	231	1
13	270	1
13	297	1
13	230	1
13	235	1
13	315	1
13	264	1
13	341	1
13	300	1
13	226	1
13	257	1
13	376	1
14	212	12
14	213	1
14	214	1
14	214	2
14	214	1
14	215	1
14	270	1
14	283	1
14	297	1
14	283	1
14	216	1
14	282	2
14	315	1
14	289	2
14	221	2
14	300	1
14	300	1
14	316	1
14	377	1
14	301	1
14	222	1
14	255	1
14	266	1
14	221	1
14	378	1
14	313	1
14	223	1
14	237	1
14	225	1
14	245	1
14	244	1
14	245	2
14	321	1
14	256	2
14	357	1
14	304	1
14	256	5
14	256	2
14	246	1
14	260	1
14	319	1
14	229	1
14	286	1
14	267	1
14	214	4
14	307	1
14	267	3
14	232	2
14	330	1
14	233	5
14	258	1
14	252	7
14	349	1
14	313	1
14	280	1
14	274	1
14	214	3
14	231	1
14	297	1
14	282	1
14	264	1
14	274	1
14	218	1
14	260	1
14	254	1
14	232	2
15	213	1
15	214	2
15	262	1
15	215	1
15	241	1
15	296	1
15	230	1
15	216	1
15	235	2
15	242	1
15	221	1
15	221	1
15	217	4
15	243	1
15	220	1
15	313	1
15	222	1
15	285	1
15	259	1
15	259	3
15	355	1
15	223	1
15	223	1
15	224	11
15	332	1
15	303	1
15	272	1
15	272	1
15	323	1
15	278	1
15	229	1
15	229	1
15	296	1
15	306	1
15	345	1
15	267	3
15	232	3
15	331	1
15	289	1
15	245	1
15	252	2
15	277	1
15	284	1
15	284	1
15	356	1
15	242	1
15	218	1
15	285	1
15	245	1
15	226	1
15	283	1
15	325	1
16	212	14
16	213	1
16	294	1
16	214	2
16	262	1
16	262	2
16	239	1
16	270	1
16	339	1
16	242	1
16	298	1
16	265	1
16	243	1
16	283	1
16	314	1
16	219	1
16	255	1
16	285	1
16	219	3
16	222	1
16	265	1
16	221	3
16	237	1
16	224	4
16	245	2
16	237	1
16	283	1
16	239	1
16	256	1
16	256	1
16	247	1
16	234	1
16	326	1
16	228	1
16	345	1
16	248	1
16	243	1
16	214	1
16	268	2
16	233	5
16	365	2
16	235	1
16	282	1
16	311	1
16	349	1
16	285	1
16	223	1
16	274	1
16	350	1
16	263	1
16	338	1
16	339	1
16	274	1
16	265	1
16	244	1
16	244	1
16	335	1
17	212	17
17	213	1
17	314	1
17	337	1
17	262	1
17	215	1
17	241	1
17	241	1
17	241	1
17	297	1
17	242	1
17	239	1
17	242	1
17	221	1
17	243	1
17	218	1
17	218	1
17	218	1
17	285	1
17	219	1
17	302	1
17	255	1
17	222	1
17	319	1
17	221	2
17	221	2
17	223	1
17	221	2
17	244	1
17	244	1
17	271	1
17	303	1
17	247	2
17	272	1
17	283	1
17	312	1
17	221	1
17	227	1
17	227	1
17	227	3
17	239	1
17	241	1
17	281	1
17	307	3
17	362	1
17	279	1
17	371	1
17	249	1
17	234	2
17	242	1
17	321	1
17	285	1
17	221	1
17	314	1
17	231	1
17	241	2
17	235	1
17	242	1
17	221	1
17	218	1
17	275	1
17	225	1
17	225	1
17	234	1
18	212	26
18	212	1
18	262	1
18	269	1
18	241	1
18	241	1
18	270	1
18	239	1
18	235	1
18	235	1
18	235	1
18	282	1
18	243	1
18	217	2
18	218	1
18	255	1
18	219	4
18	222	1
