EDGE_ID	LAT_D	LON_D	CON_D	LAT_O	LON_O	CON_O	NATION
0	42.460278	1.4911112	1	42.460278	1.4911112	1	fr
1	42.496666	1.5125	0	42.496666	1.5125	0	fr
2	42.50611	1.5208334	0	42.496666	1.5125	0	fr
3	42.508335	1.5236111	0	42.496666	1.5125	0	fr
4	42.51139	1.5305556	0	42.50778	1.5325	0	fr
5	42.50778	1.5325	0	42.50778	1.5325	0	fr
6	42.508335	1.5236111	0	42.508335	1.5236111	0	fr
7	42.51139	1.5305556	0	42.508335	1.5236111	0	fr
8	42.504166	1.5272223	0	42.508335	1.5236111	0	fr
9	0.0	0.0	4	0.0	0.0	4	fr
10	42.50722	1.5380555	0	42.50722	1.5380555	0	fr
11	42.510834	1.5402777	0	42.50722	1.5380555	0	fr
12	42.50083	1.5311111	0	42.50722	1.5380555	0	fr
13	0.0	0.0	2	0.0	0.0	2	fr
14	0.0	0.0	5	0.0	0.0	5	fr
15	0.0	0.0	0	0.0	0.0	2	fr
16	0.0	0.0	6	0.0	0.0	6	fr
17	0.0	0.0	5	0.0	0.0	4	fr
18	0.0	0.0	3	0.0	0.0	3	fr
19	42.51139	1.5305556	0	42.51139	1.5305556	0	fr
20	42.50778	1.5325	0	42.51139	1.5305556	0	fr
21	42.508335	1.5236111	0	42.51139	1.5305556	0	fr
22	42.496666	1.5125	0	42.50528	1.5177778	0	fr
23	42.5075	1.5227778	0	42.5075	1.5227778	0	fr
24	42.50722	1.5380555	0	42.5075	1.5227778	0	fr
25	42.51139	1.5305556	0	42.5075	1.5227778	0	fr
26	42.508335	1.5236111	0	42.5075	1.5227778	0	fr
27	42.509445	1.5230556	0	42.5075	1.5227778	0	fr
28	42.496666	1.5125	0	42.5075	1.5227778	0	fr
29	42.510834	1.5402777	0	42.510834	1.5402777	0	fr
30	42.50722	1.5380555	0	42.510834	1.5402777	0	fr
31	42.51139	1.5305556	0	42.510834	1.5402777	0	fr
32	42.50611	1.5208334	0	42.50778	1.5325	0	fr
33	42.508335	1.5236111	0	42.50778	1.5325	0	fr
34	42.5075	1.5227778	0	42.50722	1.5380555	0	fr
35	42.509445	1.5230556	0	42.509445	1.5230556	0	fr
36	42.508335	1.5236111	0	42.509445	1.5230556	0	fr
37	42.5075	1.5227778	0	42.504166	1.5272223	0	fr
38	42.504166	1.5272223	0	42.504166	1.5272223	0	fr
39	42.508335	1.5236111	0	42.504166	1.5272223	0	fr
40	42.50611	1.5208334	0	42.50611	1.5208334	0	fr
41	42.5075	1.5227778	0	42.508335	1.5236111	0	fr
42	42.50083	1.5311111	0	42.508335	1.5236111	0	fr
43	42.510834	1.5402777	0	42.51139	1.5305556	0	fr
44	42.50083	1.5311111	0	42.50083	1.5311111	0	fr
45	42.50611	1.5208334	0	42.50083	1.5311111	0	fr
46	0.0	0.0	6	0.0	0.0	5	fr
47	0.0	0.0	4	0.0	0.0	5	fr
48	0.0	0.0	5	0.0	0.0	6	fr
49	0.0	0.0	0	0.0	0.0	4	fr
50	0.0	0.0	2	0.0	0.0	4	fr
51	0.0	0.0	4	0.0	0.0	0	fr
52	42.509445	1.5230556	0	42.508335	1.5236111	0	fr
53	0.0	0.0	6	0.0	0.0	4	fr
54	42.51139	1.5305556	0	42.50722	1.5380555	0	fr
55	42.5075	1.5227778	0	42.51139	1.5305556	0	fr
56	42.508335	1.5236111	0	42.50611	1.5208334	0	fr
57	42.504166	1.5272223	0	42.50611	1.5208334	0	fr
58	42.496666	1.5125	0	42.50611	1.5208334	0	fr
59	42.50528	1.5177778	0	42.50611	1.5208334	0	fr
60	0.0	0.0	2	0.0	0.0	1	fr
61	0.0	0.0	3	0.0	0.0	0	fr
62	42.504166	1.5272223	0	42.50722	1.5380555	0	fr
63	0.0	0.0	0	0.0	0.0	3	fr
64	0.0	0.0	2	0.0	0.0	0	fr
65	42.50083	1.5311111	0	42.510834	1.5402777	0	fr
66	42.51139	1.5305556	0	42.50722	1.5225	0	fr
67	0.0	0.0	1	0.0	0.0	0	fr
68	42.50611	1.5208334	0	42.508335	1.5236111	0	fr
69	42.50722	1.5225	0	42.508335	1.5236111	0	fr
70	42.50722	1.5380555	0	42.51139	1.5305556	0	fr
71	0.0	0.0	0	0.0	0.0	1	fr
72	42.510834	1.5402777	0	42.50083	1.5311111	0	fr
73	0.0	0.0	1	0.0	0.0	2	fr
74	42.496666	1.5125	0	42.508335	1.5236111	0	fr
75	42.50611	1.5208334	0	42.51139	1.5305556	0	fr
76	42.50611	1.5208334	0	42.50528	1.5177778	0	fr
77	42.50722	1.5380555	0	42.50778	1.5325	0	fr
78	42.509445	1.5230556	0	42.50611	1.5208334	0	fr
79	42.496666	1.5125	0	42.50722	1.5380555	0	fr
80	42.496666	1.5125	0	42.51139	1.5305556	0	fr
81	0.0	0.0	6	0.0	0.0	0	fr
82	0.0	0.0	0	0.0	0.0	6	fr
83	42.50528	1.5177778	0	42.496666	1.5125	0	fr
84	42.508335	1.5236111	0	42.50722	1.5380555	0	fr
85	0.0	0.0	5	0.0	0.0	2	fr
86	0.0	0.0	4	0.0	0.0	2	fr
87	42.50611	1.5208334	0	42.5075	1.5227778	0	fr
88	0.0	0.0	5	0.0	0.0	0	fr
89	42.508335	1.5236111	0	42.50083	1.5311111	0	fr
90	0.0	0.0	6	0.0	0.0	2	fr
91	0.0	0.0	3	0.0	0.0	2	fr
92	42.5075	1.5227778	0	42.509445	1.5230556	0	fr
93	42.51139	1.5305556	0	42.50611	1.5208334	0	fr
94	42.50778	1.5325	0	42.50611	1.5208334	0	fr
95	0.0	0.0	5	0.0	0.0	1	fr
96	42.51139	1.5305556	0	42.496666	1.5125	0	fr
97	0.0	0.0	0	0.0	0.0	5	fr
98	0.0	0.0	2	0.0	0.0	3	fr
99	0.0	0.0	2	0.0	0.0	5	fr
100	0.0	0.0	2	0.0	0.0	6	fr
101	42.50778	1.5325	0	42.508335	1.5236111	0	fr
102	42.5075	1.5227778	0	42.50611	1.5208334	0	fr
103	0.0	0.0	6	0.0	0.0	1	fr
104	42.50528	1.5177778	0	42.50528	1.5177778	0	fr
105	42.51139	1.5305556	0	42.504166	1.5272223	0	fr
106	42.50611	1.5208334	0	42.504166	1.5272223	0	fr
107	42.504166	1.5272223	0	42.50778	1.5325	0	fr
108	42.50778	1.5325	0	42.50722	1.5380555	0	fr
109	42.504166	1.5272223	0	42.51139	1.5305556	0	fr
110	42.50083	1.5311111	0	42.496666	1.5125	0	fr
111	42.50083	1.5311111	0	42.50722	1.5225	0	fr
112	42.496666	1.5125	0	42.50083	1.5311111	0	fr
113	42.50722	1.5225	0	42.50083	1.5311111	0	fr
114	42.50611	1.5208334	0	42.50722	1.5380555	0	fr
115	0.0	0.0	1	0.0	0.0	5	fr
116	0.0	0.0	1	0.0	0.0	4	fr
117	0.0	0.0	4	0.0	0.0	3	fr
118	42.504166	1.5272223	0	42.5075	1.5227778	0	fr
119	42.50611	1.5208334	0	42.510834	1.5402777	0	fr
120	42.50722	1.5225	0	42.50722	1.5225	0	fr
121	42.508335	1.5236111	0	42.50722	1.5225	0	fr
122	42.496666	1.4980556	0	42.496666	1.4980556	0	fr
123	42.510834	1.5402777	0	42.50611	1.5208334	0	fr
124	42.50778	1.5325	0	42.510834	1.5402777	0	fr
125	0.0	0.0	4	0.0	0.0	1	fr
126	0.0	0.0	4	0.0	0.0	6	fr
127	42.50778	1.5325	0	42.496666	1.5125	0	fr
128	42.510834	1.5402777	0	42.496666	1.5125	0	fr
129	0.0	0.0	1	0.0	0.0	3	fr
130	42.50722	1.5380555	0	42.50528	1.5177778	0	fr
131	42.50083	1.5311111	0	42.496666	1.4980556	0	fr
132	42.50778	1.5325	0	42.504166	1.5272223	0	fr
133	42.50083	1.5311111	0	42.51139	1.5305556	0	fr
134	42.50722	1.5380555	0	42.50083	1.5311111	0	fr
135	42.510834	1.5402777	0	42.508335	1.5236111	0	fr
136	42.50528	1.5177778	0	42.50722	1.5380555	0	fr
137	42.5075	1.5227778	0	42.496666	1.5125	0	fr
138	42.5075	1.5227778	0	42.50778	1.5325	0	fr
139	42.50778	1.5325	0	42.5075	1.5227778	0	fr
140	42.5075	1.5227778	0	42.510834	1.5402777	0	fr
141	42.496666	1.5125	0	42.510834	1.5402777	0	fr
