,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,1,sp,12/25/14,0,42.49666667,1.498055556,7,0,42.49666667,1.498055556
1,2,sp,12/25/14,0,42.49666667,1.5125,7,0,42.49666667,1.5125
2,1,sp,12/25/14,0,42.50833333,1.523611111,7,0,42.49666667,1.5125
3,1,sp,12/25/14,0,42.51138889,1.530555556,7,0,42.50416667,1.527222222
4,1,sp,12/25/14,0,42.50611111,1.520833333,7,0,42.50611111,1.520833333
5,1,sp,12/25/14,0,42.49666667,1.5125,7,0,42.50722222,1.538055556
6,16,sp,12/25/14,0,42.50722222,1.538055556,7,0,42.50722222,1.538055556
7,1,sp,12/25/14,0,42.51083333,1.540277778,7,0,42.50722222,1.538055556
8,1,sp,12/25/14,0,42.5075,1.522777778,7,0,42.5075,1.522777778
9,1,sp,12/25/14,0,42.5075,1.522777778,7,0,42.50777778,1.5325
10,1,sp,12/25/14,0,42.51083333,1.540277778,7,0,42.50777778,1.5325
11,1,sp,12/25/14,0,42.50833333,1.523611111,7,0,42.50833333,1.523611111
12,1,sp,12/25/14,0,42.50833333,1.523611111,7,0,42.50944444,1.523055556
13,2,sp,12/25/14,0,42.50944444,1.523055556,7,0,42.50944444,1.523055556
14,1,sp,12/25/14,0,42.50722222,1.538055556,7,0,42.51083333,1.540277778
15,8,sp,12/25/14,0,42.51083333,1.540277778,7,0,42.51083333,1.540277778
16,1,sp,12/25/14,0,42.51138889,1.530555556,7,0,42.51138889,1.530555556
17,5,fr,12/25/14,0,42.49666667,1.5125,7,0,42.49666667,1.5125
18,1,fr,12/25/14,0,42.50833333,1.523611111,7,0,42.49666667,1.5125
19,1,fr,12/25/14,0,42.51138889,1.530555556,7,0,42.49666667,1.5125
20,8,fr,12/25/14,0,42.50083333,1.531111111,7,0,42.50083333,1.531111111
21,1,fr,12/25/14,0,42.50416667,1.527222222,7,0,42.50416667,1.527222222
22,1,fr,12/25/14,0,42.50833333,1.523611111,7,0,42.50416667,1.527222222
23,1,fr,12/25/14,0,42.5075,1.522777778,7,0,42.50611111,1.520833333
24,1,fr,12/25/14,0,42.50833333,1.523611111,7,0,42.50611111,1.520833333
25,2,fr,12/25/14,0,42.50722222,1.538055556,7,0,42.50722222,1.538055556
26,2,fr,12/25/14,0,42.51083333,1.540277778,7,0,42.50722222,1.538055556
27,2,fr,12/25/14,0,42.5075,1.522777778,7,0,42.5075,1.522777778
28,1,fr,12/25/14,0,42.51138889,1.530555556,7,0,42.50777778,1.5325
29,1,fr,12/25/14,0,42.50777778,1.5325,7,0,42.50833333,1.523611111
30,8,fr,12/25/14,0,42.50833333,1.523611111,7,0,42.50833333,1.523611111
31,1,fr,12/25/14,0,42.50944444,1.523055556,7,0,42.50944444,1.523055556
32,1,fr,12/25/14,0,42.50722222,1.538055556,7,0,42.51083333,1.540277778
33,6,fr,12/25/14,0,42.51083333,1.540277778,7,0,42.51083333,1.540277778
34,1,fr,12/25/14,0,42.50722222,1.538055556,7,0,42.51138889,1.530555556
35,1,fr,12/25/14,0,42.50777778,1.5325,7,0,42.51138889,1.530555556
36,1,fr,12/25/14,0,42.51138889,1.530555556,7,0,42.51138889,1.530555556
37,41,sp,12/25/14,0,0.0,0.0,7,0,0.0,0.0
38,0,sp,12/25/14,1,0.0,0.0,7,0,0.0,0.0
39,5,sp,12/25/14,2,0.0,0.0,7,0,0.0,0.0
40,0,sp,12/25/14,3,0.0,0.0,7,0,0.0,0.0
41,3,sp,12/25/14,4,0.0,0.0,7,0,0.0,0.0
42,1,sp,12/25/14,5,0.0,0.0,7,0,0.0,0.0
43,1,sp,12/25/14,6,0.0,0.0,7,0,0.0,0.0
44,3,sp,12/25/14,0,0.0,0.0,7,1,0.0,0.0
45,42,sp,12/25/14,1,0.0,0.0,7,1,0.0,0.0
46,1,sp,12/25/14,2,0.0,0.0,7,1,0.0,0.0
47,0,sp,12/25/14,3,0.0,0.0,7,1,0.0,0.0
48,0,sp,12/25/14,4,0.0,0.0,7,1,0.0,0.0
49,0,sp,12/25/14,5,0.0,0.0,7,1,0.0,0.0
50,2,sp,12/25/14,6,0.0,0.0,7,1,0.0,0.0
51,4,sp,12/25/14,0,0.0,0.0,7,2,0.0,0.0
52,0,sp,12/25/14,1,0.0,0.0,7,2,0.0,0.0
53,37,sp,12/25/14,2,0.0,0.0,7,2,0.0,0.0
54,1,sp,12/25/14,3,0.0,0.0,7,2,0.0,0.0
