,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,6,sp,12/25/14,0,42.49666667,1.5125,1,0,42.49666667,1.5125
1,1,sp,12/25/14,0,42.50722222,1.538055556,1,0,42.50083333,1.531111111
2,3,sp,12/25/14,0,42.50416667,1.527222222,1,0,42.50416667,1.527222222
3,1,sp,12/25/14,0,42.50833333,1.523611111,1,0,42.50527778,1.517777778
4,1,sp,12/25/14,0,42.49666667,1.5125,1,0,42.50611111,1.520833333
5,7,sp,12/25/14,0,42.50611111,1.520833333,1,0,42.50611111,1.520833333
6,1,sp,12/25/14,0,42.50944444,1.523055556,1,0,42.50611111,1.520833333
7,1,sp,12/25/14,0,42.51138889,1.530555556,1,0,42.50611111,1.520833333
8,26,sp,12/25/14,0,42.50722222,1.538055556,1,0,42.50722222,1.538055556
9,1,sp,12/25/14,0,42.50777778,1.5325,1,0,42.50722222,1.538055556
10,4,sp,12/25/14,0,42.51083333,1.540277778,1,0,42.50722222,1.538055556
11,1,sp,12/25/14,0,42.50833333,1.523611111,1,0,42.5075,1.522777778
12,2,sp,12/25/14,0,42.50722222,1.538055556,1,0,42.50777778,1.5325
13,10,sp,12/25/14,0,42.50777778,1.5325,1,0,42.50777778,1.5325
14,1,sp,12/25/14,0,42.51083333,1.540277778,1,0,42.50777778,1.5325
15,1,sp,12/25/14,0,42.51138889,1.530555556,1,0,42.50777778,1.5325
16,1,sp,12/25/14,0,42.50416667,1.527222222,1,0,42.50833333,1.523611111
17,18,sp,12/25/14,0,42.50833333,1.523611111,1,0,42.50833333,1.523611111
18,1,sp,12/25/14,0,42.50944444,1.523055556,1,0,42.50833333,1.523611111
19,7,sp,12/25/14,0,42.50944444,1.523055556,1,0,42.50944444,1.523055556
20,1,sp,12/25/14,0,42.50722222,1.538055556,1,0,42.51083333,1.540277778
21,19,sp,12/25/14,0,42.51083333,1.540277778,1,0,42.51083333,1.540277778
22,1,sp,12/25/14,0,42.51138889,1.530555556,1,0,42.51083333,1.540277778
23,1,sp,12/25/14,0,42.50722222,1.538055556,1,0,42.51138889,1.530555556
24,4,sp,12/25/14,0,42.50777778,1.5325,1,0,42.51138889,1.530555556
25,1,sp,12/25/14,0,42.50833333,1.523611111,1,0,42.51138889,1.530555556
26,16,sp,12/25/14,0,42.51138889,1.530555556,1,0,42.51138889,1.530555556
27,4,fr,12/25/14,0,42.49666667,1.5125,1,0,42.49666667,1.5125
28,4,fr,12/25/14,0,42.50611111,1.520833333,1,0,42.49666667,1.5125
29,2,fr,12/25/14,0,42.50083333,1.531111111,1,0,42.50083333,1.531111111
30,1,fr,12/25/14,0,42.50611111,1.520833333,1,0,42.50083333,1.531111111
31,1,fr,12/25/14,0,42.51083333,1.540277778,1,0,42.50083333,1.531111111
32,5,fr,12/25/14,0,42.49666667,1.5125,1,0,42.50611111,1.520833333
33,10,fr,12/25/14,0,42.50611111,1.520833333,1,0,42.50611111,1.520833333
34,1,fr,12/25/14,0,42.51138889,1.530555556,1,0,42.50722222,1.5225
35,1,fr,12/25/14,0,42.50416667,1.527222222,1,0,42.50722222,1.538055556
36,25,fr,12/25/14,0,42.50722222,1.538055556,1,0,42.50722222,1.538055556
