,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,23,sp,12/25/14,0,42.49666667,1.5125,9,0,42.49666667,1.5125
1,2,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.49666667,1.5125
2,1,sp,12/25/14,0,42.50833333,1.523611111,9,0,42.49666667,1.5125
3,6,sp,12/25/14,0,42.50083333,1.531111111,9,0,42.50083333,1.531111111
4,10,sp,12/25/14,0,42.50416667,1.527222222,9,0,42.50416667,1.527222222
5,1,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.50416667,1.527222222
6,1,sp,12/25/14,0,42.50527778,1.517777778,9,0,42.50527778,1.517777778
7,1,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.50527778,1.517777778
8,1,sp,12/25/14,0,42.51138889,1.530555556,9,0,42.50527778,1.517777778
9,2,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.50611111,1.520833333
10,1,sp,12/25/14,0,42.5075,1.522777778,9,0,42.50611111,1.520833333
11,1,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.50722222,1.538055556
12,31,sp,12/25/14,0,42.50722222,1.538055556,9,0,42.50722222,1.538055556
13,1,sp,12/25/14,0,42.50777778,1.5325,9,0,42.50722222,1.538055556
14,1,sp,12/25/14,0,42.50833333,1.523611111,9,0,42.50722222,1.538055556
15,5,sp,12/25/14,0,42.51083333,1.540277778,9,0,42.50722222,1.538055556
16,2,sp,12/25/14,0,42.5075,1.522777778,9,0,42.5075,1.522777778
17,1,sp,12/25/14,0,42.50944444,1.523055556,9,0,42.5075,1.522777778
18,13,sp,12/25/14,0,42.50777778,1.5325,9,0,42.50777778,1.5325
19,1,sp,12/25/14,0,42.51138889,1.530555556,9,0,42.50777778,1.5325
20,1,sp,12/25/14,0,42.49666667,1.5125,9,0,42.50833333,1.523611111
21,1,sp,12/25/14,0,42.50083333,1.531111111,9,0,42.50833333,1.523611111
22,1,sp,12/25/14,0,42.50416667,1.527222222,9,0,42.50833333,1.523611111
23,1,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.50833333,1.523611111
24,22,sp,12/25/14,0,42.50833333,1.523611111,9,0,42.50833333,1.523611111
25,9,sp,12/25/14,0,42.50944444,1.523055556,9,0,42.50944444,1.523055556
26,1,sp,12/25/14,0,42.50611111,1.520833333,9,0,42.51083333,1.540277778
27,4,sp,12/25/14,0,42.50722222,1.538055556,9,0,42.51083333,1.540277778
28,1,sp,12/25/14,0,42.5075,1.522777778,9,0,42.51083333,1.540277778
29,17,sp,12/25/14,0,42.51083333,1.540277778,9,0,42.51083333,1.540277778
30,1,sp,12/25/14,0,42.50722222,1.538055556,9,0,42.51138889,1.530555556
31,3,sp,12/25/14,0,42.50777778,1.5325,9,0,42.51138889,1.530555556
32,18,sp,12/25/14,0,42.51138889,1.530555556,9,0,42.51138889,1.530555556
33,16,fr,12/25/14,0,42.49666667,1.5125,9,0,42.49666667,1.5125
34,1,fr,12/25/14,0,42.50083333,1.531111111,9,0,42.49666667,1.5125
35,2,fr,12/25/14,0,42.50611111,1.520833333,9,0,42.49666667,1.5125
36,1,fr,12/25/14,0,42.49666667,1.5125,9,0,42.50083333,1.531111111
37,5,fr,12/25/14,0,42.50083333,1.531111111,9,0,42.50083333,1.531111111
38,1,fr,12/25/14,0,42.50611111,1.520833333,9,0,42.50083333,1.531111111
39,1,fr,12/25/14,0,42.50722222,1.5225,9,0,42.50083333,1.531111111
40,1,fr,12/25/14,0,42.50833333,1.523611111,9,0,42.50083333,1.531111111
41,4,fr,12/25/14,0,42.50416667,1.527222222,9,0,42.50416667,1.527222222
42,2,fr,12/25/14,0,42.50611111,1.520833333,9,0,42.50416667,1.527222222
43,1,fr,12/25/14,0,42.49666667,1.5125,9,0,42.50611111,1.520833333
44,1,fr,12/25/14,0,42.50416667,1.527222222,9,0,42.50611111,1.520833333
45,1,fr,12/25/14,0,42.50611111,1.520833333,9,0,42.50611111,1.520833333
46,1,fr,12/25/14,0,42.50083333,1.531111111,9,0,42.50722222,1.5225
47,1,fr,12/25/14,0,42.50611111,1.520833333,9,0,42.50722222,1.538055556
48,22,fr,12/25/14,0,42.50722222,1.538055556,9,0,42.50722222,1.538055556
49,3,fr,12/25/14,0,42.50777778,1.5325,9,0,42.50722222,1.538055556
50,6,fr,12/25/14,0,42.51083333,1.540277778,9,0,42.50722222,1.538055556
51,1,fr,12/25/14,0,42.51138889,1.530555556,9,0,42.50722222,1.538055556
52,4,fr,12/25/14,0,42.5075,1.522777778,9,0,42.5075,1.522777778
53,3,fr,12/25/14,0,42.50833333,1.523611111,9,0,42.5075,1.522777778
54,1,fr,12/25/14,0,42.50944444,1.523055556,9,0,42.5075,1.522777778
55,1,fr,12/25/14,0,42.51138889,1.530555556,9,0,42.5075,1.522777778
56,20,fr,12/25/14,0,42.50777778,1.5325,9,0,42.50777778,1.5325
