,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,2,sp,12/25/14,0,42.49666667,1.498055556,14,0,42.49666667,1.498055556
1,1,sp,12/25/14,0,42.49666667,1.5125,14,0,42.49666667,1.498055556
2,2,sp,12/25/14,0,42.50722222,1.538055556,14,0,42.49666667,1.498055556
3,1,sp,12/25/14,0,42.50777778,1.5325,14,0,42.49666667,1.498055556
4,3,sp,12/25/14,0,42.49666667,1.498055556,14,0,42.49666667,1.5125
5,36,sp,12/25/14,0,42.49666667,1.5125,14,0,42.49666667,1.5125
6,3,sp,12/25/14,0,42.50611111,1.520833333,14,0,42.49666667,1.5125
7,1,sp,12/25/14,0,42.50944444,1.523055556,14,0,42.49666667,1.5125
8,2,sp,12/25/14,0,42.51083333,1.540277778,14,0,42.49666667,1.5125
9,3,sp,12/25/14,0,42.51138889,1.530555556,14,0,42.49666667,1.5125
10,9,sp,12/25/14,0,42.50083333,1.531111111,14,0,42.50083333,1.531111111
11,3,sp,12/25/14,0,42.50722222,1.538055556,14,0,42.50083333,1.531111111
12,1,sp,12/25/14,0,42.50833333,1.523611111,14,0,42.50083333,1.531111111
13,1,sp,12/25/14,0,42.51138889,1.530555556,14,0,42.50083333,1.531111111
14,16,sp,12/25/14,0,42.50416667,1.527222222,14,0,42.50416667,1.527222222
15,1,sp,12/25/14,0,42.50611111,1.520833333,14,0,42.50416667,1.527222222
16,3,sp,12/25/14,0,42.50777778,1.5325,14,0,42.50416667,1.527222222
17,2,sp,12/25/14,0,42.50833333,1.523611111,14,0,42.50416667,1.527222222
18,3,sp,12/25/14,0,42.50527778,1.517777778,14,0,42.50527778,1.517777778
19,1,sp,12/25/14,0,42.50777778,1.5325,14,0,42.50527778,1.517777778
20,1,sp,12/25/14,0,42.49666667,1.5125,14,0,42.50611111,1.520833333
21,2,sp,12/25/14,0,42.50416667,1.527222222,14,0,42.50611111,1.520833333
22,32,sp,12/25/14,0,42.50611111,1.520833333,14,0,42.50611111,1.520833333
23,1,sp,12/25/14,0,42.50722222,1.538055556,14,0,42.50611111,1.520833333
24,1,sp,12/25/14,0,42.50777778,1.5325,14,0,42.50611111,1.520833333
25,4,sp,12/25/14,0,42.50833333,1.523611111,14,0,42.50611111,1.520833333
26,3,sp,12/25/14,0,42.50944444,1.523055556,14,0,42.50611111,1.520833333
27,3,sp,12/25/14,0,42.50083333,1.531111111,14,0,42.50722222,1.538055556
28,69,sp,12/25/14,0,42.50722222,1.538055556,14,0,42.50722222,1.538055556
29,1,sp,12/25/14,0,42.5075,1.522777778,14,0,42.50722222,1.538055556
30,3,sp,12/25/14,0,42.50777778,1.5325,14,0,42.50722222,1.538055556
31,7,sp,12/25/14,0,42.51083333,1.540277778,14,0,42.50722222,1.538055556
32,8,sp,12/25/14,0,42.51138889,1.530555556,14,0,42.50722222,1.538055556
33,2,sp,12/25/14,0,42.49666667,1.5125,14,0,42.5075,1.522777778
34,1,sp,12/25/14,0,42.50722222,1.538055556,14,0,42.5075,1.522777778
35,23,sp,12/25/14,0,42.5075,1.522777778,14,0,42.5075,1.522777778
36,1,sp,12/25/14,0,42.50777778,1.5325,14,0,42.5075,1.522777778
37,7,sp,12/25/14,0,42.50833333,1.523611111,14,0,42.5075,1.522777778
38,1,sp,12/25/14,0,42.50944444,1.523055556,14,0,42.5075,1.522777778
39,4,sp,12/25/14,0,42.51138889,1.530555556,14,0,42.5075,1.522777778
40,1,sp,12/25/14,0,42.50416667,1.527222222,14,0,42.50777778,1.5325
41,3,sp,12/25/14,0,42.50722222,1.538055556,14,0,42.50777778,1.5325
42,34,sp,12/25/14,0,42.50777778,1.5325,14,0,42.50777778,1.5325
43,1,sp,12/25/14,0,42.50833333,1.523611111,14,0,42.50777778,1.5325
