,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,9,sp,12/25/14,0,42.49666667,1.498055556,18,0,42.49666667,1.498055556
1,1,sp,12/25/14,0,42.5075,1.522777778,18,0,42.49666667,1.498055556
2,27,sp,12/25/14,0,42.49666667,1.5125,18,0,42.49666667,1.5125
3,2,sp,12/25/14,0,42.50611111,1.520833333,18,0,42.49666667,1.5125
4,2,sp,12/25/14,0,42.5075,1.522777778,18,0,42.49666667,1.5125
5,2,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.49666667,1.5125
6,1,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.49666667,1.5125
7,3,sp,12/25/14,0,42.50083333,1.531111111,18,0,42.50083333,1.531111111
8,1,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.50083333,1.531111111
9,1,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.50083333,1.531111111
10,8,sp,12/25/14,0,42.50416667,1.527222222,18,0,42.50416667,1.527222222
11,1,sp,12/25/14,0,42.50611111,1.520833333,18,0,42.50416667,1.527222222
12,1,sp,12/25/14,0,42.50722222,1.538055556,18,0,42.50416667,1.527222222
13,1,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.50416667,1.527222222
14,5,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.50416667,1.527222222
15,1,sp,12/25/14,0,42.49666667,1.5125,18,0,42.50527778,1.517777778
16,5,sp,12/25/14,0,42.50527778,1.517777778,18,0,42.50527778,1.517777778
17,1,sp,12/25/14,0,42.50083333,1.531111111,18,0,42.50611111,1.520833333
18,17,sp,12/25/14,0,42.50611111,1.520833333,18,0,42.50611111,1.520833333
19,4,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.50611111,1.520833333
20,1,sp,12/25/14,0,42.50944444,1.523055556,18,0,42.50611111,1.520833333
21,2,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.50611111,1.520833333
22,1,sp,12/25/14,0,42.49666667,1.5125,18,0,42.50722222,1.538055556
23,2,sp,12/25/14,0,42.50083333,1.531111111,18,0,42.50722222,1.538055556
24,1,sp,12/25/14,0,42.50611111,1.520833333,18,0,42.50722222,1.538055556
25,93,sp,12/25/14,0,42.50722222,1.538055556,18,0,42.50722222,1.538055556
26,1,sp,12/25/14,0,42.5075,1.522777778,18,0,42.50722222,1.538055556
27,4,sp,12/25/14,0,42.50777778,1.5325,18,0,42.50722222,1.538055556
28,6,sp,12/25/14,0,42.51083333,1.540277778,18,0,42.50722222,1.538055556
29,6,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.50722222,1.538055556
30,1,sp,12/25/14,0,42.49666667,1.5125,18,0,42.5075,1.522777778
31,1,sp,12/25/14,0,42.50416667,1.527222222,18,0,42.5075,1.522777778
32,1,sp,12/25/14,0,42.50611111,1.520833333,18,0,42.5075,1.522777778
33,1,sp,12/25/14,0,42.50722222,1.538055556,18,0,42.5075,1.522777778
34,15,sp,12/25/14,0,42.5075,1.522777778,18,0,42.5075,1.522777778
35,1,sp,12/25/14,0,42.50777778,1.5325,18,0,42.5075,1.522777778
36,8,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.5075,1.522777778
37,1,sp,12/25/14,0,42.50944444,1.523055556,18,0,42.5075,1.522777778
38,1,sp,12/25/14,0,42.51083333,1.540277778,18,0,42.5075,1.522777778
39,1,sp,12/25/14,0,42.50083333,1.531111111,18,0,42.50777778,1.5325
40,2,sp,12/25/14,0,42.50722222,1.538055556,18,0,42.50777778,1.5325
41,46,sp,12/25/14,0,42.50777778,1.5325,18,0,42.50777778,1.5325
42,1,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.50777778,1.5325
43,2,sp,12/25/14,0,42.51083333,1.540277778,18,0,42.50777778,1.5325
44,12,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.50777778,1.5325
45,3,sp,12/25/14,0,42.49666667,1.5125,18,0,42.50833333,1.523611111
46,1,sp,12/25/14,0,42.50527778,1.517777778,18,0,42.50833333,1.523611111
47,6,sp,12/25/14,0,42.5075,1.522777778,18,0,42.50833333,1.523611111
48,70,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.50833333,1.523611111
49,1,sp,12/25/14,0,42.50944444,1.523055556,18,0,42.50833333,1.523611111
50,1,sp,12/25/14,0,42.51083333,1.540277778,18,0,42.50833333,1.523611111
51,2,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.50833333,1.523611111
52,1,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.50944444,1.523055556
53,5,sp,12/25/14,0,42.50944444,1.523055556,18,0,42.50944444,1.523055556
54,1,sp,12/25/14,0,42.50416667,1.527222222,18,0,42.51083333,1.540277778
55,1,sp,12/25/14,0,42.50611111,1.520833333,18,0,42.51083333,1.540277778
56,7,sp,12/25/14,0,42.50722222,1.538055556,18,0,42.51083333,1.540277778
57,1,sp,12/25/14,0,42.5075,1.522777778,18,0,42.51083333,1.540277778
58,55,sp,12/25/14,0,42.51083333,1.540277778,18,0,42.51083333,1.540277778
59,4,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.51083333,1.540277778
60,1,sp,12/25/14,0,42.50416667,1.527222222,18,0,42.51138889,1.530555556
61,6,sp,12/25/14,0,42.50722222,1.538055556,18,0,42.51138889,1.530555556
62,2,sp,12/25/14,0,42.5075,1.522777778,18,0,42.51138889,1.530555556
63,11,sp,12/25/14,0,42.50777778,1.5325,18,0,42.51138889,1.530555556
64,2,sp,12/25/14,0,42.50833333,1.523611111,18,0,42.51138889,1.530555556
65,3,sp,12/25/14,0,42.51083333,1.540277778,18,0,42.51138889,1.530555556
66,68,sp,12/25/14,0,42.51138889,1.530555556,18,0,42.51138889,1.530555556
67,6,fr,12/25/14,0,42.49666667,1.498055556,18,0,42.49666667,1.498055556
68,1,fr,12/25/14,0,42.49666667,1.5125,18,0,42.49666667,1.498055556
69,1,fr,12/25/14,0,42.49666667,1.498055556,18,0,42.49666667,1.5125
70,20,fr,12/25/14,0,42.49666667,1.5125,18,0,42.49666667,1.5125
71,2,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.49666667,1.5125
72,1,fr,12/25/14,0,42.5075,1.522777778,18,0,42.49666667,1.5125
73,1,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.49666667,1.5125
74,1,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.49666667,1.5125
75,1,fr,12/25/14,0,42.49666667,1.498055556,18,0,42.50083333,1.531111111
76,11,fr,12/25/14,0,42.50083333,1.531111111,18,0,42.50083333,1.531111111
77,1,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.50083333,1.531111111
78,2,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50083333,1.531111111
79,9,fr,12/25/14,0,42.50416667,1.527222222,18,0,42.50416667,1.527222222
80,1,fr,12/25/14,0,42.50722222,1.538055556,18,0,42.50416667,1.527222222
81,1,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.50416667,1.527222222
82,1,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50416667,1.527222222
83,2,fr,12/25/14,0,42.49666667,1.5125,18,0,42.50527778,1.517777778
84,3,fr,12/25/14,0,42.50527778,1.517777778,18,0,42.50527778,1.517777778
85,1,fr,12/25/14,0,42.49666667,1.5125,18,0,42.50611111,1.520833333
86,1,fr,12/25/14,0,42.50083333,1.531111111,18,0,42.50611111,1.520833333
87,3,fr,12/25/14,0,42.50416667,1.527222222,18,0,42.50611111,1.520833333
88,2,fr,12/25/14,0,42.50527778,1.517777778,18,0,42.50611111,1.520833333
89,27,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.50611111,1.520833333
90,1,fr,12/25/14,0,42.5075,1.522777778,18,0,42.50611111,1.520833333
91,2,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.50611111,1.520833333
92,2,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50611111,1.520833333
93,8,fr,12/25/14,0,42.50722222,1.5225,18,0,42.50722222,1.5225
94,3,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.50722222,1.5225
95,1,fr,12/25/14,0,42.50416667,1.527222222,18,0,42.50722222,1.538055556
96,1,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.50722222,1.538055556
97,60,fr,12/25/14,0,42.50722222,1.538055556,18,0,42.50722222,1.538055556
98,10,fr,12/25/14,0,42.51083333,1.540277778,18,0,42.50722222,1.538055556
99,6,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50722222,1.538055556
100,1,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.5075,1.522777778
101,4,fr,12/25/14,0,42.5075,1.522777778,18,0,42.5075,1.522777778
102,2,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.5075,1.522777778
103,1,fr,12/25/14,0,42.50944444,1.523055556,18,0,42.5075,1.522777778
104,1,fr,12/25/14,0,42.49666667,1.5125,18,0,42.50777778,1.5325
105,2,fr,12/25/14,0,42.50083333,1.531111111,18,0,42.50777778,1.5325
106,1,fr,12/25/14,0,42.50722222,1.538055556,18,0,42.50777778,1.5325
107,18,fr,12/25/14,0,42.50777778,1.5325,18,0,42.50777778,1.5325
108,6,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50777778,1.5325
109,1,fr,12/25/14,0,42.50083333,1.531111111,18,0,42.50833333,1.523611111
110,1,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.50833333,1.523611111
111,1,fr,12/25/14,0,42.50722222,1.5225,18,0,42.50833333,1.523611111
112,1,fr,12/25/14,0,42.50722222,1.538055556,18,0,42.50833333,1.523611111
113,2,fr,12/25/14,0,42.5075,1.522777778,18,0,42.50833333,1.523611111
114,2,fr,12/25/14,0,42.50777778,1.5325,18,0,42.50833333,1.523611111
115,26,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.50833333,1.523611111
116,2,fr,12/25/14,0,42.50944444,1.523055556,18,0,42.50833333,1.523611111
117,3,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50833333,1.523611111
118,1,fr,12/25/14,0,42.50416667,1.527222222,18,0,42.50944444,1.523055556
119,2,fr,12/25/14,0,42.5075,1.522777778,18,0,42.50944444,1.523055556
120,3,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.50944444,1.523055556
121,56,fr,12/25/14,0,42.50944444,1.523055556,18,0,42.50944444,1.523055556
122,1,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.50944444,1.523055556
123,1,fr,12/25/14,0,42.50527778,1.517777778,18,0,42.51083333,1.540277778
124,2,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.51083333,1.540277778
125,9,fr,12/25/14,0,42.50722222,1.538055556,18,0,42.51083333,1.540277778
126,40,fr,12/25/14,0,42.51083333,1.540277778,18,0,42.51083333,1.540277778
127,2,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.51083333,1.540277778
128,1,fr,12/25/14,0,42.50083333,1.531111111,18,0,42.51138889,1.530555556
129,1,fr,12/25/14,0,42.50416667,1.527222222,18,0,42.51138889,1.530555556
130,4,fr,12/25/14,0,42.50611111,1.520833333,18,0,42.51138889,1.530555556
131,3,fr,12/25/14,0,42.50722222,1.538055556,18,0,42.51138889,1.530555556
132,1,fr,12/25/14,0,42.5075,1.522777778,18,0,42.51138889,1.530555556
133,6,fr,12/25/14,0,42.50777778,1.5325,18,0,42.51138889,1.530555556
134,1,fr,12/25/14,0,42.50833333,1.523611111,18,0,42.51138889,1.530555556
135,1,fr,12/25/14,0,42.51083333,1.540277778,18,0,42.51138889,1.530555556
136,48,fr,12/25/14,0,42.51138889,1.530555556,18,0,42.51138889,1.530555556
137,556,sp,12/25/14,0,0.0,0.0,18,0,0.0,0.0
138,2,sp,12/25/14,1,0.0,0.0,18,0,0.0,0.0
139,3,sp,12/25/14,2,0.0,0.0,18,0,0.0,0.0
140,1,sp,12/25/14,3,0.0,0.0,18,0,0.0,0.0
141,4,sp,12/25/14,4,0.0,0.0,18,0,0.0,0.0
142,2,sp,12/25/14,5,0.0,0.0,18,0,0.0,0.0
143,0,sp,12/25/14,6,0.0,0.0,18,0,0.0,0.0
144,60,sp,12/25/14,0,0.0,0.0,18,1,0.0,0.0
145,586,sp,12/25/14,1,0.0,0.0,18,1,0.0,0.0
146,7,sp,12/25/14,2,0.0,0.0,18,1,0.0,0.0
147,5,sp,12/25/14,3,0.0,0.0,18,1,0.0,0.0
148,17,sp,12/25/14,4,0.0,0.0,18,1,0.0,0.0
149,23,sp,12/25/14,5,0.0,0.0,18,1,0.0,0.0
150,10,sp,12/25/14,6,0.0,0.0,18,1,0.0,0.0
151,12,sp,12/25/14,0,0.0,0.0,18,2,0.0,0.0
152,1,sp,12/25/14,1,0.0,0.0,18,2,0.0,0.0
153,227,sp,12/25/14,2,0.0,0.0,18,2,0.0,0.0
154,1,sp,12/25/14,3,0.0,0.0,18,2,0.0,0.0
155,1,sp,12/25/14,4,0.0,0.0,18,2,0.0,0.0
156,1,sp,12/25/14,5,0.0,0.0,18,2,0.0,0.0
157,0,sp,12/25/14,6,0.0,0.0,18,2,0.0,0.0
158,2,sp,12/25/14,0,0.0,0.0,18,3,0.0,0.0
159,0,sp,12/25/14,1,0.0,0.0,18,3,0.0,0.0
