country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
fr,11/2/14,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,11/2/14,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,4
fr,11/2/14,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,4
fr,11/2/14,0,42.51083333,1.540277778,0,42.50611111,1.520833333,0,1
fr,11/2/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,11/2/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
fr,11/2/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
fr,11/2/14,1,42.49666667,1.5125,0,42.49666667,1.5125,0,4
fr,11/2/14,1,42.49666667,1.5125,0,42.49666667,1.5125,0,1
fr,11/2/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,11/2/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,2
fr,11/2/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,11/2/14,1,42.50833333,1.523611111,0,42.50833333,1.523611111,0,7
fr,11/2/14,1,42.50833333,1.523611111,0,42.5075,1.522777778,0,2
fr,11/2/14,1,42.56611111,1.5975,4,42.56611111,1.5975,4,1
fr,11/2/14,1,42.56611111,1.5975,4,42.56805556,1.600277778,4,1
fr,11/2/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,11/2/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,11/2/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,11/2/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,11/2/14,1,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
fr,11/2/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,11/2/14,1,42.57555556,1.670277778,5,42.57555556,1.670277778,5,3
fr,11/2/14,1,42.54388889,1.730555556,6,42.54388889,1.730555556,6,4
fr,11/2/14,1,42.535,1.5875,4,42.535,1.5875,4,9
fr,11/2/14,1,42.57722222,1.662777778,5,42.57722222,1.662777778,5,2
fr,11/2/14,1,42.44194444,1.463611111,1,42.44194444,1.463611111,1,4
fr,11/2/14,1,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,11/2/14,1,42.51138889,1.530555556,0,42.51138889,1.530555556,0,4
fr,11/2/14,1,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
fr,11/2/14,1,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
fr,11/2/14,1,42.5075,1.522777778,0,42.5075,1.522777778,0,1
fr,11/2/14,1,42.5075,1.522777778,0,42.5075,1.522777778,0,1
fr,11/2/14,1,42.53277778,1.7,6,42.53277778,1.7,6,3
