0.0,0.0,0.58497,1.3827828,2.0967262,2.019588,1.9469091,3.3452787,4.116864,3.79454,3.9551525,0.9952497,0.47084826,0.16425665,0.16878848,0.6657869,1.2343485,0.4450136,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31478778,0.31304854,0.71750754,1.5623181,0.852074,0.6754119,0.65967464,0.5442516,0.3438175,0.26949137,0.055015974,0.0,0.033870153,0.21462613,0.20377696,0.24419518,0.24419518,0.14797346,0.006711628,0.0,0.0032526215,0.16913663,0.2210954,0.2210954,0.25287566,0.34394053,0.2419739,0.24142854,0.20514387,0.4854352,4.5370526,3.1609275,5.227,1.7671951,0.7301687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045537032,0.06544587,0.06563919,0.06563919,0.06563919,0.06563919,1.7433777,12.1503105,15.072313,7.7300963,5.6890707,5.7072644,4.0189085,0.44832096,0.42866734,6.1786585,6.653657,4.6487503,3.65555,3.5247073,3.6403203,3.1291497,0.40003428,0.4618076,1.1850598,1.1850598,1.1850598,1.2075975,1.1903437,3.3632402,1.8130496,0.33925238,0.33925238,0.33925238,0.45103246,0.48676422,0.48676422,0.77595484,1.0388191,1.0377017,1.0356354,1.8094335,0.85106647,0.8335126,0.7832704,0.6223389,1.5170506,1.9292746,0.9096286,0.4376392,0.43934616,0.43958944,0.43950158,0.43953365,0.41729876,0.39044312,0.36656007,0.41108787,0.77316463,0.77316463,0.77316463,0.77316463,0.52089477,0.10189947,0.10189947,0.16963969,0.42647925,0.57007253,0.6572492,0.69435644,0.707096,0.7200228,0.39405283,0.34177127,0.34177127
0.0,0.063994765,1.8364383,2.2985206,1.7743165,2.806024,3.1547825,3.192012,3.8077774,2.4819455,2.4833686,1.1849997,0.8737657,1.1893147,1.2494433,1.2977052,1.1766344,0.38149494,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,2.458094,0.16988218,0.123211,0.12440205,0.034413252,0.35411054,0.47144243,0.18387607,0.12742464,0.12742464,0.12742464,0.02904304,0.0,0.0,0.04514921,0.029600129,0.24419518,0.24419518,0.24419518,0.11345974,0.0,3.874913E-4,0.14759772,0.2210954,0.21816559,0.3701142,0.25598228,0.24142854,0.24142854,0.24142854,0.26772988,3.0260892,4.0978665,5.0370436,1.9269224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670804E-4,0.048599865,0.06541714,0.06563919,0.06563919,0.06563919,0.06563919,1.883976,7.6193933,8.114791,8.325622,6.9137917,5.7072644,5.588422,0.09040384,0.39419872,3.9171817,4.942156,3.3264635,3.579172,4.289744,5.2433376,3.2613354,1.1856328,0.46525717,1.1480622,1.6884677,2.278751,3.752365,4.6674867,4.0497108,1.5318002,0.33873773,0.36854163,0.35940754,0.5614963,0.6204791,2.3613038,1.5303007,0.90232164,0.90232164,0.90232164,0.8598821,0.83349675,0.67893636,0.8335126,1.8247651,2.9863605,3.1726575,1.0050988,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.46500117,0.77316463,0.77316463,0.77316463,0.77316463,1.1246778,0.620606,0.19910806,0.2231801,0.38754335,0.56847024,0.6849532,0.6849532,0.72997636,0.7892742,0.40670675,0.34177127,0.34177127
0.014997156,1.1191547,2.4372377,2.217373,5.509057,8.110427,4.008577,3.6945772,3.8947508,2.4624982,2.077673,1.2977052,1.1416923,1.2977052,1.2977052,1.2977052,0.9770144,0.36218995,0.28473067,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.31448627,0.36018282,0.86749935,0.12742464,0.12742464,0.12742464,0.12325284,0.12498844,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.0285464,0.0,0.0,0.0,0.015725262,0.24419518,0.24419518,0.24419518,0.24122043,0.062412083,0.0,0.01958264,0.14622752,0.061284192,0.7274383,0.24142854,0.24142854,0.24142854,0.24142854,0.5132452,3.0812743,3.0812743,2.4244149,0.054544527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018674875,0.031059047,0.033932235,0.056028716,0.06279126,1.3025439,6.551648,7.5923185,6.990904,7.546627,5.485018,3.739615,0.8734591,0.7242005,2.130161,2.8862107,2.8862107,4.757279,7.5381365,7.5381365,4.303825,1.7038869,1.570163,2.822674,3.152518,4.457982,3.9689956,2.6898584,2.0722024,1.5835835,0.34548506,0.48849916,0.75305015,1.08105,1.1008888,11.017035,10.522961,0.90232164,0.90232164,0.90232164,0.83076507,0.3327806,0.053776287,0.7508877,1.117796,2.1730788,3.5607393,0.99214804,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.46485496,0.77316463,0.77316463,0.77316463,0.77316463,0.69717586,0.66754407,0.43407393,0.3819762,0.34016752,0.52287024,0.6849532,0.6849532,0.72918427,0.7892742,0.4121302,0.34177127,0.34177127
0.0864185,1.6532992,3.2375941,8.329888,10.991384,8.811757,5.5273695,6.092555,5.3426847,2.2389562,1.3116355,1.2977052,1.2977052,1.2977052,1.2977052,1.2977052,0.82430166,0.049136348,5.292404E-4,0.2543826,0.31448627,0.31448627,0.31448627,0.31448627,0.83224577,1.0806894,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.028465211,0.0,0.0,0.0,0.03689132,0.24647754,0.24419518,0.24419518,0.24419518,0.11155979,0.0,0.04780963,0.050696783,0.0026269949,1.4137455,0.24142854,0.24142854,0.24142854,0.24142854,2.0178828,3.0812743,3.0812743,1.4070696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.964856E-4,5.803643E-4,1.2972883,4.681978,5.191853,2.1012285,2.0944679,3.6786335,0.7349459,2.1997783,2.3634012,1.2938193,1.2309953,1.6247046,4.379659,7.5381365,7.5381365,4.338479,1.6851513,1.7038869,2.3495111,5.0395594,2.4078805,2.7531314,2.6075954,2.0168307,1.6071662,0.48849916,0.5937903,0.9074578,1.0812317,1.1008888,9.071536,19.204021,13.1139765,1.0226424,0.90232164,0.4867126,0.0,0.5742196,0.8335126,1.1189885,1.1637247,2.0743651,1.5145699,0.5175805,0.7911755,0.7542575,0.40476108,0.40476108,0.40476108,0.40476108,0.40476108,0.464141,0.77316463,0.77316463,0.77316463,0.77316463,0.6518823,0.47391027,0.3983575,0.35904276,0.21463567,0.36678606,0.49770457,0.49906144,0.5157989,0.5363668,0.46546525,0.45192242,0.44975567
0.0,0.6137515,4.0954685,6.9528036,8.563366,6.3323593,13.660652,26.44223,26.768766,25.36428,0.8699464,0.40624622,0.8681464,1.2977052,1.2977052,1.2977052,0.7147198,0.0,0.009802802,0.28690314,0.31448627,0.31448627,0.31448627,0.51262456,0.34103814,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.028146625,0.0,0.0,0.0,0.08726372,0.3248449,0.24419518,0.24419518,0.24419518,0.15592477,0.0,0.045733713,0.061206892,0.039162967,0.4341509,0.24142854,0.24142854,0.24142854,0.24142854,2.5164244,3.0812743,2.7173822,0.51334286,0.042122114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375594,8.636027,9.451859,1.8476675,2.0944679,2.5244844,1.422348,2.0590096,0.6965569,0.33422413,0.08043819,0.0,0.9045805,6.254908,7.5381365,4.3182116,1.7038869,1.7038869,1.7038869,2.7262673,2.101611,1.9708562,2.2636924,1.9527047,1.6126506,0.48849916,2.6381116,2.086922,1.0966686,1.1008888,3.1707776,24.609615,22.544422,3.7345676,0.90232164,0.6391519,0.2037367,0.7709826,0.833297,1.1200408,1.160805,1.8698797,2.0633383,1.772048,1.0239484,0.9537209,0.42855766,0.43050158,0.442146,0.44621456,0.44896293,0.44387043,0.7616248,0.8619893,0.84430516,0.7485005,0.59759223,0.3819762,0.3819762,0.36652538,0.21404868,0.30858102,0.4045114,0.41324222,0.41324222,0.41324222,0.48743558,0.5030434,0.5030434
0.0,2.7565427,4.6261864,7.7771435,18.68474,13.915389,16.29976,27.261284,23.066776,31.001717,1.3383458,0.0,0.2027792,0.5222782,1.2328405,1.27186,0.49044818,0.0,0.15198815,0.31448627,0.31448627,0.31448627,0.6011704,0.30381176,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.111829214,0.010274611,0.0,0.0,0.0,0.1748829,0.39476648,0.35670662,0.31165838,0.25700983,0.22800246,0.05804854,0.1433144,0.061202403,0.061206892,0.44773328,0.24142854,0.24142854,0.24142854,1.1129708,3.2141638,3.0812743,1.5874145,0.59927785,0.5948694,0.24870753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6082742,24.9149,13.999995,2.9824033,3.9378102,5.0471354,1.8174946,0.38980135,0.30885985,0.33688048,0.17867592,0.0,0.5878252,1.5253634,3.136503,2.1586967,1.4244262,1.5625094,2.485202,1.7481769,1.7105837,1.927309,2.103759,1.8658679,1.6147647,0.48849916,1.2354414,1.1031061,1.1008888,1.1008888,1.1008888,1.1152755,2.2507868,2.6830368,2.360816,1.7418718,0.8334845,0.81339335,0.78951794,0.99670213,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0736122,1.1642387,1.1642387,1.606399,2.7416534,2.2106516,1.9654379,0.41078895,0.3819762,0.3819762,0.3819762,0.26741776,0.15645973,0.18352772,0.2627536,0.36829567,0.41324222,0.41324222,0.486584,0.5030434,0.5030434
0.13242088,4.615605,5.18392,7.0322537,14.280734,27.520596,24.465586,24.42905,10.875317,12.313902,4.10954,0.0,0.0,0.0089449445,0.65595543,1.2222631,0.12423643,0.04146862,0.29721582,0.4025148,1.197197,1.3357278,0.26482028,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.04571553,0.0039415867,0.0,0.0,0.10068343,0.2968117,0.39328647,0.4009809,0.4009809,0.37116933,0.24855231,0.21366087,0.47079858,0.06127228,0.061206892,1.0489459,0.43410373,0.24142854,0.24142854,2.1308038,3.4737084,3.2576451,0.65934664,0.59927785,0.59927785,0.54552186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.162856E-4,0.5343638,0.43506286,0.24111763,1.9279583,3.700355,3.2963865,3.4404993,3.4088478,0.48705092,0.31363797,0.33688048,0.33688048,0.2873215,3.1295646E-4,0.89166284,1.4267619,1.4162421,0.5371458,0.0036469926,0.7778195,1.025622,1.3566858,2.9096162,1.4940909,2.1382992,2.2179961,2.1982436,1.3915455,4.4508433,2.2537575,1.1342112,1.1374171,1.1392293,1.139668,1.1786125,1.2182765,2.29143,78.84262,0.8335126,0.81342775,0.78951794,0.9972898,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0734972,1.1642387,1.1642387,1.5014176,3.3075948,2.3529377,1.5826492,0.4039099,0.3819762,0.3819762,0.38046587,0.27275664,0.18116125,0.20131783,0.25781718,0.27270457,0.34108528,0.3406097,0.4717264,0.5030434,0.5030434
1.007887,4.9664035,4.9664035,4.9664035,8.113368,26.00404,39.54775,35.765488,15.268552,7.439329,6.9377294,4.0704446,1.0790358,1.884624,1.9712842,0.82494086,0.0,0.07348253,0.12560071,0.4333813,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.105235375,0.023631874,0.003945059,0.0,0.0,0.036264982,0.25862506,0.18417412,0.07834207,0.15526485,0.28280333,0.31420317,0.48629382,0.41451067,0.061206892,0.061206892,0.6496437,1.0497178,0.24142854,0.34706798,0.52305394,0.74151015,0.64103824,0.59927785,0.59927785,0.59927785,0.59906685,0.29756382,0.0,1.643361E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39221787,3.140893,0.4284065,1.6261395,3.2963865,3.177146,0.66777,59.017513,4.5345836,0.33688048,0.33688048,0.33688048,0.33688048,0.17864703,1.0072129,1.4267619,1.4267619,1.1347322,0.48277137,0.80032426,1.0280899,1.3566858,1.3566858,1.5502251,3.9241366,3.4693494,3.273149,2.3611393,10.389582,3.9968598,1.1985009,1.1985009,1.1985009,1.1985009,1.1286291,0.85751,1.197779,17.37542,0.34651646,0.5515608,0.78951794,0.9975065,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0251232,1.0729392,1.1974853,1.3497022,1.3465097,1.752,1.2364666,1.1367713,0.39887092,0.3819762,0.3819762,0.39244357,0.37453538,0.25781718,0.25781718,0.25781718,0.25781718,0.25781718,0.25781718,0.45381042,0.5030434,0.5030434
2.007731,4.9664035,4.9664035,4.9664035,6.403046,5.6510463,26.277771,28.514555,11.84653,8.413132,6.87059,2.4630816,1.9712842,1.9712842,1.9712842,0.69107616,0.0,0.13851601,1.6478301,4.868428,0.48340413,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.103340276,0.03519595,0.017872063,0.0039226525,0.0,0.0,0.0,0.07111196,0.016034175,0.0,0.0,0.019548485,0.0071740816,0.4984219,0.4858376,0.14058304,0.061206892,0.8953084,1.3746127,1.0701013,0.9366379,0.59927785,0.59927785,0.59927785,0.59927785,0.59927785,0.59927785,0.59601486,0.43820116,1.1626073,0.35671946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69228756,1.5418851,3.2101183,12.035412,18.811398,6.147513,12.419599,15.18125,0.33688048,0.33688048,0.33688048,0.2837718,0.07161421,1.0676397,1.4267619,1.4267619,1.4021069,1.0731733,0.83643126,0.808195,0.8863609,1.3566858,2.4398787,5.023887,3.765851,3.3098276,1.9567164,4.0080585,1.5407822,1.1985009,1.1985009,1.1985009,1.1985009,1.4300902,2.387553,2.3958406,2.1496084,0.31954074,0.36374933,0.41411868,0.44952902,2.0676289,5.437537,1.7294974,1.2886157,1.0490361,1.033594,1.0294664,1.2778776,1.3306971,1.3984718,1.4343293,1.1833899,0.6525546,0.9240602,1.1367713,0.4020554,0.3819762,0.3819762,0.3924387,0.3753953,0.25781718,0.25781718,0.25781718,0.25781718,0.25781718,0.25781718,0.45159087,0.5030434,0.5030434
1.8940227,3.269548,3.83629,11.888482,7.5441556,4.791448,20.99549,12.670679,6.9439564,7.305244,3.3143332,1.9712842,1.9712842,1.9712842,1.9712842,1.1287913,0.98399484,4.424978,5.7062716,5.7062716,2.881331,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12742464,0.12175294,0.08872605,0.021203801,0.017872063,0.017872063,0.003896957,0.0,0.0,0.009700259,0.078665055,0.0,0.0,0.0020010825,0.03372228,0.042471167,0.19289562,0.837443,1.2332158,0.272945,2.9923015,2.992331,5.6509724,0.59927785,0.59927785,0.59927785,0.59927785,0.59927785,0.59927785,0.59927785,0.35784185,2.9336166E-4,0.46066627,0.0,0.0,0.0,0.0,0.0,0.0,14.122522,29.785686,79.10892,70.05083,71.8181,3.8212373,3.9057038,34.653435,44.767826,52.514942,6.025844,4.985326,3.7504327,3.9645338,1.2054476,0.4213326,0.20074347,1.0015304,1.3123891,1.4267619,1.4267619,1.4256442,0.9726288,0.6844325,0.57310253,1.7418406,3.7934074,3.6636214,3.5617557,4.2168283,2.7949157,2.0046573,1.1794646,1.1789473,1.1783885,1.1781825,1.4972886,1.6927614,2.3619008,2.2191856,1.5423826,0.31954107,0.31954074,0.31954074,0.31954074,2.3431463,7.758875,3.0985887,2.0224793,1.5422192,1.3569552,1.3569552,0.8666637,1.8000221,1.0415853,1.0725055,0.90540195,0.6525546,0.91951436,1.1367713,0.40568134,0.3819762,0.3819762,0.3924344,0.37660122,0.25781718,0.25781718,0.25781718,0.25781718,0.25781718,0.25781718,0.4526093,0.5030434,0.5030434
