0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.229038,578.271,4674.6704,3254.4148,161.02791,1791.8768,5269.868,57.34292,0.0,0.0,0.0,0.97758174,374.31662,315.98364,283.5695,18.846558,5.0702,4.824714,11.296806,17.52659,14.358072,10.030502,5.5471954,7.3127494,5.1963673,2.4188643,2.5321476,0.66314125,0.0,0.0,0.0,1.1829573,1.217855,6.3006883,1.672596,0.2206504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.25652,3073.6335,94.53955,0.0,0.0,1253.9299,911.2294,0.0,0.0,0.0,9.553558,72.21744,156.93872,251.52391,1.02908,3.3978558,19.557219,35.203476,10.090555,9.932948,3.9925575,5.3216476,3.698568,2.9731326,1.8059433,1.3430109,0.27924895,0.0,0.0,0.045640312,0.5299758,3.8195822,1.5634525,1.1201588,1.0947232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.26912,732.1334,32.055374,77.28723,10.876668,29.646788,29.825426,104.155045,750.86536,28.270456,6.1106415,10.507026,11.995655,20.901299,17.008492,0.0016106124,0.5961654,1.7724487,0.65128475,0.04052293,0.29795823,0.0782527,0.0,0.0,1.0491974,3.1058302,4.485451,1.4200385,1.0086279,1.1201588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.681377,997.2104,1107.8253,73.20859,3.5068119,22.41137,2986.7678,3939.501,1480.9547,334.0186,5.448858,23.263119,39.61772,9.249834,0.1766946,0.47895998,0.4663656,0.46634915,0.07048419,0.34084758,0.35042453,0.77826744,2.014772,2.839528,8.449287,4.359308,0.23347905,1.0498736,0.85523653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.9714,2985.5374,15.664493,6.80252,6.6423054,7.448004,2044.0337,3198.9104,3643.7283,5769.0776,202.27892,24.816004,20.76486,0.11454406,0.19026607,0.2985136,0.53220665,1.137644,0.98057055,0.82474446,0.758673,1.0825348,3.5618632,3.022541,8.030586,0.5327582,1.5147933,2.6120856,0.26031336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7577,957.77826,1.4021151,5.170168,4.602356,3.1519308,1065.0798,4893.6045,2856.2751,3127.0415,17.794168,6.6939096,1.1122298,0.0,0.0,0.0,0.6596686,1.2870177,1.2870177,1.2155521,1.6566617,7.8641543,1.3253171,2.212031,0.29683703,3.3299215,6.0254908,1.6391323,1.0007852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080585,0.78742635,4.3718796,4.2434287,2.7694855,6.330954,16.21415,3899.6829,1299.7131,195.52852,2.5952013,0.374344,0.32597134,0.0,0.0,0.0,0.29473785,0.66604644,1.0681776,1.2870177,6.9191236,3.7408786,0.0,1.3788935,8.250026,0.63953286,1.7533017,0.94248295,1.1609392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186518,7.7591386,10.124148,15.460875,17.650375,41.726517,1523.9858,486.9522,70.071526,1.78477,0.6583834,0.0,0.017604029,0.041318618,0.014057518,0.10900491,0.48288786,5.2755585,8.174366,2.0717006,0.47796473,2.619981,3.094598,2.1028461,0.6057717,0.6126393,0.21252204,0.022611516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97132,29.002628,22.080791,378.29538,6.9707847,30.62347,140.12703,104.20485,150.56113,128.67403,0.0,0.049204335,0.068315275,0.3817071,1.4827926,0.14939748,0.19358754,0.19358754,8.14071,1.2323561,1.843356,6.6132464,8.968722,4.8359895,0.81754744,0.44410983,0.19420636,0.3897184,0.172878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.858897,51.030716,788.0333,713.61945,425.64734,83.368286,280.03217,235.37894,33.484543,8.407133,3.2077565,0.46693903,0.37499565,1.5684474,1.7895403,2.619279,0.080484316,0.77776104,3.9665105,0.88074654,7.7535753,9.343185,12.472999,1.4595063,1.9155586,1.2009875,0.97354525,0.112940654,0.08011757
