"shapeid","x","y"
"0","103.740526556","1.33891487827"
"0","103.74050908","1.33888253929"
"0","103.74049217","1.3388499003"
"0","103.740475833","1.33881697126"
"0","103.740460073","1.33878376219"
"0","103.740444896","1.3387502832"
"0","103.740430305","1.3387165445"
"0","103.740416305","1.33868255636"
"0","103.740402901","1.33864832913"
"0","103.740390096","1.33861387325"
"0","103.740377895","1.3385791992"
"0","103.740366301","1.33854431755"
"0","103.740355318","1.33850923892"
"0","103.740344948","1.338473974"
"0","103.740335196","1.33843853354"
"0","103.740326064","1.33840292832"
"0","103.740317555","1.33836716919"
"0","103.740309672","1.33833126705"
"0","103.740302417","1.33829523282"
"0","103.740295791","1.3382590775"
"0","103.740289798","1.33822281208"
"0","103.740284439","1.33818644763"
"0","103.740279716","1.3381499952"
"0","103.740277748","1.33813312266"
"0","103.740277748","1.33813312266"
"0","103.740274745","1.33806257373"
"0","103.740272974","1.33799198315"
"0","103.740272435","1.33792137242"
"0","103.74027313","1.33785076305"
"0","103.740275057","1.33778017655"
"0","103.740278216","1.33770963441"
"0","103.740282605","1.33763915814"
"0","103.740288225","1.33756876918"
"0","103.740295072","1.33749848899"
"0","103.740303145","1.33742833897"
"0","103.740312442","1.3373583405"
"0","103.740322959","1.33728851488"
"0","103.740334694","1.3372188834"
"0","103.740347642","1.33714946727"
"0","103.7403618","1.33708028762"
"0","103.740372532","1.3370315575"
"0","103.740463733","1.3367769992"
"0","103.740559365","1.33652407089"
"0","103.740659397","1.33627284963"
"0","103.7407638","1.33602341193"
"0","103.740872541","1.33577583377"
"0","103.740985588","1.33553019058"
"0","103.741102905","1.33528655718"
"0","103.741224458","1.33504500778"
"0","103.74135021","1.33480561597"
"0","103.741480121","1.33456845465"
"0","103.741614152","1.33433359608"
"0","103.741929735","1.33377968047"
"0","103.741987569","1.33380391785"
"0","103.742185684","1.33347318729"
"0","103.742339827","1.33356155511"
"0","103.742832616","1.33267352649"
"0","103.742381895","1.33243348703"
"0","103.74178253","1.33234265754"
"0","103.74170378","1.33235347022"
"0","103.741604366","1.33239887373"
"0","103.741543486","1.33244792389"
"0","103.74145938","1.33252141576"
"0","103.74140852","1.33259683531"
"0","103.741361892","1.33268541237"
"0","103.741338363","1.33274979331"
"0","103.741315731","1.33288324028"
"0","103.74129935","1.33301118343"
"0","103.741305364","1.33317477869"
"0","103.74133776","1.33329652352"
"0","103.741383453","1.33339231394"
"0","103.741453096","1.33349407452"
"0","103.741525899","1.33356328789"
"0","103.741608841","1.33361928295"
"0","103.741696881","1.33366177298"
"0","103.741948318","1.3337742383"
"1","103.742333378","1.3335610318"
"1","103.742427684","1.33361482805"
"1","103.742499235","1.33367557257"
"1","103.742528743","1.33376094769"
"1","103.742575006","1.33383996267"
"1","103.742629546","1.33391325832"
"1","103.742702741","1.33397498732"
"1","103.742784589","1.33401115117"
"1","103.742882539","1.33402215954"
"1","103.74296512","1.33401679443"
"1","103.743054768","1.33400816734"
"1","103.743168313","1.33398848484"
"1","103.743262831","1.333951318"
"1","103.743318943","1.3338286132"
"1","103.743348247","1.33368315935"
