"shapeid","x","y"
"0","103.742048986","1.33642013675"
"0","103.742031997","1.3364341608"
"0","103.742215719","1.33667361192"
"0","103.742239745","1.33666492246"
"0","103.742048986","1.33642013675"
"1","103.742068024","1.34458473684"
"1","103.742045559","1.34460148085"
"1","103.742137835","1.34511887903"
"1","103.742163476","1.34511478206"
"1","103.742068024","1.34458473684"
"2","103.738712791","1.33790150514"
"2","103.738689923","1.3379151402"
"2","103.738875926","1.3381559343"
"2","103.738897811","1.33813848375"
"2","103.738712791","1.33790150514"
"3","103.739477989","1.32624927208"
"3","103.739458139","1.32625986929"
"3","103.739725618","1.32668609622"
"3","103.739745257","1.32666903406"
"3","103.739477989","1.32624927208"
"4","103.745478583","1.32600112083"
"4","103.745524441","1.32600228407"
"4","103.745529422","1.32583228299"
"4","103.745530238","1.32580515933"
"4","103.745530924","1.32577808551"
"4","103.745531534","1.32575139391"
"4","103.745531941","1.32573800934"
"4","103.745533693","1.32571121678"
"4","103.745535465","1.3256841276"
"4","103.745537213","1.32565730788"
"4","103.745537459","1.32565079591"
"4","103.745749137","1.3256634622"
"4","103.745921935","1.32567432736"
"4","103.745921525","1.32568280926"
"4","103.745915025","1.32579162005"
"4","103.745903207","1.32598736933"
"4","103.745949138","1.32599019578"
"4","103.745950258","1.32596849427"
"4","103.745954011","1.32591069733"
"4","103.745961902","1.32578047819"
"4","103.745968232","1.32567457125"
"4","103.745968598","1.32566037955"
"4","103.745969089","1.32564014298"
"4","103.745972638","1.32558638337"
"4","103.745973652","1.32557290015"
"4","103.745978496","1.32549170756"
"4","103.745979321","1.32547774767"
"4","103.745984213","1.3253966066"
"4","103.74598438","1.32538287478"
"4","103.745984895","1.3252938348"
"4","103.745984072","1.32526723544"
"4","103.745936414","1.32526685319"
"4","103.745934078","1.32530928212"
"4","103.745955688","1.32531097876"
"4","103.745957573","1.32528890221"
"4","103.745962223","1.32528884536"
"4","103.74596211","1.32529380504"
"4","103.745961732","1.32538213513"
"4","103.745956708","1.32547663905"
"4","103.745955585","1.32549028959"
"4","103.745955173","1.32549619064"
"4","103.74594647","1.3256519886"
"4","103.745945866","1.32565195443"
"4","103.745954569","1.3254961443"
"4","103.745932976","1.32549448211"
"4","103.745929482","1.32554588342"
"4","103.745923579","1.32563602033"
"4","103.745923022","1.32565070224"
"4","103.745539215","1.32562726949"
"4","103.745539376","1.32562702988"
"4","103.745539465","1.32562204125"
"4","103.745541686","1.32557935014"
"4","103.745541722","1.32557193784"
"4","103.745545255","1.32545343771"
"4","103.745549397","1.32525750352"
"4","103.745527306","1.32525655961"
"4","103.745501912","1.32525547429"
"4","103.745499934","1.32533386276"
