11	18	11	180
11	19	11	180
17	20	11	90
17	21	11	270
11	16	12	180
11	17	12	180
11	18	12	180
11	19	12	180
17	20	12	270
17	21	12	90
11	22	12	0
4	23	12	0
4	24	12	180
0	15	13	90
12	16	13	180
10	17	13	90
8	18	13	180
6	19	13	180
17	20	13	90
17	21	13	270
6	22	13	180
4	23	13	0
4	24	13	270
4	25	13	90
0	26	13	0
6	27	13	0
0	28	13	0
9	29	13	270
4	14	14	180
4	15	14	180
4	16	14	270
4	17	14	270
4	18	14	180
4	19	14	270
4	20	14	90
4	21	14	270
4	22	14	0
4	23	14	180
4	24	14	0
4	25	14	270
4	26	14	0
9	27	14	180
0	28	14	180
0	29	14	180
4	30	14	180
19	14	15	90
19	15	15	0
19	16	15	0
9	17	15	0
0	18	15	0
4	19	15	180
9	20	15	0
9	21	15	0
9	22	15	0
4	23	15	270
17	24	15	270
17	25	15	270
4	26	15	90
0	27	15	180
0	28	15	180
0	29	15	180
0	30	15	180
19	31	15	180
9	32	15	180
19	14	16	90
19	15	16	180
19	16	16	180
11	17	16	180
9	18	16	180
4	19	16	0
6	20	16	0
11	21	16	0
6	22	16	0
4	23	16	180
17	24	16	270
17	25	16	270
4	26	16	270
0	27	16	0
0	28	16	0
0	29	16	0
19	30	16	0
4	11	19	180
19	15	19	90
0	16	19	90
9	9	20	180
4	10	20	90
6	11	20	270
11	15	20	90
0	16	20	90
4	9	21	90
0	10	21	180
11	11	21	180
19	13	21	180
19	15	21	180
11	7	22	0
11	8	22	0
11	9	22	180
11	10	22	180
19	13	22	180
17	15	22	270
17	16	22	90
4	17	22	0
11	6	23	180
6	7	23	180
6	8	23	0
4	9	23	90
9	10	23	0
11	11	23	0
4	12	23	90
4	14	23	270
17	16	23	90
4	18	23	270
12	5	24	270
19	7	24	0
11	8	24	0
0	9	24	0
9	10	24	0
4	11	24	180
11	13	24	180
12	5	25	90
14	9	25	180
9	10	25	180
9	11	25	0
19	13	25	0
0	20	30	0
0	21	30	0
0	22	30	0
9	19	31	180
11	20	31	180
9	21	31	180
6	22	31	180
0	23	31	180
4	24	31	180
0	25	31	180
0	26	31	180
0	27	31	180
0	28	31	90
11	19	32	180
11	20	32	180
9	21	32	0
6	22	32	0
0	23	32	0
4	24	32	0
9	25	32	90
9	26	32	270
4	27	32	270
0	28	32	90
0	29	32	0
11	30	32	0
4	31	32	180
6	32	32	90
19	19	33	180
19	20	33	180
9	21	33	180
17	22	33	180
11	23	33	0
4	24	33	90
11	25	33	90
11	26	33	270
17	27	33	90
0	28	33	90
9	29	33	270
4	30	33	270
9	31	33	90
0	32	33	270
4	19	34	270
4	20	34	270
4	21	34	180
4	22	34	270
9	23	34	180
4	24	34	270
9	25	34	180
9	26	34	180
9	27	34	180
0	28	34	180
6	29	34	270
4	30	34	270
6	31	34	90
0	32	34	270
4	23	35	270
4	24	35	0
4	25	35	0
4	26	35	90
4	27	35	90
4	28	35	270
4	29	35	270
7	30	35	270
4	31	35	270

