1	6	5	5	-1	-1	5	5	-1	-1	4	4	-1	-1	3	3	-1	-1	3	3
1	6	5	5	-1	-1	5	5	-1	-1	4	4	-1	-1	3	3	-1	-1	3	3
1	2	5	5	-1	-1	5	5	-1	-1	4	4	-1	-1	3	3	-1	-1	3	3
1	6	5	5	-1	-1	5	5	-1	-1	4	4	-1	-1	3	3	-1	-1	3	3
