EDGE_ID	LAT_D	LON_D	CON_D	LAT_O	LON_O	CON_O	NATION
144	0.0	0.0	6	0.0	0.0	6	other
145	42.515278	1.5272223	0	42.515278	1.5272223	0	other
146	0.0	0.0	3	0.0	0.0	3	other
147	0.0	0.0	5	0.0	0.0	4	other
148	42.5075	1.5227778	0	42.5075	1.5227778	0	other
149	0.0	0.0	4	0.0	0.0	0	other
150	42.504166	1.5272223	0	42.50611	1.5208334	0	other
151	42.50611	1.5208334	0	42.50611	1.5208334	0	other
152	42.496666	1.5125	0	42.50611	1.5208334	0	other
153	42.510834	1.5402777	0	42.510834	1.5402777	0	other
154	42.509445	1.5230556	0	42.509445	1.5230556	0	other
155	42.496666	1.5125	0	42.496666	1.4980556	0	other
156	42.504166	1.5272223	0	42.504166	1.5272223	0	other
157	42.50611	1.5208334	0	42.508335	1.5236111	0	other
158	42.50083	1.5311111	0	42.50083	1.5311111	0	other
159	0.0	0.0	2	0.0	0.0	4	other
160	0.0	0.0	2	0.0	0.0	5	other
161	0.0	0.0	5	0.0	0.0	6	other
162	0.0	0.0	4	0.0	0.0	5	other
163	0.0	0.0	0	0.0	0.0	1	other
164	42.50611	1.5208334	0	42.496666	1.5125	0	other
165	0.0	0.0	0	0.0	0.0	2	other
166	42.496666	1.5125	0	42.51139	1.5305556	0	other
167	42.50778	1.5325	0	42.510834	1.5402777	0	other
168	0.0	0.0	2	0.0	0.0	1	fr
169	42.508335	1.5236111	0	42.50722	1.5380555	0	fr
170	0.0	0.0	6	0.0	0.0	2	fr
171	0.0	0.0	4	0.0	0.0	6	fr
172	42.509445	1.5230556	0	42.5075	1.5227778	0	fr
173	42.510834	1.5402777	0	42.50611	1.5208334	0	fr
174	42.509445	1.5230556	0	42.50611	1.5208334	0	fr
175	42.509445	1.5230556	0	42.510834	1.5402777	0	fr
176	42.50083	1.5311111	0	42.510834	1.5402777	0	fr
177	42.5075	1.5227778	0	42.509445	1.5230556	0	fr
178	42.510834	1.5402777	0	42.504166	1.5272223	0	fr
179	42.50083	1.5311111	0	42.508335	1.5236111	0	fr
180	0.0	0.0	2	0.0	0.0	1	sp
181	42.50611	1.5208334	0	42.508335	1.5236111	0	sp
182	42.50778	1.5325	0	42.50722	1.5380555	0	sp
183	42.50528	1.5177778	0	42.50528	1.5177778	0	sp
184	42.50722	1.5380555	0	42.50611	1.5208334	0	sp
185	42.50611	1.5208334	0	42.496666	1.4980556	0	sp
186	42.509445	1.5230556	0	42.496666	1.5125	0	sp
187	42.504166	1.5272223	0	42.508335	1.5236111	0	sp
188	42.50611	1.5208334	0	42.50722	1.5380555	0	sp
189	42.50611	1.5208334	0	42.51139	1.5305556	0	sp
190	42.508335	1.5236111	0	42.50611	1.5208334	0	sp
191	42.509445	1.5230556	0	42.50611	1.5208334	0	sp
192	42.50611	1.5208334	0	42.510834	1.5402777	0	sp
193	0.0	0.0	3	0.0	0.0	1	other
194	0.0	0.0	2	0.0	0.0	1	other
195	42.51139	1.5305556	0	42.496666	1.5125	0	other
196	42.509445	1.5230556	0	42.508335	1.5236111	0	other
197	42.5075	1.5227778	0	42.508335	1.5236111	0	other
198	42.50528	1.5177778	0	42.50528	1.5177778	0	other
199	42.509445	1.5230556	0	42.5075	1.5227778	0	other
200	42.508335	1.5236111	0	42.5075	1.5227778	0	other
201	42.496666	1.5125	0	42.510834	1.5402777	0	other
