12	18	0	180
-1	18	1	0
5	18	2	180
12	18	3	90
-1	18	4	0
11	18	5	180
4	18	6	90
0	18	7	0
11	18	8	90
-1	18	9	0
13	18	10	180
7	18	11	180
4	18	12	180
4	18	13	270
-1	18	14	0
-1	18	15	0
-1	18	16	0
-1	18	17	0
-1	18	18	0
4	17	0	270
-1	17	1	0
-1	17	2	0
5	17	3	180
-1	17	4	0
-1	17	5	180
-1	17	6	270
-1	17	7	90
-1	17	8	90
-1	17	9	0
-1	17	10	0
-1	17	11	0
-1	17	12	0
-1	17	13	0
-1	17	14	0
-1	17	15	0
-1	17	16	0
-1	17	17	0
-1	17	18	0
5	16	0	180
-1	16	1	0
-1	16	2	0
7	16	3	0
-1	16	4	0
4	16	5	0
-1	16	6	180
-1	16	7	270
-1	16	8	90
-1	16	9	0
4	16	10	270
-1	16	11	0
-1	16	12	0
12	16	13	0
-1	16	14	0
-1	16	15	0
-1	16	16	0
-1	16	17	0
-1	16	18	0
-1	15	0	0
7	15	1	90
5	15	2	270
12	15	3	0
-1	15	4	0
14	15	5	0
-1	15	6	270
-1	15	7	0
8	15	8	0
-1	15	9	0
12	15	10	270
-1	15	11	0
4	15	12	270
4	15	13	90
-1	15	14	0
-1	15	15	0
-1	15	16	0
-1	15	17	0
-1	15	18	0
-1	14	0	0
-1	14	1	0
-1	14	2	0
-1	14	3	0
-1	14	4	0
-1	14	5	0
-1	14	6	0
-1	14	7	0
-1	14	8	0
-1	14	9	0
-1	14	10	0
-1	14	11	0
-1	14	12	0
-1	14	13	0
-1	14	14	0
-1	14	15	0
-1	14	16	0
-1	14	17	0
-1	14	18	90
8	13	0	90
10	13	1	180
9	13	2	180
11	13	3	90
-1	13	4	0
13	13	5	180
4	13	6	270
10	13	7	180
13	13	8	90
-1	13	9	0
13	13	10	180
3	13	11	270
6	13	12	270
13	13	13	90
-1	13	14	0
-1	13	15	180
-1	13	16	180
-1	13	17	270
-1	13	18	0
4	12	0	270
-1	12	1	0
-1	12	2	0
2	12	3	180
-1	12	4	0
10	12	5	0
-1	12	6	0
-1	12	7	0
0	12	8	0
-1	12	9	0
-1	12	10	0
-1	12	11	0
-1	12	12	0
0	12	13	270
-1	12	14	0
-1	12	15	90
-1	12	16	0
-1	12	17	0
-1	12	18	0
6	11	0	0
-1	11	1	0
-1	11	2	0
-1	11	3	270
-1	11	4	0
-1	11	5	0
-1	11	6	0
-1	11	7	0
-1	11	8	0
-1	11	9	0
5	11	10	0
-1	11	11	0
-1	11	12	0
-1	11	13	0
-1	11	14	0
-1	11	15	180
-1	11	16	0
-1	11	17	0
-1	11	18	0
0	10	0	0
4	10	1	90
0	10	2	0
2	10	3	270
-1	10	4	0
2	10	5	0
10	10	6	0
0	10	7	90
11	10	8	0
-1	10	9	0
12	10	10	270
5	10	11	270
5	10	12	180
12	10	13	0
-1	10	14	0
9	10	15	270
-1	10	16	270
-1	10	17	90
-1	10	18	0
-1	9	0	0
-1	9	1	0
-1	9	2	0
-1	9	3	0
-1	9	4	0
-1	9	5	0
-1	9	6	0
-1	9	7	0
-1	9	8	0
-1	9	9	0
-1	9	10	0
-1	9	11	0
-1	9	12	0
-1	9	13	0
-1	9	14	0
-1	9	15	0
-1	9	16	0
-1	9	17	0
-1	9	18	0
9	8	0	180
2	8	1	270
0	8	2	270
12	8	3	90
-1	8	4	0
13	8	5	180
5	8	6	180
8	8	7	0
0	8	8	0
-1	8	9	0
7	8	10	90
4	8	11	180
5	8	12	90
12	8	13	90
