,amount,country,date,destination_container,destination_lat,destination_lon,hour,origin_container,origin_lat,origin_lon
0,9,sp,12/25/14,0,42.49666667,1.5125,8,0,42.49666667,1.5125
1,1,sp,12/25/14,0,42.50527778,1.517777778,8,0,42.49666667,1.5125
2,1,sp,12/25/14,0,42.51083333,1.540277778,8,0,42.49666667,1.5125
3,1,sp,12/25/14,0,42.51138889,1.530555556,8,0,42.49666667,1.5125
4,1,sp,12/25/14,0,42.50833333,1.523611111,8,0,42.50416667,1.527222222
5,5,sp,12/25/14,0,42.50611111,1.520833333,8,0,42.50611111,1.520833333
6,1,sp,12/25/14,0,42.5075,1.522777778,8,0,42.50611111,1.520833333
7,1,sp,12/25/14,0,42.51083333,1.540277778,8,0,42.50611111,1.520833333
8,11,sp,12/25/14,0,42.50722222,1.538055556,8,0,42.50722222,1.538055556
9,1,sp,12/25/14,0,42.50777778,1.5325,8,0,42.50722222,1.538055556
10,3,sp,12/25/14,0,42.51083333,1.540277778,8,0,42.50722222,1.538055556
11,8,sp,12/25/14,0,42.5075,1.522777778,8,0,42.5075,1.522777778
12,2,sp,12/25/14,0,42.50722222,1.538055556,8,0,42.50777778,1.5325
13,6,sp,12/25/14,0,42.50777778,1.5325,8,0,42.50777778,1.5325
14,2,sp,12/25/14,0,42.50833333,1.523611111,8,0,42.50777778,1.5325
15,1,sp,12/25/14,0,42.51138889,1.530555556,8,0,42.50777778,1.5325
16,8,sp,12/25/14,0,42.50833333,1.523611111,8,0,42.50833333,1.523611111
17,2,sp,12/25/14,0,42.50944444,1.523055556,8,0,42.50833333,1.523611111
18,12,sp,12/25/14,0,42.50944444,1.523055556,8,0,42.50944444,1.523055556
19,1,sp,12/25/14,0,42.50416667,1.527222222,8,0,42.51083333,1.540277778
20,3,sp,12/25/14,0,42.50722222,1.538055556,8,0,42.51083333,1.540277778
21,1,sp,12/25/14,0,42.50777778,1.5325,8,0,42.51083333,1.540277778
22,14,sp,12/25/14,0,42.51083333,1.540277778,8,0,42.51083333,1.540277778
23,2,sp,12/25/14,0,42.50722222,1.538055556,8,0,42.51138889,1.530555556
24,1,sp,12/25/14,0,42.5075,1.522777778,8,0,42.51138889,1.530555556
25,1,sp,12/25/14,0,42.50833333,1.523611111,8,0,42.51138889,1.530555556
26,6,sp,12/25/14,0,42.51138889,1.530555556,8,0,42.51138889,1.530555556
27,1,fr,12/25/14,0,42.49666667,1.5125,8,0,42.49666667,1.5125
28,1,fr,12/25/14,0,42.50833333,1.523611111,8,0,42.49666667,1.5125
29,1,fr,12/25/14,0,42.50083333,1.531111111,8,0,42.50083333,1.531111111
30,9,fr,12/25/14,0,42.50416667,1.527222222,8,0,42.50416667,1.527222222
31,1,fr,12/25/14,0,42.50611111,1.520833333,8,0,42.50416667,1.527222222
32,2,fr,12/25/14,0,42.51138889,1.530555556,8,0,42.50416667,1.527222222
33,1,fr,12/25/14,0,42.50527778,1.517777778,8,0,42.50527778,1.517777778
34,1,fr,12/25/14,0,42.50416667,1.527222222,8,0,42.50611111,1.520833333
35,1,fr,12/25/14,0,42.50527778,1.517777778,8,0,42.50611111,1.520833333
36,2,fr,12/25/14,0,42.50611111,1.520833333,8,0,42.50611111,1.520833333
37,44,fr,12/25/14,0,42.50722222,1.538055556,8,0,42.50722222,1.538055556
38,1,fr,12/25/14,0,42.51083333,1.540277778,8,0,42.50722222,1.538055556
39,1,fr,12/25/14,0,42.5075,1.522777778,8,0,42.5075,1.522777778
