HOUR	EDGE_ID	AMOUNT
15	1	9
15	64	1
15	64	1
15	111	1
15	29	1
15	56	1
15	3	1
15	12	2
15	77	1
15	64	1
15	85	1
15	6	1
15	48	1
15	95	1
15	99	1
15	99	1
15	144	1
15	81	1
15	94	1
15	149	1
15	95	1
15	77	1
15	80	1
15	80	1
15	15	1
15	14	7
15	15	1
15	65	1
15	119	1
15	16	1
15	17	1
15	16	1
15	18	4
15	74	1
15	122	1
15	37	2
15	74	1
15	55	1
15	34	1
15	123	1
15	33	1
15	123	1
15	123	1
15	167	1
15	95	1
15	24	1
15	25	1
15	26	11
15	34	8
15	36	1
15	95	1
15	33	1
15	28	6
15	99	1
15	56	1
15	33	1
15	36	3
15	113	1
15	62	1
15	54	1
15	34	1
15	23	1
16	10	6
16	156	1
16	0	1
16	145	1
16	1	1
16	2	1
16	30	1
16	33	1
16	56	1
16	12	4
16	12	1
16	5	2
16	6	1
16	85	1
16	65	1
16	148	1
16	99	1
16	7	2
16	11	643
16	11	19
16	68	1
16	94	1
16	61	1
16	136	1
16	15	1
16	14	1
16	15	2
16	119	1
16	65	1
16	78	1
16	122	1
16	37	3
16	170	1
16	69	1
16	39	1
16	20	2
16	123	1
16	39	1
16	102	1
16	136	1
16	171	1
16	26	7
16	158	1
16	34	2
16	4	1
16	95	1
16	17	1
16	89	1
16	95	1
16	69	1
16	173	1
16	84	1
16	108	1
16	36	1
16	32	1
16	6	1
16	105	1
16	16	1
16	34	2
17	10	1
17	51	1
17	2	2
17	33	1
17	111	1
17	60	1
17	2	1
17	2	1
17	30	1
17	32	1
17	12	1
17	12	14
17	40	1
17	21	1
17	21	1
17	99	1
17	61	1
17	7	6
17	81	1
17	11	641
17	68	1
17	63	1
17	10	15
17	144	1
17	157	1
17	15	1
17	119	1
17	119	1
17	44	1
17	119	1
17	73	1
17	38	3
17	37	1
17	37	1
17	34	1
17	68	1
17	20	1
17	20	5
17	39	1
17	175	1
17	10	1
17	111	1
17	85	1
17	133	1
17	8	1
17	63	1
17	63	1
17	60	1
17	108	1
17	27	1
17	85	1
17	59	1
17	53	1
18	1	5
18	1	1
18	2	1
18	64	1
18	33	1
18	3	1
18	65	1
18	12	2
18	12	6
18	5	2
18	33	1
18	19	1
18	7	1
18	9	1
18	99	1
18	99	1
18	48	1
18	68	1
18	94	1
18	176	1
18	63	1
18	80	2
18	13	1
18	15	1
18	14	2
18	44	1
18	44	2
18	15	1
18	16	1
18	74	1
18	37	1
18	121	1
18	52	1
18	68	1
18	20	2
18	75	1
18	124	1
18	0	4
18	65	1
18	89	1
18	26	14
18	17	1
18	95	1
18	82	1
18	77	1
18	0	1
18	57	1
18	139	1
18	72	1
18	59	1
18	123	1
18	53	1
19	1	2
19	1	1
19	1	1
19	2	1
19	19	1
19	45	1
19	5	2
19	6	1
19	6	1
19	99	1
19	61	1
19	8	1
19	68	1
19	81	1
19	48	1
19	33	1
19	44	1
19	17	1
19	89	1
19	38	3
19	77	1
19	20	2
19	20	8
19	75	2
19	33	1
19	19	1
19	53	1
19	26	1
19	4	1
19	134	1
19	17	1
19	104	1
19	80	1
19	69	1
19	61	1
19	81	1
19	2	2
19	4	1
19	31	1
19	88	1
20	10	3
20	2	1
20	3	1
20	3	3
20	12	1
20	21	1
20	8	1
20	9	1
20	63	1
20	10	1
20	12	1
20	98	1
20	106	1
20	80	1
20	13	1
20	14	1
20	14	1
20	14	1
20	19	1
20	119	1
20	18	1
20	38	2
20	38	3
20	52	1
20	34	4
20	68	1
20	39	1
20	20	1
20	114	1
20	40	1
20	0	4
20	64	1
20	134	1
20	27	1
20	28	1
20	94	1
20	0	1
20	30	1
20	27	1
20	167	1
20	54	1
21	10	2
21	110	1
21	112	1
21	12	5
21	6	1
21	7	2
21	9	1
21	11	3
21	12	4
21	80	1
21	13	1
21	37	2
21	38	1
21	106	1
21	39	1
21	39	1
21	40	1
21	0	49
21	10	2
21	17	1
21	80	1
21	36	3
21	8	1
21	39	1
22	10	3
22	56	1
22	3	3
22	12	1
22	114	1
22	8	1
22	11	6
22	15	1
22	37	1
22	20	2
22	24	1
22	41	1
22	28	8
22	68	1
22	31	1
22	6	1
23	3	1
23	12	1
23	10	3
23	9	1
23	7	7
23	11	1
23	12	2
23	17	1
23	17	1
23	38	3
23	1	3
23	28	2
23	3	1
23	3	1
0	178	1
0	178	2
0	180	1
0	182	2
0	183	1
0	185	1
0	187	2
0	189	1
0	190	1
0	191	1
0	192	1
0	193	1
0	194	1
0	196	1
0	197	1
0	197	2
0	200	1
0	202	1
0	203	1
0	205	7
0	197	1
0	196	1
0	209	1
0	210	2
0	211	1
0	212	1
0	197	2
0	197	1
0	197	1
0	216	1
0	218	1
1	177	1
1	178	4
1	178	3
1	182	1
1	182	1
1	188	2
1	190	2
1	193	1
1	219	1
1	207	1
1	197	1
1	200	1
1	202	2
1	203	1
1	205	4
1	222	1
1	186	1
1	212	1
1	224	1
1	226	1
1	228	1
1	190	1
2	182	4
2	186	1
2	188	1
2	192	4
2	229	1
2	188	4
2	202	1
2	205	1
2	222	1
2	188	3
2	188	6
2	231	1
3	182	1
3	188	1
3	177	1
3	195	4
3	193	1
3	207	1
3	202	2
3	189	1
3	177	1
3	179	1
3	234	1
3	189	1
3	235	1
4	178	4
4	178	2
4	186	2
4	238	1
4	189	8
4	190	1
4	193	1
4	193	1
4	197	2
4	197	1
4	202	2
4	202	2
4	186	2
4	238	1
4	193	8
4	188	2
4	210	1
4	188	2
4	203	1
4	217	4
4	218	1
5	208	1
5	244	1
5	181	1
5	246	1
5	247	1
5	187	1
5	189	3
5	213	1
5	192	1
5	249	1
5	193	1
5	194	1
5	198	1
5	199	1
5	227	1
5	218	1
5	251	1
5	237	1
5	223	1
5	224	1
5	253	1
5	238	2
5	184	1
5	255	1
5	206	1
5	217	5
6	177	2
6	257	1
6	210	1
6	188	1
6	258	1
6	203	3
6	192	1
6	250	1
6	193	2
6	195	2
6	177	10
6	207	1
6	209	1
6	220	5
6	216	1
6	202	1
6	218	1
6	218	1
6	205	2
6	259	1
6	206	1
6	250	1
6	183	1
6	181	1
6	216	1
7	177	2
7	177	3
7	182	1
7	210	1
7	227	1
7	261	1
7	262	1
7	192	1
7	193	1
7	249	1
7	193	1
7	207	1
7	263	1
7	264	1
7	231	1
7	265	1
7	266	1
7	186	3
7	207	1
7	195	2
7	186	1
7	198	1
7	217	2
8	177	7
8	208	1
8	179	1
8	182	1
8	184	1
8	186	1
8	211	1
8	227	1
8	203	1
8	249	1
8	250	1
8	193	6
8	194	1
8	227	1
8	193	3
8	207	2
8	258	1
8	199	1
8	213	1
8	269	1
8	268	1
8	270	1
8	203	1
8	259	1
8	273	1
8	252	1
8	194	1
8	275	1
8	277	1
8	241	1
9	208	1
9	278	1
9	209	1
9	257	1
9	209	2
9	184	1
9	279	1
9	234	1
9	209	1
9	186	1
9	209	1
9	187	1
9	210	1
9	227	1
9	203	1
9	203	1
9	213	1
9	249	1
9	193	1
9	250	1
9	253	1
9	228	1
9	195	7
9	194	1
9	267	1
9	227	1
9	198	1
9	198	1
9	282	1
9	263	1
9	284	1
9	238	1
9	285	1
9	215	1
9	241	1
9	241	1
9	271	3
9	180	1
9	288	1
9	265	1
9	222	4
9	289	1
9	206	1
9	199	1
9	290	1
9	292	1
9	196	1
9	196	1
9	294	1
9	295	1
9	248	1
9	227	1
9	203	1
9	253	1
9	253	1
9	298	1
10	177	62
10	208	1
10	178	2
10	295	1
10	178	15
10	299	2
10	300	1
10	178	3
10	182	1
10	184	2
10	184	1
10	279	1
10	181	1
10	279	1
10	237	1
10	210	1
10	237	3
10	187	1
10	232	1
10	188	1
10	227	1
10	189	10
10	191	1
10	203	1
10	233	1
10	192	2
10	229	1
10	193	2
10	280	1
10	250	1
10	194	1
10	228	1
10	195	5
10	195	1
10	258	1
10	301	2
10	302	1
10	303	1
10	199	1
10	197	10
10	198	2
10	198	1
10	199	1
10	238	1
10	305	1
10	220	4
10	306	1
10	307	1
10	308	1
10	309	2
10	277	1
10	202	5
10	241	1
10	213	1
10	241	1
10	312	1
10	271	2
10	257	1
10	243	1
10	271	1
10	317	1
10	204	1
10	266	1
10	222	1
10	240	1
10	252	1
10	319	1
10	292	1
10	228	1
10	228	1
10	239	1
10	242	1
10	279	1
10	232	2
10	258	3
10	233	1
10	323	1
10	229	1
10	235	1
10	216	1
10	221	1
11	208	1
11	242	1
11	244	1
11	178	2
11	300	1
11	182	5
11	183	1
11	181	1
11	279	1
11	238	1
11	279	3
11	186	4
11	232	1
11	237	1
11	188	2
11	227	1
11	227	1
11	227	1
11	324	1
11	191	1
11	191	1
11	250	1
11	250	1
11	250	1
11	242	1
11	280	1
11	228	1
11	253	1
11	228	1
11	207	12
11	267	1
11	195	19
11	274	1
11	227	1
11	327	1
11	329	1
11	276	2
11	301	1
11	303	1
11	212	2
11	199	1
11	206	1
11	197	21
11	198	1
11	330	1
11	331	1
11	305	1
11	200	1
11	200	1
11	200	1
11	269	1
11	297	1
11	217	11
11	297	1
11	213	1
11	332	1
11	218	3
11	333	1
11	241	1
11	241	1
11	294	1
11	262	1
11	335	1
11	336	2
11	317	1
11	205	1
11	251	1
11	266	1
11	338	1
11	273	1
11	322	1
11	248	1
11	291	1
11	229	1
11	340	1
11	292	1
11	274	1
11	274	1
11	275	1
11	299	1
11	247	1
11	232	2
11	233	1
12	177	71
12	177	1
12	242	1
12	243	1
12	275	1
12	179	2
12	209	2
12	299	1
12	236	1
12	182	3
12	231	1
12	209	2
12	234	1
12	342	1
12	213	1
12	279	1
12	185	1
12	213	1
12	210	1
12	210	1
12	210	1
12	211	1
12	210	1
12	188	2
12	227	1
12	190	1
12	189	6
12	343	1
12	189	1
12	189	3
12	233	1
12	192	1
12	192	2
12	243	1
12	193	4
12	228	1
12	249	1
12	249	1
12	340	1
12	228	1
12	194	1
12	196	1
12	196	1
12	274	1
12	293	1
12	345	1
12	225	1
12	206	2
12	198	2
12	199	1
12	206	1
12	247	1
12	282	1
12	214	1
12	305	1
12	200	1
12	220	7
12	346	1
12	285	1
12	297	1
12	268	1
12	213	1
12	201	1
12	241	1
12	218	2
12	201	3
12	313	1
12	333	2
12	347	1
12	247	1
12	349	1
12	315	22
12	351	1
12	337	1
12	353	1
12	251	1
12	272	1
12	213	1
12	256	1
12	289	1
12	240	1
12	214	1
12	225	1
12	224	1
12	281	1
12	320	1
12	326	1
12	326	1
12	295	1
12	356	1
12	320	1
12	297	1
12	298	1
12	204	1
13	177	23
13	208	2
13	178	3
13	275	1
13	179	2
13	257	1
13	209	1
13	209	1
13	183	1
13	213	1
13	246	1
13	238	1
13	355	1
13	231	1
13	232	1
13	248	1
13	237	1
13	232	1
13	322	1
13	188	9
13	188	1
13	276	1
13	189	1
13	191	1
13	191	1
13	250	1
13	242	1
13	280	1
13	194	1
13	194	1
13	280	1
13	207	4
13	195	10
13	195	1
13	326	1
13	326	2
13	357	1
13	301	1
13	301	1
13	267	1
13	212	1
13	206	1
13	198	2
13	199	1
13	199	1
13	199	1
13	198	1
13	199	1
13	305	1
13	307	1
13	359	1
13	307	1
13	217	1
13	258	1
13	218	1
13	201	3
13	202	13
13	218	1
13	218	2
13	342	1
13	262	1
13	335	1
13	315	4
13	352	1
13	271	1
13	362	1
13	259	1
13	251	1
13	230	1
13	272	1
13	222	11
13	216	1
13	339	1
13	199	1
13	199	1
13	243	1
13	302	1
13	226	5
13	363	1
13	267	1
13	303	1
13	280	1
13	280	1
13	239	1
13	257	1
13	234	1
13	322	1
13	255	1
13	231	1
13	215	1
13	309	1
14	177	12
14	243	1
14	242	1
14	244	1
14	182	1
14	182	1
14	209	1
14	246	1
14	209	4
14	181	1
14	181	1
14	183	1
14	238	1
14	237	1
14	237	1
14	248	1
14	210	1
14	188	1
14	227	1
14	189	3
14	190	2
14	189	1
14	233	1
14	249	1
14	250	1
14	242	1
14	228	1
14	280	1
14	250	1
14	280	1
14	194	1
14	344	1
14	207	1
14	301	1
14	195	11
14	195	2
14	364	1
14	207	2
14	207	1
14	206	1
14	197	16
14	198	1
14	240	1
14	238	1
14	198	1
14	365	1
14	220	2
14	307	1
14	305	1
14	277	1
14	195	4
14	218	2
14	201	2
14	310	1
14	201	2
14	311	1
14	294	1
14	261	1
14	231	1
14	315	4
14	271	3
14	347	1
14	271	1
14	251	1
14	318	1
14	286	1
14	237	1
14	226	10
14	368	1
14	229	1
14	253	1
14	195	16
14	196	1
14	293	1
14	276	1
14	257	1
14	257	1
14	183	1
14	370	1
14	183	1
14	237	1
14	298	1
14	298	1
15	177	6
15	177	1
15	177	5
15	242	1
15	178	6
15	209	1
15	182	2
15	184	1
15	183	1
15	355	1
15	181	1
15	231	1
15	286	1
15	186	1
15	210	1
15	211	1
15	187	1
15	227	1
15	227	1
15	190	1
15	203	2
15	203	1
15	249	1
15	193	1
15	193	2
15	249	1
15	280	1
15	267	1
15	274	1
15	227	1
15	371	1
15	207	1
15	207	1
15	207	1
15	199	1
15	197	15
15	199	1
15	206	1
15	223	1
15	198	1
15	200	1
15	220	9
15	200	1
15	305	1
15	213	1
15	231	1
15	217	4
15	241	1
15	201	1
15	201	2
15	310	1
15	286	1
15	342	1
15	372	1
15	288	1
15	222	2
15	251	1
15	210	1
15	237	2
15	210	1
15	214	1
15	225	1
15	226	4
15	207	1
15	258	1
15	280	1
15	257	1
15	234	1
15	210	1
15	237	1
15	309	1
15	297	1
15	373	1
16	208	1
16	208	1
16	178	5
16	299	1
16	209	1
16	183	1
16	209	1
16	231	1
16	234	1
16	238	1
16	183	1
16	234	2
16	183	2
16	186	1
16	232	1
16	210	1
16	187	1
16	255	1
16	187	1
16	188	3
16	258	1
16	189	1
16	190	1
16	203	1
16	203	1
16	190	1
16	192	1
16	192	1
16	243	1
16	250	1
16	249	2
16	274	1
16	195	3
16	254	1
16	195	14
16	227	1
16	357	1
16	280	1
16	293	1
16	303	1
16	252	1
16	199	2
16	206	1
16	199	1
16	331	1
16	199	1
16	263	5
16	220	2
16	200	2
16	269	1
16	306	1
16	216	1
16	309	1
16	202	2
16	218	1
16	202	2
16	218	2
16	243	1
16	181	1
16	342	1
16	244	1
16	315	4
16	372	1
16	375	1
16	222	6
16	217	2
16	210	2
16	199	1
16	240	1
16	377	1
16	252	1
16	363	1
16	295	2
16	187	1
16	248	1
16	249	2
16	341	1
16	297	1
17	208	1
17	243	1
17	242	1
17	257	1
17	179	1
17	184	2
17	183	1
17	342	1
17	279	1
17	279	2
17	186	1
17	339	1
17	237	1
17	189	1
17	203	1
17	189	2
17	203	1
17	379	1
17	250	1
17	193	1
17	250	1
17	195	5
17	292	1
17	280	1
17	357	1
17	242	1
17	301	1
17	301	1
17	207	1
17	212	1
17	206	1
17	240	1
17	199	1
17	206	1
17	223	1
17	231	1
17	206	1
17	263	1
17	380	1
17	220	5
17	346	1
17	284	1
17	218	1
17	241	1
17	201	1
17	241	1
17	313	1
17	183	1
17	342	1
17	366	1
17	352	1
17	271	1
17	353	1
17	222	7
17	322	1
17	210	1
17	237	1
17	223	1
17	302	1
17	253	1
17	229	1
17	274	1
17	274	1
17	181	2
17	279	1
17	237	1
17	232	2
17	211	1
17	309	1
17	216	1
17	204	1
18	208	1
18	208	1
18	178	5
18	179	1
18	182	2
18	279	1
18	183	1
18	184	1
18	238	1
18	232	1
18	237	1
18	210	1
18	231	1
18	188	1
18	189	2
18	379	1
18	192	1
18	219	1
18	228	1
18	274	1
18	280	1
18	227	1
18	207	1
18	303	1
18	226	1
18	212	1
18	197	4
18	238	1
18	212	1
18	206	1
18	206	1
18	263	2
18	307	1
18	264	1
18	305	1
18	346	1
18	216	1
18	309	1
18	227	1
18	227	1
18	201	2
18	202	3
18	310	1
18	218	1
18	231	1
18	313	1
18	310	1
18	191	1
18	271	2
18	316	1
18	318	1
18	259	1
18	251	1
18	273	1
18	242	1
18	229	1
18	239	1
18	219	1
18	257	1
18	279	1
18	255	1
18	256	1
18	216	1
18	333	1
19	177	10
19	208	1
19	178	1
19	257	1
19	181	1
19	246	1
19	342	1
19	186	1
19	248	1
19	232	1
19	213	1
19	209	1
19	189	3
19	203	1
19	203	1
19	192	2
19	208	1
19	208	1
19	193	3
19	193	4
19	193	2
19	207	1
19	320	1
19	199	1
19	209	1
19	199	1
19	198	1
19	383	1
19	220	2
19	285	1
19	220	2
19	220	1
19	264	1
19	320	1
19	202	1
19	201	1
19	218	1
19	333	1
19	355	1
19	190	1
19	299	1
19	205	3
19	251	1
19	222	6
19	272	1
19	237	1
19	237	1
19	226	22
19	226	2
19	229	1
19	254	1
19	279	1
19	246	1
19	237	1
19	190	1
19	231	1
19	304	1
19	241	1
20	208	1
20	208	1
20	178	3
20	178	1
20	184	1
20	184	1
20	247	1
20	232	1
20	187	1
20	255	1
20	189	3
20	203	1
20	379	1
20	192	2
20	193	1
20	250	1
20	195	3
20	254	1
20	301	1
20	212	1
20	197	1
20	231	1
20	282	1
20	206	1
20	263	6
20	283	1
20	209	1
20	297	1
20	196	1
20	202	2
20	384	1
20	271	5
20	209	1
20	190	1
20	257	1
20	315	1
20	205	1
20	259	1
20	266	1
20	215	1
20	356	1
20	211	1
20	242	1
20	254	1
20	209	1
20	209	1
20	248	1
20	258	1
20	240	1
20	215	1
20	204	1
21	208	1
21	257	1
21	182	2
21	182	1
21	231	1
21	209	1
21	188	1
21	203	1
21	203	1
21	278	1
21	188	2
21	267	1
21	209	1
21	231	1
21	206	1
21	282	1
21	307	1
21	220	2
21	220	2
21	254	1
21	202	1
21	202	3
21	190	1
21	352	1
21	222	4
21	217	5
21	211	1
21	243	1
21	242	1
21	225	1
21	249	1
21	254	1
21	257	1
21	178	2
21	211	1
21	282	1
21	217	4
22	177	4
22	179	1
22	182	1
22	184	1
22	188	1
22	189	1
22	191	1
22	192	1
22	208	1
22	193	1
22	227	1
22	226	1
22	231	1
22	263	3
22	200	1
22	217	1
22	201	1
22	201	1
22	201	1
22	184	1
22	191	1
22	315	8
22	271	2
22	222	7
22	206	1
22	195	4
22	184	1
22	211	1
22	198	1
22	215	1
23	177	7
23	178	1
23	182	1
23	188	1
23	189	1
23	193	3
23	193	9
23	226	1
23	201	1
23	202	2
23	178	55
23	315	1
23	259	1
23	216	1
23	187	1
23	208	1
23	178	2
23	246	1
0	387	1
0	389	1
0	391	1
0	393	1
0	395	3
0	397	2
0	399	1
0	389	1
0	401	1
0	403	1
0	405	1
0	395	5
0	408	1
1	410	17
1	386	4
1	390	1
1	392	1
1	412	1
1	397	1
1	397	2
1	397	34
1	405	2
1	407	1
1	392	1
1	415	1
2	390	1
2	392	2
2	395	1
2	397	2
2	416	1
3	386	1
3	418	2
3	419	2
4	386	1
4	391	1
4	420	1
4	421	1
5	386	3
5	392	1
5	423	1
5	424	1
5	398	1
5	401	3
5	427	1
5	392	2
5	428	1
5	410	1
5	391	1
5	398	1
6	386	3
6	406	2
6	392	1
6	392	4
6	393	1
6	432	1
6	433	1
6	402	1
6	403	1
6	392	3
6	434	1
6	435	1
6	423	1
7	410	2
7	390	1
7	438	1
7	390	2
7	406	1
7	440	1
7	394	2
7	411	1
7	406	3
8	406	1
8	442	1
8	419	5
8	394	5
8	395	1
8	444	1
8	445	1
8	446	1
8	447	1
8	448	1
9	386	3
9	449	1
9	442	1
9	392	3
9	450	1
9	419	30
9	451	1
9	452	1
9	395	4
9	454	1
9	456	1
9	397	2
9	458	1
9	418	3
9	401	8
9	397	2
9	395	1
9	422	1
9	462	1
9	442	1
9	464	1
9	415	1
9	399	1
10	451	1
10	386	5
10	387	1
10	406	1
10	450	1
10	419	36
10	407	2
10	407	6
10	412	1
10	467	1
10	468	1
10	462	1
10	399	1
10	390	1
10	448	1
10	403	1
10	395	1
10	394	5
10	462	1
10	416	1
10	397	1
11	410	1
11	451	1
11	424	1
11	471	1
11	387	1
11	406	1
11	390	2
11	391	1
11	473	1
11	473	1
11	436	1
11	419	29
11	474	1
11	395	1
11	395	1
11	475	1
11	455	5
11	398	1
11	458	1
11	390	15
11	390	1
11	471	1
11	418	5
11	477	1
11	402	1
11	397	1
11	405	1
11	421	1
11	463	1
11	463	1
11	388	1
11	408	1
11	397	3
11	424	1
12	451	1
12	400	1
12	424	1
12	414	1
12	424	1
12	432	1
12	406	1
12	390	1
12	389	1
12	391	1
12	411	2
12	411	1
12	411	1
12	419	22
12	407	3
12	482	1
12	434	1
12	435	1
12	412	1
12	397	1
12	399	1
12	458	1
12	424	1
12	484	1
12	418	17
12	487	1
12	488	1
12	408	1
12	490	1
12	440	1
12	491	2
12	492	1
12	434	1
12	471	1
12	424	1
12	391	1
12	494	1
12	443	1
13	400	1
13	386	1
