EDGE_ID	LAT_D	LON_D	CON_D	LAT_O	LON_O	CON_O	NATION
79	42.50722	1.5380555	0	42.50722	1.5225	0	fr
80	0.0	0.0	3	0.0	0.0	3	fr
81	0.0	0.0	0	0.0	0.0	6	fr
82	0.0	0.0	5	0.0	0.0	2	fr
83	42.50528	1.5177778	0	42.50611	1.5208334	0	fr
84	42.50528	1.5177778	0	42.496666	1.5125	0	fr
85	42.50778	1.5325	0	42.50722	1.5380555	0	fr
86	42.496666	1.4980556	0	42.50083	1.5311111	0	fr
87	42.504166	1.5272223	0	42.5075	1.5227778	0	fr
88	42.51139	1.5305556	0	42.50611	1.5208334	0	fr
89	0.0	0.0	5	0.0	0.0	0	fr
90	42.50083	1.5311111	0	42.496666	1.4980556	0	fr
91	42.496666	1.4980556	0	42.496666	1.4980556	0	fr
92	42.50722	1.5380555	0	42.50611	1.5208334	0	fr
93	0.0	0.0	6	0.0	0.0	4	fr
94	0.0	0.0	4	0.0	0.0	6	fr
95	0.0	0.0	6	0.0	0.0	1	fr
96	42.50778	1.5325	0	42.496666	1.5125	0	fr
97	0.0	0.0	1	0.0	0.0	2	fr
98	0.0	0.0	1	0.0	0.0	5	fr
99	0.0	0.0	4	0.0	0.0	5	fr
100	42.50778	1.5325	0	42.50611	1.5208334	0	fr
101	42.504166	1.5272223	0	42.50611	1.5208334	0	fr
102	42.496666	1.5125	0	42.510834	1.5402777	0	fr
103	42.517223	1.5677778	0	42.508335	1.5236111	0	fr
104	42.508335	1.5236111	0	42.50083	1.5311111	0	fr
105	0.0	0.0	4	0.0	0.0	2	fr
106	0.0	0.0	2	0.0	0.0	4	fr
107	42.510834	1.5402777	0	42.496666	1.5125	0	fr
108	42.50611	1.5208334	0	42.50778	1.5325	0	fr
109	42.50778	1.5325	0	42.509445	1.5230556	0	fr
110	42.5075	1.5227778	0	42.50778	1.5325	0	fr
111	42.50722	1.5380555	0	42.50778	1.5325	0	fr
112	42.50528	1.5177778	0	42.508335	1.5236111	0	fr
113	42.510834	1.5402777	0	42.508335	1.5236111	0	fr
114	42.508335	1.5236111	0	42.50722	1.5380555	0	fr
115	42.504166	1.5272223	0	42.50722	1.5380555	0	fr
116	0.0	0.0	3	0.0	0.0	5	fr
117	42.510834	1.5402777	0	42.515278	1.5272223	0	fr
118	0.0	0.0	4	0.0	0.0	3	fr
119	42.5075	1.5227778	0	42.51139	1.5305556	0	fr
120	42.508335	1.5236111	0	42.50528	1.5177778	0	fr
121	42.50778	1.5325	0	42.5075	1.5227778	0	fr
122	42.50722	1.5380555	0	42.5075	1.5227778	0	fr
123	42.50778	1.5325	0	42.510834	1.5402777	0	fr
124	42.508335	1.5236111	0	42.496666	1.4980556	0	fr
125	42.51139	1.5305556	0	42.496666	1.5125	0	fr
126	42.517223	1.5677778	0	42.517223	1.5677778	0	fr
127	42.508335	1.5236111	0	42.517223	1.5677778	0	fr
128	42.50778	1.5325	0	42.50722	1.5225	0	fr
129	42.50722	1.5225	0	42.50722	1.5225	0	fr
130	42.496666	1.5125	0	42.496666	1.4980556	0	fr
131	42.509445	1.5230556	0	42.496666	1.4980556	0	fr
132	42.5075	1.5227778	0	42.504166	1.5272223	0	fr
133	42.50083	1.5311111	0	42.508335	1.5236111	0	fr
134	42.50722	1.5380555	0	42.508335	1.5236111	0	fr
135	0.0	0.0	3	0.0	0.0	2	fr
136	0.0	0.0	4	0.0	0.0	1	fr
137	42.50778	1.5325	0	42.515278	1.5272223	0	fr
138	42.509445	1.5230556	0	42.50083	1.5311111	0	fr
139	0.0	0.0	1	0.0	0.0	4	fr
140	0.0	0.0	6	0.0	0.0	3	fr
141	42.508335	1.5236111	0	42.510834	1.5402777	0	fr
142	42.50611	1.5208334	0	42.496666	1.4980556	0	fr
143	42.50722	1.5225	0	42.51139	1.5305556	0	fr
144	0.0	0.0	2	0.0	0.0	3	fr
145	42.5075	1.5227778	0	42.496666	1.5125	0	fr
146	42.50083	1.5311111	0	42.50778	1.5325	0	fr
147	42.50083	1.5311111	0	42.510834	1.5402777	0	fr
148	0.0	0.0	2	0.0	0.0	1	fr
149	0.0	0.0	2	0.0	0.0	5	fr
150	42.50528	1.5177778	0	42.51139	1.5305556	0	fr
151	42.510834	1.5402777	0	42.5075	1.5227778	0	fr
152	42.50611	1.5208334	0	42.504166	1.5272223	0	fr
153	42.50722	1.5380555	0	42.496666	1.5125	0	fr
154	42.515278	1.5272223	0	42.50778	1.5325	0	fr
155	42.51139	1.5305556	0	42.509445	1.5230556	0	fr
156	0.0	0.0	5	0.0	0.0	1	fr
157	0.0	0.0	0	0.0	0.0	3	fr
158	42.50722	1.5380555	0	42.504166	1.5272223	0	fr
159	0.0	0.0	1	0.0	0.0	6	fr
160	42.496666	1.4980556	0	42.508335	1.5236111	0	fr
161	42.50722	1.5380555	0	42.496666	1.4980556	0	fr
162	42.496666	1.5125	0	42.504166	1.5272223	0	fr
163	0.0	0.0	5	0.0	0.0	3	fr
164	42.504166	1.5272223	0	42.496666	1.5125	0	fr
165	42.51139	1.5305556	0	42.50528	1.5177778	0	fr
166	42.5075	1.5227778	0	42.50528	1.5177778	0	fr
167	42.50611	1.5208334	0	42.50722	1.5380555	0	fr
168	42.50611	1.5208334	0	42.50083	1.5311111	0	fr
169	42.50722	1.5225	0	42.5075	1.5227778	0	fr
170	42.496666	1.5125	0	42.5075	1.5227778	0	fr
171	42.5075	1.5227778	0	42.509445	1.5230556	0	fr
172	42.510834	1.5402777	0	42.504166	1.5272223	0	fr
173	0.0	0.0	2	0.0	0.0	6	fr
174	42.509445	1.5230556	0	42.50778	1.5325	0	fr
175	42.5075	1.5227778	0	42.510834	1.5402777	0	fr
176	0.0	0.0	3	0.0	0.0	4	fr
177	0.0	0.0	1	0.0	0.0	1	sp
178	42.496666	1.5125	0	42.496666	1.5125	0	sp
179	42.50611	1.5208334	0	42.496666	1.5125	0	sp
180	42.496666	1.4980556	0	42.496666	1.5125	0	sp
181	42.50722	1.5380555	0	42.50778	1.5325	0	sp
182	42.50778	1.5325	0	42.50778	1.5325	0	sp
183	42.508335	1.5236111	0	42.50778	1.5325	0	sp
184	42.51139	1.5305556	0	42.50778	1.5325	0	sp
185	42.50611	1.5208334	0	42.50778	1.5325	0	sp
186	42.508335	1.5236111	0	42.508335	1.5236111	0	sp
187	42.496666	1.5125	0	42.508335	1.5236111	0	sp
188	0.0	0.0	4	0.0	0.0	4	sp
189	42.50722	1.5380555	0	42.50722	1.5380555	0	sp
190	42.50778	1.5325	0	42.50722	1.5380555	0	sp
191	42.51139	1.5305556	0	42.50722	1.5380555	0	sp
192	0.0	0.0	2	0.0	0.0	2	sp
193	0.0	0.0	5	0.0	0.0	5	sp
194	0.0	0.0	4	0.0	0.0	5	sp
195	0.0	0.0	6	0.0	0.0	6	sp
196	0.0	0.0	4	0.0	0.0	6	sp
197	42.51139	1.5305556	0	42.51139	1.5305556	0	sp
198	42.510834	1.5402777	0	42.51139	1.5305556	0	sp
199	42.508335	1.5236111	0	42.51139	1.5305556	0	sp
200	42.508335	1.5236111	0	42.5075	1.5227778	0	sp
201	42.51139	1.5305556	0	42.510834	1.5402777	0	sp
202	42.510834	1.5402777	0	42.510834	1.5402777	0	sp
203	42.510834	1.5402777	0	42.50722	1.5380555	0	sp
204	42.508335	1.5236111	0	42.509445	1.5230556	0	sp
205	42.509445	1.5230556	0	42.509445	1.5230556	0	sp
206	42.50722	1.5380555	0	42.51139	1.5305556	0	sp
207	0.0	0.0	3	0.0	0.0	3	sp
208	0.0	0.0	0	0.0	0.0	1	sp
209	0.0	0.0	1	0.0	0.0	0	sp
210	42.50778	1.5325	0	42.508335	1.5236111	0	sp
211	42.50611	1.5208334	0	42.508335	1.5236111	0	sp
212	42.50778	1.5325	0	42.51139	1.5305556	0	sp
213	0.0	0.0	2	0.0	0.0	0	sp
214	42.496666	1.5125	0	42.51139	1.5305556	0	sp
215	42.496666	1.5125	0	42.50611	1.5208334	0	sp
216	42.508335	1.5236111	0	42.50611	1.5208334	0	sp
217	42.50611	1.5208334	0	42.50611	1.5208334	0	sp
218	42.50722	1.5380555	0	42.510834	1.5402777	0	sp
219	0.0	0.0	5	0.0	0.0	1	sp
220	42.5075	1.5227778	0	42.5075	1.5227778	0	sp
221	42.5075	1.5227778	0	42.509445	1.5230556	0	sp
222	42.504166	1.5272223	0	42.504166	1.5272223	0	sp
223	42.50083	1.5311111	0	42.51139	1.5305556	0	sp
224	42.50722	1.5380555	0	42.50083	1.5311111	0	sp
225	42.50611	1.5208334	0	42.50083	1.5311111	0	sp
226	42.50083	1.5311111	0	42.50083	1.5311111	0	sp
227	0.0	0.0	0	0.0	0.0	4	sp
228	0.0	0.0	0	0.0	0.0	5	sp
229	0.0	0.0	4	0.0	0.0	2	sp
230	42.50722	1.5380555	0	42.504166	1.5272223	0	sp
231	0.0	0.0	5	0.0	0.0	0	sp
232	42.5075	1.5227778	0	42.508335	1.5236111	0	sp
233	42.508335	1.5236111	0	42.50722	1.5380555	0	sp
234	42.5075	1.5227778	0	42.50778	1.5325	0	sp
235	42.50528	1.5177778	0	42.50611	1.5208334	0	sp
236	42.504166	1.5272223	0	42.496666	1.5125	0	sp
237	42.51139	1.5305556	0	42.508335	1.5236111	0	sp
238	0.0	0.0	4	0.0	0.0	0	sp
239	0.0	0.0	2	0.0	0.0	4	sp
240	42.50611	1.5208334	0	42.51139	1.5305556	0	sp
241	42.50778	1.5325	0	42.510834	1.5402777	0	sp
242	0.0	0.0	4	0.0	0.0	1	sp
243	0.0	0.0	2	0.0	0.0	1	sp
244	42.50778	1.5325	0	42.496666	1.5125	0	sp
245	42.510834	1.5402777	0	42.496666	1.5125	0	sp
246	42.504166	1.5272223	0	42.50778	1.5325	0	sp
247	0.0	0.0	3	0.0	0.0	0	sp
248	42.510834	1.5402777	0	42.508335	1.5236111	0	sp
249	0.0	0.0	1	0.0	0.0	2	sp
250	0.0	0.0	0	0.0	0.0	2	sp
251	42.508335	1.5236111	0	42.504166	1.5272223	0	sp
252	42.51139	1.5305556	0	42.50083	1.5311111	0	sp
253	0.0	0.0	3	0.0	0.0	2	sp
254	0.0	0.0	5	0.0	0.0	6	sp
255	42.509445	1.5230556	0	42.508335	1.5236111	0	sp
256	42.50722	1.5380555	0	42.50611	1.5208334	0	sp
257	42.508335	1.5236111	0	42.496666	1.5125	0	sp
258	0.0	0.0	1	0.0	0.0	4	sp
259	42.50778	1.5325	0	42.504166	1.5272223	0	sp
260	42.510834	1.5402777	0	42.50083	1.5311111	0	sp
261	42.496666	1.5125	0	42.50722	1.5380555	0	sp
262	42.50083	1.5311111	0	42.50722	1.5380555	0	sp
263	42.50528	1.5177778	0	42.50528	1.5177778	0	sp
264	42.509445	1.5230556	0	42.5075	1.5227778	0	sp
265	42.50778	1.5325	0	42.509445	1.5230556	0	sp
266	42.51139	1.5305556	0	42.504166	1.5272223	0	sp
267	0.0	0.0	0	0.0	0.0	3	sp
268	42.504166	1.5272223	0	42.50611	1.5208334	0	sp
269	42.496666	1.5125	0	42.5075	1.5227778	0	sp
270	42.515278	1.5272223	0	42.510834	1.5402777	0	sp
271	42.496666	1.4980556	0	42.496666	1.4980556	0	sp
272	42.50611	1.5208334	0	42.504166	1.5272223	0	sp
273	42.496666	1.4980556	0	42.508335	1.5236111	0	sp
274	0.0	0.0	0	0.0	0.0	6	sp
275	42.5075	1.5227778	0	42.496666	1.5125	0	sp
276	0.0	0.0	6	0.0	0.0	4	sp
277	42.50778	1.5325	0	42.50611	1.5208334	0	sp
278	0.0	0.0	3	0.0	0.0	1	sp
279	42.510834	1.5402777	0	42.50778	1.5325	0	sp
280	0.0	0.0	1	0.0	0.0	5	sp
281	42.496666	1.5125	0	42.50083	1.5311111	0	sp
282	42.504166	1.5272223	0	42.51139	1.5305556	0	sp
283	42.50611	1.5208334	0	42.50528	1.5177778	0	sp
284	42.50722	1.5380555	0	42.5075	1.5227778	0	sp
285	42.50611	1.5208334	0	42.5075	1.5227778	0	sp
286	0.0	0.0	6	0.0	0.0	0	sp
287	42.50083	1.5311111	0	42.496666	1.5125	0	sp
288	42.51139	1.5305556	0	42.496666	1.4980556	0	sp
289	42.50722	1.5225	0	42.508335	1.5236111	0	sp
290	42.496666	1.4980556	0	42.50083	1.5311111	0	sp
291	42.508335	1.5236111	0	42.50083	1.5311111	0	sp
292	0.0	0.0	2	0.0	0.0	6	sp
293	0.0	0.0	6	0.0	0.0	5	sp
294	0.0	0.0	6	0.0	0.0	1	sp
295	42.50528	1.5177778	0	42.496666	1.5125	0	sp
296	42.515278	1.5272223	0	42.50778	1.5325	0	sp
297	42.51139	1.5305556	0	42.50611	1.5208334	0	sp
298	42.510834	1.5402777	0	42.50611	1.5208334	0	sp
299	42.51139	1.5305556	0	42.496666	1.5125	0	sp
300	42.50722	1.5380555	0	42.496666	1.5125	0	sp
301	0.0	0.0	2	0.0	0.0	3	sp
302	42.50778	1.5325	0	42.50083	1.5311111	0	sp
303	0.0	0.0	1	0.0	0.0	3	sp
304	42.5075	1.5227778	0	42.51139	1.5305556	0	sp
305	42.50778	1.5325	0	42.5075	1.5227778	0	sp
306	42.496666	1.4980556	0	42.5075	1.5227778	0	sp
307	42.51139	1.5305556	0	42.5075	1.5227778	0	sp
308	42.504166	1.5272223	0	42.5075	1.5227778	0	sp
309	42.5075	1.5227778	0	42.50611	1.5208334	0	sp
310	42.508335	1.5236111	0	42.510834	1.5402777	0	sp
311	42.5075	1.5227778	0	42.510834	1.5402777	0	sp
312	42.509445	1.5230556	0	42.510834	1.5402777	0	sp
313	42.50611	1.5208334	0	42.510834	1.5402777	0	sp
314	42.508335	1.5236111	0	42.496666	1.4980556	0	sp
315	42.517223	1.5677778	0	42.517223	1.5677778	0	sp
316	42.496666	1.5125	0	42.496666	1.4980556	0	sp
317	42.50611	1.5208334	0	42.496666	1.4980556	0	sp
318	42.510834	1.5402777	0	42.504166	1.5272223	0	sp
319	0.0	0.0	5	0.0	0.0	3	sp
320	0.0	0.0	5	0.0	0.0	4	sp
321	0.0	0.0	3	0.0	0.0	4	sp
322	42.504166	1.5272223	0	42.508335	1.5236111	0	sp
323	42.504166	1.5272223	0	42.50722	1.5380555	0	sp
324	42.517223	1.5677778	0	42.50722	1.5380555	0	sp
325	0.0	0.0	3	0.0	0.0	5	sp
326	0.0	0.0	1	0.0	0.0	6	sp
327	42.515278	1.5272223	0	42.515278	1.5272223	0	sp
328	42.50611	1.5208334	0	42.515278	1.5272223	0	sp
329	42.508335	1.5236111	0	42.515278	1.5272223	0	sp
330	42.517223	1.5677778	0	42.51139	1.5305556	0	sp
331	42.515278	1.5272223	0	42.51139	1.5305556	0	sp
332	42.517223	1.5677778	0	42.510834	1.5402777	0	sp
333	42.504166	1.5272223	0	42.510834	1.5402777	0	sp
334	42.496666	1.5125	0	42.510834	1.5402777	0	sp
335	42.496666	1.5125	0	42.517223	1.5677778	0	sp
336	42.50722	1.5225	0	42.50722	1.5225	0	sp
337	42.51139	1.5305556	0	42.50722	1.5225	0	sp
338	42.50083	1.5311111	0	42.504166	1.5272223	0	sp
339	42.50722	1.5380555	0	42.508335	1.5236111	0	sp
340	0.0	0.0	6	0.0	0.0	2	sp
341	42.50528	1.5177778	0	42.51139	1.5305556	0	sp
342	42.50083	1.5311111	0	42.50778	1.5325	0	sp
343	42.5075	1.5227778	0	42.50722	1.5380555	0	sp
344	0.0	0.0	2	0.0	0.0	5	sp
345	0.0	0.0	4	0.0	0.0	3	sp
346	42.510834	1.5402777	0	42.5075	1.5227778	0	sp
347	42.510834	1.5402777	0	42.496666	1.4980556	0	sp
348	42.496666	1.4980556	0	42.50722	1.5380555	0	sp
349	42.50722	1.5225	0	42.50722	1.5380555	0	sp
350	42.508335	1.5236111	0	42.517223	1.5677778	0	sp
351	42.50722	1.5380555	0	42.50722	1.5225	0	sp
352	42.508335	1.5236111	0	42.50722	1.5225	0	sp
353	42.50778	1.5325	0	42.496666	1.4980556	0	sp
354	42.50083	1.5311111	0	42.50611	1.5208334	0	sp
355	42.496666	1.5125	0	42.50778	1.5325	0	sp
356	42.50083	1.5311111	0	42.508335	1.5236111	0	sp
357	42.50778	1.5325	0	42.515278	1.5272223	0	sp
358	42.510834	1.5402777	0	42.50528	1.5177778	0	sp
359	42.50083	1.5311111	0	42.5075	1.5227778	0	sp
360	42.510834	1.5402777	0	42.517223	1.5677778	0	sp
361	42.50778	1.5325	0	42.50722	1.5225	0	sp
362	42.50722	1.5380555	0	42.496666	1.4980556	0	sp
363	0.0	0.0	5	0.0	0.0	2	sp
364	0.0	0.0	6	0.0	0.0	3	sp
365	42.51139	1.5305556	0	42.50528	1.5177778	0	sp
366	42.50778	1.5325	0	42.517223	1.5677778	0	sp
367	42.496666	1.4980556	0	42.51139	1.5305556	0	sp
368	42.517223	1.5677778	0	42.50083	1.5311111	0	sp
369	42.509445	1.5230556	0	42.496666	1.5125	0	sp
370	42.517223	1.5677778	0	42.50778	1.5325	0	sp
371	42.510834	1.5402777	0	42.515278	1.5272223	0	sp
372	42.51139	1.5305556	0	42.517223	1.5677778	0	sp
373	42.51139	1.5305556	0	42.509445	1.5230556	0	sp
374	42.496666	1.5125	0	42.50528	1.5177778	0	sp
375	42.50083	1.5311111	0	42.496666	1.4980556	0	sp
376	42.496666	1.4980556	0	42.50611	1.5208334	0	sp
377	42.5075	1.5227778	0	42.50083	1.5311111	0	sp
378	42.50528	1.5177778	0	42.508335	1.5236111	0	sp
379	42.50611	1.5208334	0	42.50722	1.5380555	0	sp
380	42.5075	1.5227778	0	42.50528	1.5177778	0	sp
381	42.50611	1.5208334	0	42.509445	1.5230556	0	sp
382	42.509445	1.5230556	0	42.51139	1.5305556	0	sp
383	42.508335	1.5236111	0	42.50528	1.5177778	0	sp
384	42.50083	1.5311111	0	42.510834	1.5402777	0	sp
385	42.504166	1.5272223	0	42.496666	1.4980556	0	sp
386	42.50778	1.5325	0	42.50778	1.5325	0	other
387	42.510834	1.5402777	0	42.50778	1.5325	0	other
388	42.50778	1.5325	0	42.50722	1.5380555	0	other
389	42.51139	1.5305556	0	42.50722	1.5380555	0	other
390	42.50722	1.5380555	0	42.50722	1.5380555	0	other
391	42.510834	1.5402777	0	42.50722	1.5380555	0	other
392	0.0	0.0	2	0.0	0.0	2	other
393	0.0	0.0	0	0.0	0.0	2	other
394	42.50083	1.5311111	0	42.50083	1.5311111	0	other
395	42.51139	1.5305556	0	42.51139	1.5305556	0	other
396	42.50528	1.5177778	0	42.50528	1.5177778	0	other
397	42.50611	1.5208334	0	42.50611	1.5208334	0	other
398	42.510834	1.5402777	0	42.510834	1.5402777	0	other
399	42.50722	1.5380555	0	42.510834	1.5402777	0	other
400	42.496666	1.5125	0	42.496666	1.5125	0	other
401	42.504166	1.5272223	0	42.504166	1.5272223	0	other
402	42.508335	1.5236111	0	42.504166	1.5272223	0	other
403	42.508335	1.5236111	0	42.50611	1.5208334	0	other
404	42.504166	1.5272223	0	42.508335	1.5236111	0	other
405	42.50611	1.5208334	0	42.508335	1.5236111	0	other
406	42.508335	1.5236111	0	42.508335	1.5236111	0	other
407	0.0	0.0	4	0.0	0.0	4	other
408	42.50722	1.5380555	0	42.51139	1.5305556	0	other
409	42.509445	1.5230556	0	42.509445	1.5230556	0	other
410	0.0	0.0	1	0.0	0.0	1	other
411	0.0	0.0	5	0.0	0.0	5	other
412	0.0	0.0	4	0.0	0.0	0	other
413	42.50611	1.5208334	0	42.51139	1.5305556	0	other
414	42.51139	1.5305556	0	42.50778	1.5325	0	other
415	42.504166	1.5272223	0	42.50611	1.5208334	0	other
416	0.0	0.0	3	0.0	0.0	2	other
417	0.0	0.0	2	0.0	0.0	0	other
418	42.496666	1.4980556	0	42.496666	1.4980556	0	other
419	0.0	0.0	6	0.0	0.0	6	other
420	42.51139	1.5305556	0	42.5075	1.5227778	0	other
421	42.496666	1.5125	0	42.508335	1.5236111	0	other
422	0.0	0.0	3	0.0	0.0	3	other
423	42.50778	1.5325	0	42.51139	1.5305556	0	other
424	0.0	0.0	1	0.0	0.0	0	other
425	42.496666	1.5125	0	42.5075	1.5227778	0	other
426	42.50778	1.5325	0	42.510834	1.5402777	0	other
427	42.50083	1.5311111	0	42.50611	1.5208334	0	other
428	0.0	0.0	5	0.0	0.0	6	other
429	42.50528	1.5177778	0	42.496666	1.5125	0	other
430	42.508335	1.5236111	0	42.509445	1.5230556	0	other
431	42.50722	1.5380555	0	42.50611	1.5208334	0	other
432	42.508335	1.5236111	0	42.50778	1.5325	0	other
433	42.51139	1.5305556	0	42.504166	1.5272223	0	other
434	0.0	0.0	5	0.0	0.0	4	other
435	0.0	0.0	6	0.0	0.0	0	other
436	0.0	0.0	6	0.0	0.0	2	other
437	42.496666	1.5125	0	42.50611	1.5208334	0	other
438	0.0	0.0	2	0.0	0.0	3	other
439	42.50083	1.5311111	0	42.508335	1.5236111	0	other
440	42.50722	1.5380555	0	42.50083	1.5311111	0	other
441	42.50722	1.5225	0	42.50083	1.5311111	0	other
442	42.5075	1.5227778	0	42.508335	1.5236111	0	other
443	42.5075	1.5227778	0	42.51139	1.5305556	0	other
444	42.50722	1.5380555	0	42.50528	1.5177778	0	other
445	42.50611	1.5208334	0	42.50722	1.5380555	0	other
446	42.508335	1.5236111	0	42.50722	1.5225	0	other
447	0.0	0.0	6	0.0	0.0	5	other
448	42.50083	1.5311111	0	42.50722	1.5380555	0	other
449	42.50611	1.5208334	0	42.50778	1.5325	0	other
450	0.0	0.0	4	0.0	0.0	2	other
451	0.0	0.0	0	0.0	0.0	1	other
452	0.0	0.0	1	0.0	0.0	3	other
453	0.0	0.0	0	0.0	0.0	3	other
454	42.509445	1.5230556	0	42.50528	1.5177778	0	other
455	42.5075	1.5227778	0	42.5075	1.5227778	0	other
456	42.508335	1.5236111	0	42.5075	1.5227778	0	other
457	42.509445	1.5230556	0	42.50611	1.5208334	0	other
458	42.51139	1.5305556	0	42.510834	1.5402777	0	other
459	42.50528	1.5177778	0	42.496666	1.4980556	0	other
460	42.50611	1.5208334	0	42.504166	1.5272223	0	other
461	42.50722	1.5380555	0	42.508335	1.5236111	0	other
462	0.0	0.0	0	0.0	0.0	6	other
463	0.0	0.0	0	0.0	0.0	4	other
464	42.509445	1.5230556	0	42.50722	1.5380555	0	other
465	42.50778	1.5325	0	42.508335	1.5236111	0	other
466	0.0	0.0	0	0.0	0.0	5	other
467	42.50778	1.5325	0	42.50611	1.5208334	0	other
468	42.5075	1.5227778	0	42.50611	1.5208334	0	other
469	0.0	0.0	1	0.0	0.0	4	other
470	42.51139	1.5305556	0	42.509445	1.5230556	0	other
471	42.508335	1.5236111	0	42.496666	1.5125	0	other
472	42.50083	1.5311111	0	42.50778	1.5325	0	other
473	0.0	0.0	5	0.0	0.0	1	other
474	0.0	0.0	6	0.0	0.0	4	other
475	42.50778	1.5325	0	42.5075	1.5227778	0	other
476	0.0	0.0	2	0.0	0.0	4	other
477	42.496666	1.5125	0	42.496666	1.4980556	0	other
478	0.0	0.0	2	0.0	0.0	1	other
