1280.785423,521.410706,0.0
1280.287951,521.360491,0.0
1279.790599,521.309099,0.0
1279.293372,521.256519,0.0
1278.796272,521.202741,0.0
1278.299304,521.147756,0.0
1277.802472,521.091553,0.0
1277.305778,521.034123,0.0
1276.809229,520.975456,0.0
1276.312831,520.915542,0.0
1275.816587,520.854371,0.0
1275.320501,520.791933,0.0
1274.824579,520.728219,0.0
1274.328824,520.663218,0.0
1273.833241,520.596921,0.0
1273.337835,520.529317,0.0
1272.842609,520.460397,0.0
1272.347569,520.390152,0.0
1271.852718,520.31857,0.0
1271.358065,520.245643,0.0
1270.863615,520.171359,0.0
1270.369371,520.095708,0.0
1269.87534,520.018679,0.0
1269.381528,519.940262,0.0
1268.887937,519.860444,0.0
1268.394575,519.779216,0.0
1267.90145,519.696566,0.0
1267.408569,519.612486,0.0
1266.915937,519.526962,0.0
1266.423561,519.439986,0.0
1265.931447,519.351546,0.0
1265.439601,519.261632,0.0
1264.948029,519.170232,0.0
1264.456737,519.077337,0.0
1263.965732,518.982934,0.0
1263.47502,518.887015,0.0
1262.984607,518.789568,0.0
1262.494503,518.690582,0.0
1262.004716,518.590047,0.0
1261.51525,518.487953,0.0
1261.026114,518.384286,0.0
1260.537317,518.279038,0.0
1260.048866,518.172197,0.0
1259.560768,518.063752,0.0
1259.073028,517.953692,0.0
1258.585659,517.842006,0.0
1258.098669,517.728684,0.0
1257.612067,517.613715,0.0
1257.125861,517.497089,0.0
1256.640059,517.378794,0.0
1256.154669,517.25882,0.0
1255.669699,517.137156,0.0
1255.185158,517.013791,0.0
1254.701054,516.888714,0.0
1254.217399,516.761915,0.0
1253.734202,516.633381,0.0
1253.251475,516.503095,0.0
1252.769229,516.371041,0.0
1252.287475,516.237202,0.0
1251.806222,516.101572,0.0
1251.325474,515.964163,0.0
1250.845231,515.824991,0.0
1250.3655,515.684073,0.0
1249.886282,515.541423,0.0
1249.407579,515.397059,0.0
1248.929389,515.250996,0.0
1248.451716,515.103254,0.0
1247.974558,514.953855,0.0
1247.497915,514.802819,0.0
1247.021788,514.650168,0.0
1246.546179,514.495922,0.0
1246.071083,514.340101,0.0
1245.596497,514.182726,0.0
1245.12242,514.023816,0.0
1244.648853,513.863393,0.0
1244.175793,513.701477,0.0
1243.70324,513.538089,0.0
1243.231193,513.373248,0.0
1242.75965,513.206976,0.0
1242.288606,513.039291,0.0
1241.818061,512.870214,0.0
1241.348012,512.699763,0.0
1240.878456,512.527959,0.0
1240.409394,512.35482,0.0
1239.940818,512.180366,0.0
1239.472727,512.004615,0.0
1239.005115,511.827586,0.0
1238.537981,511.649299,0.0
1238.071321,511.469772,0.0
1237.605131,511.289026,0.0
1237.13941,511.107078,0.0
1236.674152,510.923947,0.0
1236.209356,510.739654,0.0
1235.745014,510.554216,0.0
1235.281125,510.36765,0.0
1234.817684,510.179976,0.0
1234.354686,509.991212,0.0
1233.892128,509.801376,0.0
1233.430004,509.610484,0.0
1232.968309,509.418556,0.0
1232.507038,509.225609,0.0
1232.046185,509.03166,0.0
1231.585747,508.836728,0.0
1231.125719,508.640831,0.0
1230.666096,508.443986,0.0
1230.206873,508.246212,0.0
1229.748044,508.047526,0.0
1229.289604,507.847945,0.0
1228.831546,507.647487,0.0
1228.373866,507.44617,0.0
1227.916558,507.244011,0.0
1227.459616,507.041029,0.0
1227.003033,506.837239,0.0
1226.546802,506.63266,0.0
1226.090918,506.427308,0.0
1225.635374,506.221201,0.0
1225.180163,506.014357,0.0
1224.72528,505.806792,0.0
1224.270719,505.598525,0.0
1223.816473,505.389572,0.0
1223.362536,505.179951,0.0
1222.9089,504.969678,0.0
1222.45556,504.758769,0.0
1222.002509,504.54724,0.0
1221.549741,504.335108,0.0
1221.097249,504.122388,0.0
1220.645026,503.909096,0.0
1220.193065,503.695249,0.0
1219.741359,503.480862,0.0
1219.289902,503.26595,0.0
1218.838687,503.050531,0.0
1218.387706,502.83462,0.0
1217.936954,502.618233,0.0
1217.486423,502.401386,0.0
1217.036107,502.184095,0.0
1216.585998,501.966376,0.0
1216.136088,501.748244,0.0
1215.686372,501.529716,0.0
1215.23684,501.310807,0.0
1214.787487,501.091534,0.0
1214.338303,500.871911,0.0
1213.889283,500.651956,0.0
1213.440418,500.431683,0.0
1212.9917,500.211109,0.0
1212.543123,499.990249,0.0
1212.094679,499.76912,0.0
1211.64636,499.547737,0.0
1211.198159,499.326115,0.0
1210.750069,499.104271,0.0
1210.302083,498.882214,0.0
1209.854199,498.659953,0.0
1209.406414,498.437495,0.0
1208.958723,498.214846,0.0
1208.511123,497.992015,0.0
1208.06361,497.769008,0.0
1207.616181,497.545833,0.0
1207.168831,497.322497,0.0
1206.721559,497.099007,0.0
1206.274359,496.875371,0.0
1205.827231,496.651594,0.0
1205.380173,496.427678,0.0
1204.933183,496.203624,0.0
1204.48626,495.979436,0.0
1204.039404,495.755115,0.0
1203.592614,495.530664,0.0
1203.145888,495.306084,0.0
1202.699225,495.081378,0.0
1202.252625,494.856548,0.0
1201.806086,494.631597,0.0
1201.359608,494.406525,0.0
1200.913189,494.181337,0.0
1200.466828,493.956033,0.0
1200.020524,493.730616,0.0
1199.574276,493.505088,0.0
1199.128083,493.279451,0.0
1198.681944,493.053709,0.0
1198.235857,492.827863,0.0
1197.789821,492.601916,0.0
1197.343834,492.375871,0.0
1196.897897,492.149729,0.0
1196.452007,491.923495,0.0
1196.006163,491.69717,0.0
1195.560364,491.470756,0.0
1195.114608,491.244257,0.0
1194.668895,491.017674,0.0
1194.223223,490.79101,0.0
1193.777591,490.564269,0.0
1193.331998,490.337451,0.0
1192.886442,490.11056,0.0
1192.440922,489.883598,0.0
1191.995436,489.656568,0.0
1191.549984,489.429472,0.0
1191.104565,489.202312,0.0
1190.659176,488.975092,0.0
1190.213819,488.747814,0.0
1189.768489,488.52048,0.0
1189.323187,488.293093,0.0
1188.877911,488.065655,0.0
1188.432659,487.838169,0.0
1187.987431,487.610636,0.0
1187.542224,487.383061,0.0
1187.097039,487.155444,0.0
1186.651873,486.927789,0.0
1186.206725,486.700099,0.0
1185.761594,486.472375,0.0
1185.316479,486.24462,0.0
1184.871378,486.016836,0.0
1184.426291,485.789027,0.0
1183.981215,485.561194,0.0
1183.53615,485.333341,0.0
1183.091094,485.105469,0.0
1182.646046,484.877581,0.0
1182.201005,484.64968,0.0
1181.75597,484.421768,0.0
1181.310939,484.193847,0.0
1180.865911,483.965921,0.0
1180.420884,483.737991,0.0
1179.975858,483.510061,0.0
1179.530832,483.282131,0.0
1179.085803,483.054206,0.0
1178.64077,482.826288,0.0
1178.195733,482.598379,0.0
1177.75069,482.370481,0.0
1177.30564,482.142597,0.0
1176.860582,481.91473,0.0
1176.415514,481.686882,0.0
1175.970434,481.459055,0.0
1175.525343,481.231253,0.0
1175.080238,481.003477,0.0
1174.635118,480.77573,0.0
1174.189982,480.548015,0.0
1173.744829,480.320334,0.0
1173.299657,480.092689,0.0
1172.854465,479.865084,0.0
1172.409252,479.63752,0.0
1171.964017,479.41,0.0
1171.518758,479.182526,0.0
1171.073474,478.955102,0.0
1170.628163,478.727729,0.0
1170.182825,478.50041,0.0
1169.737458,478.273148,0.0
1169.29206,478.045946,0.0
1168.846629,477.818809,0.0
1168.401163,477.591741,0.0
1167.95566,477.364745,0.0
1167.510118,477.137826,0.0
1167.064535,476.910988,0.0
1166.618908,476.684235,0.0
1166.173236,476.457571,0.0
1165.727517,476.230999,0.0
1165.281749,476.004525,0.0
1164.835929,475.778152,0.0
1164.390057,475.551884,0.0
1163.944128,475.325725,0.0
1163.498143,475.099679,0.0
1163.052098,474.873751,0.0
1162.605992,474.647943,0.0
1162.159822,474.422262,0.0
1161.713587,474.196709,0.0
1161.267284,473.971291,0.0
1160.820911,473.746009,0.0
1160.374467,473.520869,0.0
1159.927949,473.295875,0.0
1159.481356,473.071031,0.0
1159.034685,472.846341,0.0
1158.587934,472.621812,0.0
1158.1411,472.397449,0.0
1157.694178,472.173259,0.0
1157.247168,471.949246,0.0
1156.800065,471.725418,0.0
1156.352866,471.50178,0.0
1155.905569,471.278339,0.0
1155.458171,471.055099,0.0
1155.01067,470.832068,0.0
1154.563062,470.609252,0.0
1154.115344,470.386656,0.0
1153.667514,470.164287,0.0
1153.219568,469.94215,0.0
1152.771505,469.720252,0.0
1152.323321,469.498599,0.0
1151.875012,469.277196,0.0
1151.426577,469.05605,0.0
1150.978013,468.835166,0.0
1150.529316,468.614551,0.0
1150.080484,468.394211,0.0
1149.631514,468.174152,0.0
1149.182403,467.95438,0.0
1148.733151,467.734899,0.0
1148.283754,467.515713,0.0
1147.83421,467.296828,0.0
1147.384518,467.078248,0.0
1146.934676,466.859978,0.0
1146.48468,466.642023,0.0
1146.034529,466.424386,0.0
1145.584222,466.207073,0.0
1145.133756,465.990089,0.0
1144.683131,465.773439,0.0
1144.232343,465.557126,0.0
1143.781392,465.341157,0.0
1143.330274,465.125535,0.0
1142.878988,464.910266,0.0
1142.427533,464.695353,0.0
1141.975906,464.480803,0.0
1141.524105,464.266619,0.0
1141.072128,464.052806,0.0
1140.619974,463.839369,0.0
1140.16764,463.626312,0.0
1139.715124,463.413641,0.0
1139.262424,463.201361,0.0
1138.809538,462.989479,0.0
1138.356462,462.778002,0.0
1137.903196,462.566936,0.0
1137.449734,462.356289,0.0
1136.996075,462.146068,0.0
1136.542216,461.936278,0.0
1136.088154,461.726928,0.0
1135.633887,461.518023,0.0
1135.17941,461.309571,0.0
1134.724724,461.101579,0.0
1134.269827,460.89405,0.0
1133.814719,460.686982,0.0
1133.359401,460.480375,0.0
1132.903876,460.274228,0.0
1132.448143,460.068538,0.0
1131.992204,459.863306,0.0
1131.536061,459.658529,0.0
1131.079715,459.454206,0.0
1130.623166,459.250337,0.0
1130.166416,459.04692,0.0
1129.709465,458.843952,0.0
1129.252315,458.641434,0.0
1128.794966,458.439363,0.0
1128.33742,458.237738,0.0
1127.87968,458.036557,0.0
1127.421745,457.835818,0.0
1126.963618,457.635521,0.0
1126.505299,457.435663,0.0
1126.046789,457.236242,0.0
1125.58809,457.037258,0.0
1125.129203,456.838707,0.0
1124.670129,456.64059,0.0
1124.210869,456.442904,0.0
1123.751427,456.245648,0.0
1123.291802,456.04882,0.0
1122.831994,455.852418,0.0
1122.372005,455.65644,0.0
1121.911835,455.460885,0.0
1121.451486,455.265751,0.0
1120.99096,455.071036,0.0
1120.530256,454.876739,0.0
1120.069377,454.682859,0.0
1119.608324,454.489392,0.0
1119.147097,454.296339,0.0
1118.685697,454.103696,0.0
1118.224127,453.911463,0.0
1117.762387,453.719638,0.0
1117.300478,453.528219,0.0
