1	0	4	4	-1	-1	4	4	-1	-1	4	4
1	0	4	4	-1	-1	4	4	-1	-1	4	4
1	6	6	4	-1	6	6	4	-1	-1	4	4
1	6	6	4	-1	6	6	4	-1	-1	4	4
