1	0	7	7	-1	-1	7	7	-1	-1	7	7
1	7	7	7	-1	-1	7	7	-1	-1	7	7
1	2	7	7	-1	-1	7	7	-1	-1	7	7
1	0	7	7	-1	-1	7	7	-1	-1	7	7
