1	0	4	4	-1	-1	4	4	-1	-1	3	3
1	0	4	4	-1	-1	4	4	-1	-1	3	3
1	6	4	4	-1	-1	4	4	-1	-1	3	3
1	6	4	4	-1	-1	4	4	-1	-1	3	3
