"shapeid","x","y"
"104","1.542137","42.5088767"
"104","1.5426855","42.5089085"
"104","1.5445552","42.5091893"
"104","1.5454162","42.5094606"
"105","1.5483527","42.5100371"
"105","1.5487207","42.5110745"
"105","1.5505051","42.5120495"
"105","1.5505726","42.512188"
"106","1.5483527","42.5100371"
"106","1.5481948","42.5100755"
"106","1.5481784","42.5099512"
"106","1.5483086","42.509941"
"106","1.5483527","42.5100371"
"107","1.5189267","42.5036265"
"107","1.5192572","42.503591"
"108","1.5341122","42.5064181"
"108","1.5343914","42.5065023"
"108","1.5343298","42.506594"
"108","1.5343","42.5066078"
"108","1.5341443","42.5066018"
"108","1.534083","42.5065511"
"108","1.5341122","42.5064181"
"109","1.5343914","42.5065023"
"109","1.5367915","42.5070332"
"110","1.5343","42.5066078"
"110","1.5342041","42.5067476"
"110","1.5341443","42.5066018"
"111","1.5320183","42.5075631"
"111","1.5320273","42.5075588"
"111","1.5324049","42.5073942"
"111","1.5327913","42.5071646"
"112","1.5308583","42.5065336"
"112","1.5304331","42.5062626"
"113","1.524022","42.5048527"
"113","1.5241528","42.5045751"
"113","1.5246623","42.504539"
"113","1.5252926","42.5046735"
"113","1.5262412","42.5048513"
"113","1.5266336","42.5049665"
"114","1.5340397","42.5136234"
"114","1.5340589","42.5134066"
"115","1.5341177","42.5084671"
"115","1.5328269","42.5083621"
"115","1.5324795","42.5083315"
"115","1.5318269","42.5082726"
"115","1.5314211","42.5082182"
"115","1.5308395","42.508241"
"115","1.5305071","42.5082785"
"115","1.5297254","42.5085722"
"116","1.5290222","42.5088559"
"116","1.5291348","42.5088116"
"117","1.5190029","42.5069732"
"117","1.5187168","42.5069144"
"117","1.5177206","42.5066221"
"117","1.5170339","42.5065385"
"117","1.5160217","42.5063819"
"117","1.5159078","42.5063589"
"118","1.5159078","42.5063589"
"118","1.5151571","42.5061261"
"118","1.5146743","42.5054708"
"118","1.5144919","42.5049905"
"118","1.5145349","42.5046981"
"118","1.5150258","42.5050573"
"119","1.5329415","42.5066546"
"119","1.5327485","42.5071441"
"120","1.5346785","42.5109919"
"120","1.5348401","42.5108503"
"121","1.5340589","42.5134066"
"121","1.5341501","42.5132916"
"122","1.5363162","42.5118528"
"122","1.5365886","42.5121048"
"123","1.5348698","42.5108242"
"123","1.5340827","42.5102746"
"124","1.5341501","42.5132916"
"124","1.5351176","42.5127823"
"124","1.535317","42.5126916"
"125","1.5348401","42.5108503"
"125","1.5348698","42.5108242"
"126","1.535736","42.5126966"
"126","1.5360315","42.5126237"
"127","1.5356964","42.5126983"
"127","1.535736","42.5126966"
"128","1.5360315","42.5126237"
"128","1.5365457","42.5123538"
"128","1.5366343","42.5121921"
"129","1.535736","42.5126966"
"129","1.5359708","42.5128221"
"130","1.5333769","42.5103153"
"130","1.5335814","42.5100891"
"131","1.5359708","42.5128221"
"131","1.5357814","42.513339"
"132","1.5342336","42.5113672"
"132","1.5346785","42.5109919"
"133","1.5359484","42.5113924"
"133","1.5359831","42.5114289"
"133","1.5363162","42.5118528"
"134","1.5271704","42.5072212"
"134","1.5267908","42.5071931"
"134","1.5251357","42.5070502"
"134","1.5233915","42.5066483"
"134","1.5225992","42.5064566"
"134","1.521852","42.5062807"
"135","1.5238612","42.5197179"
"135","1.52377436332","42.5202403211"
"135","1.52374723277","42.5204145457"
"136","1.5300279","42.5160733"
"136","1.529083","42.5167037"
"136","1.5278388","42.5169396"
"136","1.5264002","42.5175327"
"136","1.5259224","42.5178158"
"136","1.5254634","42.5182573"
"136","1.5242022","42.5192221"
"136","1.5240146","42.5194341"
"136","1.52377436332","42.5202403211"
"137","1.511723","42.499526"
"137","1.5128142","42.5009929"
"137","1.51324725816","42.5015434113"
"137","1.5137877","42.5022302"
"138","1.5191385","42.5039106"
"138","1.5192183","42.503765"
"139","1.5192183","42.503765"
"139","1.519234","42.5037014"
"140","1.5220456","42.5049002"
"140","1.5217427","42.5061514"
"141","1.5221052","42.5046635"
"141","1.5221012","42.5046803"
"142","1.5367546","42.5121053"
"142","1.5384717","42.5114373"
"142","1.5395556","42.5111768"
"142","1.5398958","42.5110919"
"142","1.5412283","42.5106021"
"143","1.5367546","42.5121053"
"143","1.5366343","42.5121921"
"143","1.5365886","42.5121048"
"143","1.5367546","42.5121053"
"144","1.5224691","42.5075956"
"144","1.5224862","42.5072797"
"144","1.5223484","42.5069758"
"145","1.5223484","42.5069758"
"145","1.5221065","42.5068604"
"146","1.5221065","42.5068604"
"146","1.5216611","42.5066892"
"146","1.5216768","42.5063453"
"147","1.5133322","42.5029569"
"147","1.5129577","42.5030501"
"147","1.5124814","42.502723"
"147","1.5125189","42.5030552"
"147","1.5135972","42.5037869"
"147","1.5145349","42.5046981"
"148","1.5128447","42.5017499"
"148","1.5135137","42.5026114"
"148","1.5139418","42.5030435"
"148","1.5143719","42.5034775"
"148","1.5161231","42.5049529"
"148","1.5162494","42.5051258"
"149","1.5136186","42.5049654"
"149","1.5140467","42.5052094"
"149","1.5141711","42.5050564"
"149","1.5130949","42.5040843"
"150","1.5104411","42.5010971"
"150","1.5107721","42.5007921"
"150","1.5118748","42.5015341"
"150","1.5123445","42.5018388"
"150","1.5125618","42.5018964"
"151","1.5129553","42.5016976"
"151","1.51324725816","42.5015434113"
